ts_event,MNQ OR15|close|both,MNQ OR15|close|trend,MNQ OR15|or_stop|both,MNQ OR15|or_stop|trend,MNQ OR15|or_stop_2r|both,MNQ OR15|or_stop_2r|trend,MNQ OR30|close|both,MNQ OR30|close|trend,MNQ OR30|or_stop|both,MNQ OR30|or_stop|trend,MNQ OR30|or_stop_2r|both,MNQ OR30|or_stop_2r|trend,MNQ OR60|close|both,MNQ OR60|close|trend,MNQ OR60|or_stop|both,MNQ OR60|or_stop|trend,MNQ OR60|or_stop_2r|both,MNQ OR60|or_stop_2r|trend,MES OR15|close|both,MES OR15|close|trend,MES OR15|or_stop|both,MES OR15|or_stop|trend,MES OR15|or_stop_2r|both,MES OR15|or_stop_2r|trend,MES OR30|close|both,MES OR30|close|trend,MES OR30|or_stop|both,MES OR30|or_stop|trend,MES OR30|or_stop_2r|both,MES OR30|or_stop_2r|trend,MES OR60|close|both,MES OR60|close|trend,MES OR60|or_stop|both,MES OR60|or_stop|trend,MES OR60|or_stop_2r|both,MES OR60|or_stop_2r|trend,MGC OR15|close|both,MGC OR15|close|trend,MGC OR15|or_stop|both,MGC OR15|or_stop|trend,MGC OR15|or_stop_2r|both,MGC OR15|or_stop_2r|trend,MGC OR30|close|both,MGC OR30|close|trend,MGC OR30|or_stop|both,MGC OR30|or_stop|trend,MGC OR30|or_stop_2r|both,MGC OR30|or_stop_2r|trend,MGC OR60|close|both,MGC OR60|close|trend,MGC OR60|or_stop|both,MGC OR60|or_stop|trend,MGC OR60|or_stop_2r|both,MGC OR60|or_stop_2r|trend
2019-07-31 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01918800000000002,0.0,0.01918800000000002,0.0,0.004737999999999864,0.0,0.01918800000000002,0.0,0.01918800000000002,0.0,0.004737999999999864,0.0,0.016887999999999955,0.0,0.016887999999999955,0.0,0.009337999999999999,0.0
2019-08-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001296,0.0,-0.0001296,0.0,-0.0001296,0.0,-0.0009296,0.0,-0.0009296,0.0,-0.0009296,0.0,-0.0017695999999999636,0.0,-0.0017695999999999636,0.0,-0.0017695999999999636,0.0
2019-08-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023296000000000002,0.0,-0.0018896000000000364,0.0,-0.0018896000000000364,0.0,-0.0023296000000000002,0.0,-0.0018896000000000364,0.0,-0.0018896000000000364,0.0,-0.0035296,0.0,-0.003089600000000036,0.0,-0.003089600000000036,0.0
2019-08-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019903999999999816,0.0,0.0019903999999999816,0.0,0.0019903999999999816,0.0,0.0019903999999999816,0.0,0.0019903999999999816,0.0,0.0019903999999999816,0.0,0.0006703999999999999,0.0,0.0006703999999999999,0.0,0.0006703999999999999,0.0
2019-08-07 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004412,0.0,-0.003912,0.0,-0.003912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037880000000000457,0.0,0.0037880000000000457,0.0,0.003238000000000091,0.0,0.0023880000000000685,0.0,0.0023880000000000685,0.0,0.0023880000000000685,0.0,0.0023880000000000685,0.0,0.0023880000000000685,0.0,0.0023880000000000685,0.0
2019-08-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005619999999999773,0.0,-0.0005619999999999773,0.0,-0.0005619999999999773,0.0,-0.0005619999999999773,0.0,-0.0005619999999999773,0.0,-0.0005619999999999773,0.0,-0.0037620000000000227,0.0,-0.0037620000000000227,0.0,-0.0037620000000000227,0.0
2019-08-12 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002938000000000023,0.0,0.002938000000000023,0.0,0.003737999999999864,0.0,0.002438000000000023,0.0,0.002438000000000023,0.0,0.004737999999999864,0.0,0.002438000000000023,0.0,0.002438000000000023,0.0,0.004737999999999864,0.0
2019-08-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009620000000000683,0.0,-0.0009620000000000683,0.0,-0.0009620000000000683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005119999999999091,0.0,-0.0021119999999999316,0.0,-0.0021119999999999316,0.0,-0.0029619999999999543,0.0,-0.004912,0.0,-0.004912,0.0,-0.0031120000000000453,0.0,-0.0031120000000000453,0.0,-0.0031120000000000453,0.0
2019-08-15 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0,0.002287999999999932,0.0
2019-08-16 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004619999999999546,0.0,-0.0015619999999999773,0.0,-0.0015619999999999773,0.0,-0.0022620000000000227,0.0,-0.0028620000000000455,0.0,-0.0028620000000000455,0.0,-0.0022620000000000227,0.0,-0.0033620000000000455,0.0,-0.0033620000000000455,0.0
2019-08-19 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002662,0.0,-0.0028119999999999773,0.0,-0.0028119999999999773,0.0,-0.002662,0.0,-0.0028119999999999773,0.0,-0.0028119999999999773,0.0,-0.0033620000000000455,0.0,-0.0035120000000000225,0.0,-0.0035120000000000225,0.0
2019-08-20 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000588,0.0,-0.0022119999999999545,0.0,-0.0022119999999999545,0.0,-0.003011999999999909,0.0,-0.002861999999999932,0.0,-0.002861999999999932,0.0,-0.003011999999999909,0.0,-0.002861999999999932,0.0,-0.002861999999999932,0.0
2019-08-21 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007620000000000228,0.0,-0.0018619999999999316,0.0,-0.0018619999999999316,0.0,-0.0007620000000000228,0.0,-0.0018619999999999316,0.0,-0.0018619999999999316,0.0,-0.0012120000000000683,0.0,-0.0023119999999999773,0.0,-0.0023119999999999773,0.0
2019-08-22 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002662,0.0,-0.002912,0.0,-0.002912,0.0,-0.00046200000000006826,0.0,-0.00046200000000006826,0.0,-0.00046200000000006826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012961999999999954,0.0,-0.002361999999999932,0.0,-0.002361999999999932,0.0,-0.012961999999999954,0.0,-0.002561999999999977,0.0,-0.002561999999999977,0.0,0.007088,0.0,0.007088,0.0,0.007088,0.0
2019-08-26 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022620000000000227,0.0,-0.0021120000000000453,0.0,-0.0021120000000000453,0.0,-0.0033620000000000455,0.0,-0.003212000000000068,0.0,-0.003212000000000068,0.0,-0.00026200000000002274,0.0,-0.00026200000000002274,0.0,-0.00026200000000002274,0.0
2019-08-27 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004637999999999955,0.0,0.004637999999999955,0.0,0.0031379999999999546,0.0,0.0036379999999999546,0.0,0.0036379999999999546,0.0,0.0036379999999999546,0.0,0.0036379999999999546,0.0,0.0036379999999999546,0.0,0.0036379999999999546,0.0
2019-08-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00011200000000004551,0.0,-0.00011200000000004551,0.0,-0.00011200000000004551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047379999999999775,0.0,-0.0022119999999999545,0.0,-0.0022119999999999545,0.0,-0.007261999999999909,0.0,-0.0027119999999999545,0.0,-0.0027119999999999545,0.0,0.004137999999999954,0.0,0.004137999999999954,0.0,0.005637999999999954,0.0
2019-08-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0030120000000000225,0.0,-0.002162,0.0,-0.002162,0.0,-0.0037620000000000227,0.0,-0.002912,0.0,-0.002912,0.0,-0.0037620000000000227,0.0,-0.002912,0.0,-0.002912,0.0
2019-09-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0,0.00028800000000004544,0.0
2019-09-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007379999999999773,0.0,0.0007379999999999773,0.0,0.0007379999999999773,0.0,0.0007379999999999773,0.0,0.0007379999999999773,0.0,0.0007379999999999773,0.0,-0.000912,0.0,-0.000912,0.0,-0.000912,0.0
2019-09-04 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004138000000000069,0.0,0.004138000000000069,0.0,0.003437999999999909,0.0,0.003588,0.0,0.003588,0.0,0.0045380000000000455,0.0,0.002487999999999977,0.0,0.002487999999999977,0.0,0.002487999999999977,0.0
2019-09-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004838,0.0,0.004838,0.0,0.009937999999999909,0.0,0.003437999999999909,0.0,0.003437999999999909,0.0,0.003437999999999909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00673800000000009,0.0,0.00673800000000009,0.0,0.00673800000000009,0.0,0.00673800000000009,0.0,0.00673800000000009,0.0,0.00673800000000009,0.0,0.003738000000000091,0.0,0.003738000000000091,0.0,0.003738000000000091,0.0
2019-09-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037379999999999775,0.0,0.0037379999999999775,0.0,0.0034380000000001367,0.0,0.0037379999999999775,0.0,0.0037379999999999775,0.0,0.0034380000000001367,0.0,0.0021379999999999546,0.0,0.0021379999999999546,0.0,0.0021379999999999546,0.0
2019-09-10 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004438000000000023,0.0,0.004438000000000023,0.0,0.004438000000000023,0.0,0.004438000000000023,0.0,0.004438000000000023,0.0,0.004438000000000023,0.0,0.0029880000000000913,0.0,0.0029880000000000913,0.0,0.0029880000000000913,0.0
2019-09-11 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001838,0.0,0.001838,0.0,0.001838,0.0,0.0016380000000000682,0.0,0.0016380000000000682,0.0,0.0016380000000000682,0.0,8.799999999999997e-05,0.0,8.799999999999997e-05,0.0,8.799999999999997e-05,0.0
2019-09-12 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008912,0.0,-0.0024620000000000683,0.0,-0.0024620000000000683,0.0,0.004938000000000023,0.0,0.004938000000000023,0.0,0.004938000000000023,0.0,0.0028380000000000002,0.0,0.0028380000000000002,0.0,0.0028380000000000002,0.0
2019-09-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007987999999999976,0.0,0.007987999999999976,0.0,0.0029380000000001367,0.0,0.007987999999999976,0.0,0.007987999999999976,0.0,0.0029380000000001367,0.0,0.0034879999999999772,0.0,0.0034879999999999772,0.0,0.0034879999999999772,0.0
2019-09-16 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00046200000000006826,0.0,-0.0022620000000000227,0.0,-0.0022620000000000227,0.0,-0.002011999999999909,0.0,-0.002011999999999909,0.0,-0.002011999999999909,0.0,-0.002011999999999909,0.0,-0.002011999999999909,0.0,-0.002011999999999909,0.0
2019-09-17 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0,-0.001511999999999909,0.0
2019-09-18 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008774399999999974,0.0,-0.0012143999999998907,0.0,-0.0012143999999998907,0.0,-0.008012000000000023,0.0,-0.0017119999999999544,0.0,-0.0017119999999999544,0.0,-0.008012000000000023,0.0,-0.0022620000000000227,0.0,-0.0022620000000000227,0.0
2019-09-19 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007056,0.0,0.0007056,0.0,0.0007056,0.0,0.0007056,0.0,0.0007056,0.0,0.0007056,0.0,-0.00025439999999994547,0.0,-0.00025439999999994547,0.0,-0.00025439999999994547,0.0
2019-09-20 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009254399999999946,0.0,-0.0017543999999999455,0.0,-0.0017543999999999455,0.0,0.0071855999999999726,0.0,0.0071855999999999726,0.0,0.003645600000000055,0.0,0.0071855999999999726,0.0,0.0071855999999999726,0.0,0.004245600000000054,0.0
2019-09-23 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012379999999999772,0.0012379999999999772,0.0012379999999999772,0.0012379999999999772,0.0012379999999999772,0.0012379999999999772,0.0007880000000000455,0.0007880000000000455,0.0007880000000000455,0.0007880000000000455,0.0007880000000000455,0.0007880000000000455,-0.0005619999999999773,-0.0005619999999999773,-0.0005619999999999773,-0.0005619999999999773,-0.0005619999999999773,-0.0005619999999999773
2019-09-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006885599999999972,0.006885599999999972,0.006885599999999972,0.006885599999999972,0.006045600000000054,0.006045600000000054,0.006885599999999972,0.006885599999999972,0.006885599999999972,0.006885599999999972,0.006525600000000163,0.006525600000000163,0.004365600000000082,0.004365600000000082,0.004365600000000082,0.004365600000000082,0.004365600000000082,0.004365600000000082
2019-09-25 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012825600000000027,0.0,0.012825600000000027,0.0,0.004365599999999945,0.0,0.012825600000000027,0.0,0.012825600000000027,0.0,0.004725599999999891,0.0,0.011325600000000026,0.0,0.011325600000000026,0.0,0.008565599999999944,0.0
2019-09-26 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001187999999999909,0.0,0.001187999999999909,0.0,0.001187999999999909,0.0,0.001187999999999909,0.0,0.001187999999999909,0.0,0.001187999999999909,0.0,0.0003879999999999545,0.0,0.0003879999999999545,0.0,0.0003879999999999545,0.0
2019-09-27 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002088,0.002088,0.002088,0.002088,0.004938000000000137,0.004938000000000137,0.0011380000000000682,0.0011380000000000682,0.0011380000000000682,0.0011380000000000682,0.0011380000000000682,0.0011380000000000682,-0.00041200000000000004,-0.00041200000000000004,-0.00041200000000000004,-0.00041200000000000004,-0.00041200000000000004,-0.00041200000000000004
2019-09-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004365599999999945,0.0,0.004365599999999945,0.0,0.007245600000000054,0.0,0.004365599999999945,0.0,0.004365599999999945,0.0,0.0076056,0.0,0.004365599999999945,0.0,0.004365599999999945,0.0,0.0076056,0.0
2019-10-01 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,0.0040056,4.560000000005456e-05,4.560000000005456e-05,4.560000000005456e-05,4.560000000005456e-05,4.560000000005456e-05,4.560000000005456e-05
