sess,entry,high,low,close,bars,t_high,t_low,giveback,mfe,mae,realized,range,gb_pct,mfe_pct,real_pct,gb_share_range,capture
2020-01-15 00:00:00-05:00,9060.5,9109.75,9060.5,9099.0,144,570.0,0.0,10.75,49.25,0.0,38.5,49.25,0.11864687379283703,0.543568235748579,0.4249213619557419,0.2182741116751269,0.7817258883248731
2020-01-16 00:00:00-05:00,9136.5,9172.5,9134.0,9168.75,144,675.0,0.0,3.75,36.0,2.5,32.25,38.5,0.04104416351994746,0.3940239697914957,0.3529798062715482,0.09740259740259741,0.8958333333333334
2020-01-19 00:00:00-05:00,9173.75,9187.0,9160.0,9162.0,144,80.0,610.0,25.0,13.25,13.75,-11.75,27.0,0.2725166916473634,0.1444338465731026,-0.12808284507426082,0.9259259259259259,-0.8867924528301887
2020-01-20 00:00:00-05:00,9176.0,9179.25,9114.5,9131.25,144,0.0,570.0,48.0,3.25,61.5,-44.75,64.75,0.5231037489102005,0.03541848299912816,-0.48768526591107236,0.7413127413127413,-13.76923076923077
2020-01-21 00:00:00-05:00,9179.0,9237.5,9174.5,9227.75,144,425.0,35.0,9.75,58.5,4.5,48.75,63.0,0.10622072121146094,0.6373243272687656,0.5311036060573048,0.15476190476190477,0.8333333333333334
2020-01-22 00:00:00-05:00,9189.25,9209.0,9174.0,9205.0,144,185.0,385.0,4.0,19.75,15.25,15.75,35.0,0.04352912370432843,0.2149250482901216,0.17139592458579317,0.11428571428571428,0.7974683544303798
2020-01-23 00:00:00-05:00,9251.0,9287.5,9249.5,9273.5,144,590.0,0.0,14.0,36.5,1.5,22.5,38.0,0.15133499081180413,0.39455194033077506,0.2432169495189709,0.3684210526315789,0.6164383561643836
2020-01-26 00:00:00-05:00,9098.25,9098.25,8956.75,8959.25,144,0.0,680.0,139.0,0.0,141.5,-139.0,141.5,1.5277663286895833,0.0,-1.5277663286895833,0.9823321554770318,
2020-01-27 00:00:00-05:00,8954.0,9040.75,8952.5,8993.0,144,510.0,0.0,47.75,86.75,1.5,39.0,88.25,0.533281215099397,0.9688407415680143,0.43555952646861734,0.5410764872521246,0.4495677233429395
2020-01-28 00:00:00-05:00,9120.75,9151.0,9091.75,9143.5,144,255.0,20.0,7.5,30.25,29.0,22.75,59.25,0.08223007976317737,0.33166132171148205,0.2494312419483047,0.12658227848101267,0.7520661157024794
2020-01-29 00:00:00-05:00,9110.5,9137.0,9003.75,9041.5,144,15.0,495.0,95.5,26.5,106.75,-69.0,133.25,1.0482410405575984,0.2908731683222655,-0.7573678722353329,0.7166979362101313,-2.6037735849056602
2020-01-30 00:00:00-05:00,9226.5,9249.0,9138.25,9158.25,144,135.0,695.0,90.75,22.5,88.25,-68.25,110.75,0.9835799057063893,0.2438627865387742,-0.739717119167615,0.8194130925507901,-3.033333333333333
2020-02-02 00:00:00-05:00,8983.75,9091.75,8975.0,9037.75,144,180.0,0.0,54.0,108.0,8.75,54.0,116.75,0.6010852928899402,1.2021705857798803,0.6010852928899402,0.4625267665952891,0.5
2020-02-03 00:00:00-05:00,9100.25,9237.25,9073.25,9221.25,144,670.0,0.0,16.0,137.0,27.0,121.0,164.0,0.175819345622373,1.5054531468915688,1.3296338012691957,0.0975609756097561,0.8832116788321168
2020-02-04 00:00:00-05:00,9355.5,9461.75,9318.25,9440.75,144,650.0,155.0,21.0,106.25,37.25,85.25,143.5,0.22446689113355783,1.1356955801400246,0.9112286890064668,0.14634146341463414,0.8023529411764706
2020-02-05 00:00:00-05:00,9392.0,9460.75,9375.0,9403.0,144,445.0,65.0,57.75,68.75,17.0,11.0,85.75,0.6148850085178875,0.7320059625212947,0.11712095400340716,0.673469387755102,0.16
2020-02-06 00:00:00-05:00,9464.5,9477.0,9401.75,9402.0,144,0.0,715.0,75.0,12.5,62.75,-62.5,75.25,0.7924348882666807,0.13207248137778013,-0.6603624068889006,0.9966777408637874,-5.0
2020-02-09 00:00:00-05:00,9401.25,9440.0,9330.75,9419.75,144,210.0,35.0,20.25,38.75,70.5,18.5,109.25,0.2153968887116075,0.4121792314851749,0.19678234277356732,0.1853546910755149,0.4774193548387097
2020-02-10 00:00:00-05:00,9523.0,9582.5,9517.0,9568.25,144,210.0,5.0,14.25,59.5,6.0,45.25,65.5,0.14963771920613253,0.6248031082642025,0.47516538905806993,0.21755725190839695,0.7605042016806722
2020-02-11 00:00:00-05:00,9536.0,9584.5,9524.25,9576.0,144,570.0,105.0,8.5,48.5,11.75,40.0,60.25,0.08913590604026846,0.5085989932885906,0.41946308724832215,0.14107883817427386,0.8247422680412371
2020-02-12 00:00:00-05:00,9621.25,9626.25,9511.25,9541.0,144,45.0,670.0,85.25,5.0,110.0,-80.25,115.0,0.8860595037027413,0.051968299337404184,-0.8340912043653371,0.741304347826087,-16.05
2020-02-13 00:00:00-05:00,9625.25,9659.25,9600.75,9640.75,144,240.0,40.0,18.5,34.0,24.5,15.5,58.5,0.19220279992727463,0.35323757824472096,0.1610347783174463,0.3162393162393162,0.45588235294117646
2020-02-16 00:00:00-05:00,9632.0,9687.25,9630.75,9672.75,144,435.0,0.0,14.5,55.25,1.25,40.75,56.5,0.15053986710963457,0.573608803986711,0.4230689368770764,0.25663716814159293,0.7375565610859729
2020-02-17 00:00:00-05:00,9642.5,9642.5,9534.0,9566.25,144,0.0,530.0,76.25,0.0,108.5,-76.25,108.5,0.7907700285195748,0.0,-0.7907700285195748,0.7027649769585254,
2020-02-18 00:00:00-05:00,9642.5,9677.75,9640.5,9670.0,144,290.0,0.0,7.75,35.25,2.0,27.5,37.25,0.08037334716100597,0.36556909515167224,0.2851957479906663,0.2080536912751678,0.7801418439716312
2020-02-19 00:00:00-05:00,9740.0,9763.0,9686.5,9720.75,144,65.0,300.0,42.25,23.0,53.5,-19.25,76.5,0.4337782340862423,0.23613963039014374,-0.19763860369609856,0.5522875816993464,-0.8369565217391305
2020-02-20 00:00:00-05:00,9618.25,9623.5,9538.5,9580.25,144,0.0,545.0,43.25,5.25,79.75,-38.0,85.0,0.44966599953213937,0.05458373404725391,-0.39508226548488556,0.5088235294117647,-7.238095238095238
2020-02-23 00:00:00-05:00,9365.75,9365.75,9123.75,9146.75,144,0.0,635.0,219.0,0.0,242.0,-219.0,242.0,2.338307129701305,0.0,-2.338307129701305,0.9049586776859504,
2020-02-24 00:00:00-05:00,9092.75,9224.5,9053.25,9108.25,144,485.0,0.0,116.25,131.75,39.5,15.5,171.25,1.2784911055511259,1.4489565862912759,0.1704654807401501,0.6788321167883211,0.11764705882352941
2020-02-25 00:00:00-05:00,8867.5,8947.75,8709.25,8804.5,144,215.0,610.0,143.25,80.25,158.25,-63.0,238.5,1.6154496757823513,0.9049901325063434,-0.7104595432760079,0.60062893081761,-0.7850467289719626
2020-02-26 00:00:00-05:00,8817.5,8878.25,8697.0,8757.75,144,35.0,435.0,120.5,60.75,120.5,-59.75,181.25,1.3666005103487384,0.688970796711086,-0.6776297136376525,0.6648275862068965,-0.9835390946502057
2020-02-27 00:00:00-05:00,8353.75,8447.25,8129.0,8301.25,144,195.0,630.0,146.0,93.5,224.75,-52.5,318.25,1.7477180906778393,1.1192578183450546,-0.6284602723327847,0.4587588373919874,-0.5614973262032086
2020-03-01 00:00:00-05:00,8376.25,8677.5,8248.5,8502.0,144,575.0,0.0,175.5,301.25,127.75,125.75,429.0,2.0952096701984777,3.5964781375914043,1.5012684673929264,0.4090909090909091,0.4174273858921162
2020-03-02 00:00:00-05:00,8830.25,8910.25,8738.75,8901.75,144,660.0,425.0,8.5,80.0,91.5,71.5,171.5,0.09626001528835537,0.9059766144786388,0.8097165991902834,0.04956268221574344,0.89375
2020-03-03 00:00:00-05:00,8559.0,8781.25,8507.25,8756.25,144,685.0,5.0,25.0,222.25,51.75,197.25,274.0,0.2920901974529735,2.5966818553569344,2.304591657903961,0.09124087591240876,0.8875140607424072
2020-03-04 00:00:00-05:00,8889.75,8899.75,8710.0,8717.5,144,0.0,715.0,182.25,10.0,179.75,-172.25,189.75,2.050113895216401,0.11248910261818386,-1.9376247925982173,0.9604743083003953,-17.225
2020-03-05 00:00:00-05:00,8675.5,8726.0,8377.75,8412.0,144,75.0,700.0,314.0,50.5,297.75,-263.5,348.25,3.6193879315313238,0.582099014466025,-3.037288917065299,0.9016511127063891,-5.217821782178218
2020-03-08 00:00:00-05:00,8172.0,8199.75,8093.25,8093.25,128,10.0,165.0,106.5,27.75,78.75,-78.75,106.5,1.303230543318649,0.3395741556534508,-0.9636563876651982,1.0,-2.8378378378378377
2020-03-09 00:00:00-04:00,7894.5,8333.0,7815.5,8323.5,144,710.0,10.0,9.5,438.5,79.0,429.0,517.5,0.12033694344163659,5.554499968332383,5.434163024890746,0.018357487922705314,0.9783352337514253
2020-03-10 00:00:00-04:00,8324.25,8334.5,8085.0,8185.0,144,0.0,475.0,149.5,10.25,239.25,-139.25,249.5,1.7959575937772172,0.12313421629576238,-1.6728233774814547,0.5991983967935872,-13.585365853658537
2020-03-11 00:00:00-04:00,7999.0,8108.25,7601.5,7637.25,144,40.0,240.0,471.0,109.25,397.5,-361.75,506.75,5.8882360295036875,1.3657957244655583,-4.52244030503813,0.9294523926985693,-3.311212814645309
2020-03-12 00:00:00-04:00,7167.75,7611.25,6942.5,7554.25,144,605.0,325.0,57.0,443.5,225.25,386.5,668.75,0.7952286282306162,6.187436782811901,5.392208154581284,0.08523364485981308,0.8714768883878241
2020-03-18 00:00:00-04:00,7249.5,7441.5,6896.25,7206.0,144,100.0,365.0,235.5,192.0,353.25,-43.5,545.25,3.248499896544589,2.648458514380302,-0.6000413821642873,0.43191196698762035,-0.2265625
2020-03-19 00:00:00-04:00,7197.5,7649.0,7150.25,7646.25,143,600.0,70.0,2.75,451.5,47.25,448.75,498.75,0.03820771101076763,6.2730114623133035,6.234803751302535,0.005513784461152882,0.9939091915836102
2020-03-22 00:00:00-04:00,6852.75,6852.75,6628.75,6786.5,143,0.0,0.0,66.25,0.0,224.0,-66.25,224.0,0.9667651672686147,0.0,-0.9667651672686147,0.29575892857142855,
2020-03-23 00:00:00-04:00,7005.25,7359.5,7005.25,7359.5,144,700.0,0.0,0.0,354.25,0.0,354.25,354.25,0.0,5.056921594518396,5.056921594518396,0.0,1.0
2020-03-24 00:00:00-04:00,7550.75,7757.75,7377.25,7679.5,144,685.0,390.0,78.25,207.0,173.5,128.75,380.5,1.0363208952753038,2.7414495248816344,1.7051286296063304,0.20565045992115638,0.6219806763285024
2020-03-25 00:00:00-04:00,7486.0,7549.75,7321.75,7371.0,144,140.0,595.0,178.75,63.75,164.25,-115.0,228.0,2.387790542345712,0.8515896339834357,-1.5362009083622763,0.7839912280701754,-1.803921568627451
2020-03-26 00:00:00-04:00,7875.5,7900.25,7673.25,7677.75,144,0.0,690.0,222.5,24.75,202.25,-197.75,227.0,2.8252174465113327,0.3142657609040696,-2.5109516856072633,0.9801762114537445,-7.98989898989899
2020-03-29 00:00:00-04:00,7446.25,7689.75,7391.25,7556.75,144,465.0,0.0,133.0,243.5,55.0,110.5,298.5,1.7861339600470034,3.270102400537183,1.4839684404901796,0.4455611390284757,0.4537987679671458
2020-03-30 00:00:00-04:00,7855.25,7957.0,7812.75,7929.0,144,680.0,420.0,28.0,101.75,42.5,73.75,144.25,0.35644950829063365,1.2953120524489992,0.9388625441583655,0.19410745233968804,0.7248157248157249
2020-03-31 00:00:00-04:00,7778.75,7778.75,7526.5,7596.25,144,0.0,495.0,182.5,0.0,252.25,-182.5,252.25,2.3461353045155073,0.0,-2.3461353045155073,0.7234886025768087,
2020-04-01 00:00:00-04:00,7473.0,7596.25,7459.0,7525.75,144,635.0,190.0,70.5,123.25,14.0,52.75,137.25,0.9433962264150944,1.6492707078817073,0.7058744814666131,0.5136612021857924,0.4279918864097363
2020-04-02 00:00:00-04:00,7624.5,7651.25,7509.25,7548.75,144,20.0,695.0,102.5,26.75,115.25,-75.75,142.0,1.3443504492097842,0.3508426782084071,-0.9935077710013772,0.721830985915493,-2.8317757009345796
2020-04-05 00:00:00-04:00,7531.0,7869.0,7531.0,7835.0,144,485.0,0.0,34.0,338.0,0.0,304.0,338.0,0.4514672686230248,4.488115788075953,4.036648519452928,0.10059171597633136,0.8994082840236687
2020-04-06 00:00:00-04:00,8034.25,8247.25,7947.75,8216.25,144,625.0,350.0,31.0,213.0,86.5,182.0,299.5,0.3858480878737903,2.6511497650683014,2.265301677194511,0.10350584307178631,0.8544600938967136
2020-04-07 00:00:00-04:00,8012.75,8143.25,7953.0,8011.75,144,470.0,160.0,131.5,130.5,59.75,-1.0,190.25,1.6411344419830893,1.628654332158123,-0.01248010982496646,0.6911957950065704,-0.007662835249042145
2020-04-08 00:00:00-04:00,8193.75,8273.0,8135.0,8161.5,144,590.0,285.0,111.5,79.25,58.75,-32.25,138.0,1.3607932875667428,0.9672006102212052,-0.3935926773455377,0.8079710144927537,-0.4069400630914827
2020-04-12 00:00:00-04:00,8276.0,8309.0,8075.0,8134.75,144,0.0,15.0,174.25,33.0,201.0,-141.25,234.0,2.1054857419043014,0.3987433542774287,-1.706742387626873,0.7446581196581197,-4.28030303030303
2020-04-13 00:00:00-04:00,8335.75,8487.75,8319.0,8446.25,144,445.0,145.0,41.5,152.0,16.75,110.5,168.75,0.49785562186965776,1.8234711933539274,1.3256155714842697,0.24592592592592594,0.7269736842105263
2020-04-14 00:00:00-04:00,8705.75,8706.0,8555.25,8581.5,144,0.0,665.0,124.5,0.25,150.5,-124.25,150.75,1.4300893087901674,0.0028716652786951154,-1.4272176435114723,0.8258706467661692,-497.0
2020-04-15 00:00:00-04:00,8577.75,8696.5,8500.5,8665.75,144,520.0,155.0,30.75,118.75,77.25,88.0,196.0,0.3584856168575676,1.38439567485646,1.0259100579988925,0.1568877551020408,0.7410526315789474
2020-04-16 00:00:00-04:00,8879.75,8967.75,8858.0,8917.25,144,65.0,585.0,50.5,88.0,21.75,37.5,109.75,0.5687097046651088,0.9910188912976153,0.42230918663250655,0.4601366742596811,0.42613636363636365
2020-04-19 00:00:00-04:00,8800.75,8838.0,8733.0,8745.75,144,165.0,40.0,92.25,37.25,67.75,-55.0,105.0,1.0482061187966933,0.4232593813027299,-0.6249467374939636,0.8785714285714286,-1.476510067114094
2020-04-20 00:00:00-04:00,8698.25,8763.0,8602.25,8662.0,144,200.0,280.0,101.0,64.75,96.0,-36.25,160.75,1.1611531055097288,0.7444026097203461,-0.41675049578938295,0.6283048211508554,-0.5598455598455598
2020-04-21 00:00:00-04:00,8444.75,8567.5,8399.5,8547.75,144,675.0,145.0,19.75,122.75,45.25,103.0,168.0,0.23387311643328695,1.4535658249208088,1.2196927084875218,0.11755952380952381,0.8391038696537678
2020-04-22 00:00:00-04:00,8634.25,8678.0,8582.25,8656.0,144,525.0,285.0,22.0,43.75,52.0,21.75,95.75,0.2547992008570519,0.506702956249819,0.2519037553927672,0.2297650130548303,0.49714285714285716
2020-04-23 00:00:00-04:00,8587.0,8636.75,8498.0,8622.0,144,715.0,210.0,14.75,49.75,89.0,35.0,138.75,0.17177128217072318,0.5793641551182019,0.40759287294747876,0.1063063063063063,0.7035175879396985
2020-04-26 00:00:00-04:00,8766.75,8898.0,8728.75,8889.0,144,465.0,55.0,9.0,131.25,38.0,122.25,169.25,0.10266062109675764,1.4971340576610488,1.3944734365642912,0.053175775480059084,0.9314285714285714
2020-04-27 00:00:00-04:00,8818.5,8940.5,8777.0,8937.5,144,715.0,370.0,3.0,122.0,41.5,119.0,163.5,0.03401939105290015,1.3834552361512729,1.3494358450983728,0.01834862385321101,0.9754098360655737
2020-04-28 00:00:00-04:00,8757.75,8859.5,8733.5,8815.75,144,215.0,40.0,43.75,101.75,24.25,58.0,126.0,0.49955753475493136,1.1618280951157547,0.6622705603608232,0.3472222222222222,0.5700245700245701
2020-04-29 00:00:00-04:00,9109.75,9144.75,9044.0,9095.25,144,390.0,165.0,49.5,35.0,65.75,-14.5,100.75,0.5433738576799583,0.38420373775350586,-0.1591701199264524,0.4913151364764268,-0.4142857142857143
2020-04-30 00:00:00-04:00,8847.25,8861.5,8725.0,8761.75,144,185.0,575.0,99.75,14.25,122.25,-85.5,136.5,1.1274689875385007,0.16106699821978582,-0.9664019893187149,0.7307692307692307,-6.0
2020-05-03 00:00:00-04:00,8654.25,8696.5,8556.75,8650.0,144,540.0,175.0,46.5,42.25,97.5,-4.25,139.75,0.5373082589479158,0.48819943958170836,-0.049108819366207354,0.33273703041144903,-0.10059171597633136
2020-05-04 00:00:00-04:00,8805.5,8917.25,8796.75,8878.25,144,625.0,0.0,39.0,111.75,8.75,72.75,120.5,0.4429050025552212,1.2690931803986145,0.8261881778433934,0.3236514522821577,0.6510067114093959
2020-05-05 00:00:00-04:00,8930.0,9009.75,8877.75,9001.0,144,515.0,195.0,8.75,79.75,52.25,71.0,132.0,0.09798432250839866,0.8930571108622619,0.7950727883538634,0.06628787878787878,0.890282131661442
2020-05-06 00:00:00-04:00,8949.75,9100.25,8930.0,9094.25,144,700.0,55.0,6.0,150.5,19.75,144.5,170.25,0.06704097879829046,1.6816112181904523,1.614570239392162,0.03524229074889868,0.9601328903654485
2020-05-07 00:00:00-04:00,9115.0,9238.0,9102.75,9203.0,144,480.0,0.0,35.0,123.0,12.25,88.0,135.25,0.38398244651673064,1.3494240263302248,0.9654415798134943,0.2587800369685767,0.7154471544715447
2020-05-10 00:00:00-04:00,9199.0,9285.0,9173.0,9215.25,144,235.0,0.0,69.75,86.0,26.0,16.25,112.0,0.7582345907163822,0.9348842265463637,0.17664963582998153,0.6227678571428571,0.18895348837209303
2020-05-11 00:00:00-04:00,9281.25,9311.25,9223.75,9278.25,144,30.0,335.0,33.0,30.0,57.5,-3.0,87.5,0.35555555555555557,0.3232323232323232,-0.03232323232323232,0.37714285714285717,-0.1
2020-05-12 00:00:00-04:00,9047.75,9148.0,8998.0,9136.25,144,710.0,130.0,11.75,100.25,49.75,88.5,150.0,0.12986654140532175,1.1080102787985964,0.9781437373932746,0.07833333333333334,0.8827930174563591
2020-05-13 00:00:00-04:00,9011.5,9038.25,8943.5,9032.5,144,95.0,255.0,5.75,26.75,68.0,21.0,94.75,0.06380735726571603,0.29684292293180936,0.23303556566609332,0.06068601583113457,0.7850467289719626
2020-05-14 00:00:00-04:00,9085.75,9143.0,9052.5,9110.5,144,595.0,255.0,32.5,57.25,33.25,24.75,90.5,0.35770299645048564,0.6301075860550863,0.2724045896046006,0.35911602209944754,0.43231441048034935
2020-05-17 00:00:00-04:00,9121.5,9244.0,9110.0,9207.75,144,605.0,0.0,36.25,122.5,11.5,86.25,134.0,0.3974127062434906,1.3429808693745546,0.945568163131064,0.27052238805970147,0.7040816326530612
2020-05-18 00:00:00-04:00,9317.0,9417.25,9295.75,9315.75,144,535.0,300.0,101.5,100.25,21.25,-1.25,121.5,1.0894064613072878,1.0759901255769024,-0.013416335730385316,0.8353909465020576,-0.012468827930174564
2020-05-19 00:00:00-04:00,9291.0,9410.0,9273.25,9406.5,144,715.0,35.0,3.5,119.0,17.75,115.5,136.75,0.03767086427725756,1.280809385426757,1.2431385211494994,0.025594149908592323,0.9705882352941176
2020-05-20 00:00:00-04:00,9496.25,9503.25,9410.5,9423.5,144,0.0,625.0,79.75,7.0,85.75,-72.75,92.75,0.8398051862577333,0.07371330788469133,-0.766091878373042,0.8598382749326146,-10.392857142857142
2020-05-21 00:00:00-04:00,9361.0,9408.25,9241.25,9288.0,144,145.0,555.0,120.25,47.25,119.75,-73.0,167.0,1.2845849802371543,0.5047537656233309,-0.7798312146138233,0.7200598802395209,-1.5449735449735449
2020-05-24 00:00:00-04:00,9404.5,9506.5,9390.5,9502.75,144,650.0,0.0,3.75,102.0,14.0,98.25,116.0,0.03987452815141687,1.0845871657185389,1.044712637567122,0.032327586206896554,0.9632352941176471
2020-05-25 00:00:00-04:00,9530.0,9604.0,9503.75,9581.5,144,520.0,85.0,22.5,74.0,26.25,51.5,100.25,0.236096537250787,0.776495278069255,0.5403987408184681,0.22443890274314215,0.6959459459459459
2020-05-26 00:00:00-04:00,9409.75,9508.0,9375.0,9503.75,144,715.0,135.0,4.25,98.25,34.75,94.0,133.0,0.04516591832939239,1.0441297590265417,0.9989638406971492,0.03195488721804511,0.9567430025445293
2020-05-27 00:00:00-04:00,9437.0,9481.75,9358.5,9377.0,144,230.0,380.0,104.75,44.75,78.5,-60.0,123.25,1.1099925823884709,0.47419730846667374,-0.6357952739217971,0.8498985801217038,-1.3407821229050279
2020-05-28 00:00:00-04:00,9454.75,9463.5,9381.25,9429.0,144,430.0,195.0,34.5,8.75,73.5,-25.75,82.25,0.36489595177027423,0.09254607472434491,-0.27234987704592933,0.4194528875379939,-2.942857142857143
2020-05-31 00:00:00-04:00,9541.0,9588.25,9450.0,9504.25,144,525.0,15.0,84.0,47.25,91.0,-36.75,138.25,0.880410858400587,0.4952311078503301,-0.38517975055025677,0.6075949367088608,-0.7777777777777778
2020-06-01 00:00:00-04:00,9589.0,9666.75,9553.5,9662.25,144,715.0,70.0,4.5,77.75,35.5,73.25,113.25,0.04692877255188237,0.8108249035353008,0.7638961309834185,0.039735099337748346,0.9421221864951769
2020-06-02 00:00:00-04:00,9657.0,9699.0,9635.25,9689.25,144,480.0,50.0,9.75,42.0,21.75,32.25,63.75,0.10096303199751476,0.4349176762969867,0.33395464429947186,0.15294117647058825,0.7678571428571429
2020-06-03 00:00:00-04:00,9684.0,9707.5,9646.5,9654.0,144,95.0,300.0,53.5,23.5,37.5,-30.0,61.0,0.5524576621230897,0.2426683188764973,-0.30978934324659235,0.8770491803278688,-1.2765957446808511
2020-06-04 00:00:00-04:00,9642.25,9704.0,9611.0,9667.0,144,580.0,120.0,37.0,61.75,31.25,24.75,93.0,0.38372786434701445,0.6404106925250849,0.2566828281780705,0.3978494623655914,0.4008097165991903
2020-06-07 00:00:00-04:00,9819.0,9875.75,9797.25,9813.25,144,115.0,595.0,62.5,56.75,21.75,-5.75,78.5,0.6365210306548529,0.5779610958346064,-0.05855993482024646,0.7961783439490446,-0.1013215859030837
2020-06-08 00:00:00-04:00,9887.25,9907.25,9813.0,9826.25,144,470.0,645.0,81.0,20.0,74.25,-61.0,94.25,0.8192368960024274,0.20228071506232775,-0.6169561809400996,0.8594164456233422,-3.05
2020-06-09 00:00:00-04:00,9960.0,10016.25,9957.5,9988.25,144,240.0,0.0,28.0,56.25,2.5,28.25,58.75,0.28112449799196787,0.5647590361445783,0.2836345381526104,0.4765957446808511,0.5022222222222222
2020-06-10 00:00:00-04:00,10086.25,10107.0,9922.25,9988.0,144,10.0,660.0,119.0,20.75,164.0,-98.25,184.75,1.1798240178460775,0.20572561655719418,-0.9740984012888834,0.6441136671177267,-4.734939759036145
2020-06-11 00:00:00-04:00,9618.0,9789.0,9594.75,9786.5,144,715.0,5.0,2.5,171.0,23.25,168.5,194.25,0.025992929923060924,1.7779164067373672,1.7519234768143064,0.01287001287001287,0.9853801169590644
2020-06-14 00:00:00-04:00,9540.25,9598.0,9381.0,9522.25,144,260.0,520.0,75.75,57.75,159.25,-18.0,217.0,0.7940043499908284,0.6053300490029087,-0.1886743009879196,0.3490783410138249,-0.3116883116883117
2020-06-15 00:00:00-04:00,9816.25,9959.25,9799.5,9907.5,144,290.0,35.0,51.75,143.0,16.75,91.25,159.75,0.5271870622691964,1.4567681140965236,0.9295810518273271,0.323943661971831,0.6381118881118881
2020-06-16 00:00:00-04:00,9962.75,10049.5,9926.0,9998.25,144,620.0,270.0,51.25,86.75,36.75,35.5,123.5,0.5144162003462899,0.8707435196105493,0.35632731926425937,0.4149797570850202,0.4092219020172911
2020-06-17 00:00:00-04:00,9998.5,10042.5,9879.0,10016.0,144,690.0,220.0,26.5,44.0,119.5,17.5,163.5,0.2650397559633945,0.44006600990148526,0.1750262539380907,0.1620795107033639,0.3977272727272727
2020-06-18 00:00:00-04:00,9995.75,10087.0,9995.25,10072.5,144,710.0,195.0,14.5,91.25,0.5,76.75,91.75,0.14506165120176073,0.912887977390391,0.7678263261886302,0.15803814713896458,0.8410958904109589
2020-06-21 00:00:00-04:00,9884.5,10038.0,9841.25,10017.0,144,660.0,5.0,21.0,153.5,43.25,132.5,196.75,0.21245384187364053,1.5529364156001821,1.3404825737265416,0.10673443456162643,0.8631921824104235
2020-06-22 00:00:00-04:00,10120.5,10197.5,9972.5,10187.0,144,605.0,205.0,10.5,77.0,148.0,66.5,225.0,0.1037498147324737,0.760831974704807,0.6570821599723333,0.04666666666666667,0.8636363636363636
2020-06-23 00:00:00-04:00,10183.5,10241.75,10106.0,10137.5,144,395.0,680.0,104.25,58.25,77.5,-46.0,135.75,1.0237148328177934,0.572003731526489,-0.45171110129130454,0.7679558011049724,-0.7896995708154506
2020-06-24 00:00:00-04:00,10005.75,10048.0,9894.0,10000.0,144,690.0,555.0,48.0,42.25,111.75,-5.75,154.0,0.4797241586087999,0.4222572021087874,-0.05746695650001249,0.3116883116883117,-0.13609467455621302
2020-06-25 00:00:00-04:00,10088.0,10120.5,10033.0,10094.25,144,105.0,610.0,26.25,32.5,55.0,6.25,87.5,0.26021015067406816,0.3221649484536082,0.06195479777954004,0.3,0.19230769230769232
2020-06-28 00:00:00-04:00,9796.5,9882.0,9777.75,9856.25,144,230.0,0.0,25.75,85.5,18.75,59.75,104.25,0.26284897667534324,0.8727606798346348,0.6099117031592916,0.24700239808153476,0.6988304093567251
