ts_event,MNQ EWMAC16,MNQ EWMAC32,MNQ EWMAC64,MNQ ON18-06,MES EWMAC16,MES EWMAC32,MES EWMAC64,MES ON18-06,MGC EWMAC16,MGC EWMAC32,MGC EWMAC64,MGC ON18-06,MCL EWMAC16,MCL EWMAC32,MCL EWMAC64,MCL ON18-06,TREND MNQ,TREND MES,TREND MGC,TREND MCL,COMBO MNQ,COMBO MES,COMBO MGC,COMBO MCL,BOOK trend4,BOOK full4
2016-12-27 00:00:00-05:00,,,,,,,,,-0.00561391111111101,-0.0025517777777777323,-0.0005103555555555464,0.009776,,,,,,,-0.0030621333333332784,,,,0.0039946472313963565,,-0.0012524202636813374,0.0016111936036641156
2016-12-28 00:00:00-05:00,,,,,,,,,-0.003193911111111211,-0.0014517777777778233,-0.0002903555555555646,-2.3999999999954545e-05,,,,,,,-0.001742133333333388,,,,-0.0010508221239042773,,-0.0007125369313446469,-0.00042383664602881223
2016-12-29 00:00:00-05:00,,,,,,,,,-0.01782391111111091,-0.008101777777777687,-0.0016203555555555375,0.004875999999999909,,,,,,,-0.009722133333333225,,,,-0.00288337467276344,,-0.003976377076834844,-0.0011629749914361374
2016-12-30 00:00:00-05:00,,,,,,,,,0.007135244444444444,0.003248222222222222,0.0006496444444444444,0.000776,,,,,,,0.003897866666666667,,,,0.002780878660074011,,0.0015942373068214262,0.0011216344398228832
2017-01-03 00:00:00-05:00,,,,,,,,,-0.007603555555555465,-0.0038017777777777325,-0.0007603555555555465,-0.004624000000000091,,,,,,,-0.004562133333333279,,,,-0.005465607809792316,,-0.0018659240504276277,-0.0022044881145101176
2017-01-04 00:00:00-05:00,,,,,,,,,-0.0040143999999999996,-0.0020017777777777777,-0.0004003555555555555,0.006575999999999955,,,,,,,-0.0024021333333333335,,,,0.00248338636318126,,-0.0009824785975129922,0.0010016444486853184
2017-01-05 00:00:00-05:00,,,,,,,,,-0.014684044444444403,-0.008151777777777756,-0.001630355555555551,0.006975999999999818,,,,,,,-0.009782133333333306,,,,-0.001669606101441229,,-0.004000917228304728,-0.0006734158275949589
2017-01-06 00:00:00-05:00,,,,,,,,,0.006935466666666702,0.0043373777777778,0.000869644444444449,-0.0017316000000000408,,,,,,,0.005196177777777805,,,,0.002061370401749192,,0.0021252498288490706,0.0008314293137018396
2017-01-09 00:00:00-05:00,,,,,,,,,-0.004332977777777806,-0.002881422222222241,-0.0007203555555555602,0.0024984,,,,,,,-0.002881422222222241,,,,-0.00022789232129969943,,-0.0011785089630321698,-9.191766609986569e-05
2017-01-10 00:00:00-05:00,,,,,,,,,-0.002262622222222222,-0.0018122666666666666,-0.00045035555555555555,0.001778400000000041,,,,,,,-0.0018122666666666666,,,,-2.0150144909509375e-05,,-0.0007412216417293844,-8.127322066373782e-06
2017-01-11 00:00:00-05:00,,,,,,,,,-0.0014122666666666667,-0.0010510666666666668,-0.00035035555555555555,-2.159999999995911e-05,,,,,,,-0.0010510666666666668,,,,-0.0006382201409338326,,-0.0004298889200818671,-0.0002574185276537557
2017-01-12 00:00:00-05:00,,,,,,,,,-0.0010319111111110702,-0.0010210666666666257,-0.0003403555555555419,0.011318399999999958,,,,,,,-0.0010210666666666257,,,,0.006126754690406682,,-0.00041761884434692454,0.002471153870814208
2017-01-13 00:00:00-05:00,,,,,,,,,-0.00017155555555554647,-0.00024106666666665302,-8.035555555555101e-05,-0.00011160000000008189,,,,,,,-0.0002519111111110975,,,,-0.00021628351078098178,,-0.00010303228039341583,-8.72353900012655e-05
2017-01-16 00:00:00-05:00,,,,,,,,,-0.00031120000000000003,-0.0009119111111111111,-0.00030035555555555553,0.0015984,,,,,,,-0.0006007111111111111,,,,0.0005936095182798103,,-0.0002456923609381587,0.00023942536187162742
2017-01-17 00:00:00-05:00,,,,,,,,,-1.1555555555555556e-05,-0.0027807111111111294,-0.0013903555555555647,0.012398399999999999,,,,,,,-0.002791555555555574,,,,0.005715924439337751,,-0.0011417532694973254,0.002305450359497489
2017-01-18 00:00:00-05:00,,,,,,,,,-0.0013419111111111295,0.0026484444444444806,0.0013296444444444626,-0.005061600000000082,,,,,,,0.0013188000000000182,,,,-0.0022269083376202114,,0.0005393925293073456,-0.0008981970776592882
2017-01-19 00:00:00-05:00,,,,,,,,,0.00013928888888889798,-7.03555555555601e-05,-7.03555555555601e-05,-0.0011392000000000364,,,,,,,0.0,,,,-0.0006778064492404036,,,-0.00027338519580781133
2017-01-20 00:00:00-05:00,,,,,,,,,0.001007733333333315,-0.0005103555555555464,-0.0005103555555555464,-0.004099200000000073,,,,,,,0.0,,,,-0.0024389608468453504,,,-0.0009837259433421387
2017-01-23 00:00:00-05:00,,,,,,,,,0.0026873777777777774,-0.0009003555555555556,-0.0009003555555555556,0.003488399999999918,,,,,,,-1.1555555555555556e-05,,,,0.0020686688794329194,,-4.726251394193642e-06,0.0008343730681510646
2017-01-24 00:00:00-05:00,,,,,,,,,-0.003972977777777814,0.000978800000000009,0.0009896444444444535,-0.006823999999999909,,,,,,,-0.0010019111111111202,,,,-0.004656296543445417,,-0.00040978417376657015,-0.0018780620097309927
2017-01-25 00:00:00-05:00,,,,,,,,,-0.005001777777777778,-0.0,0.0009996444444444444,-0.0066239999999998635,,,,,,,-0.0020007111111111113,,,,-0.0051315702369612,,-0.0008182958952346962,-0.0020697580195723356
2017-01-26 00:00:00-05:00,,,,,,,,,-0.005801777777777847,-0.0,0.001159644444444458,-0.006861600000000081,,,,,,,-0.0023207111111111386,,,,-0.005463333646456112,,-0.0009491767030739159,-0.0022035708576889942
2017-01-27 00:00:00-05:00,,,,,,,,,0.001598222222222245,0.0,-0.0003203555555555601,-0.003891600000000123,,,,,,,0.000639288888888898,,,,-0.0019350750053084103,,0.0002614707694387782,-0.0007804895627976074
2017-01-30 00:00:00-05:00,,,,,,,,,0.001598222222222245,0.0,-0.0003203555555555601,6.839999999995904e-05,,,,,,,0.000639288888888898,,,,0.00042106398608201146,,0.0002614707694387782,0.00016983116701183856
2017-01-31 00:00:00-05:00,,,,,,,,,0.011598222222222131,0.0,-0.0023203555555555374,0.009608399999999878,,,,,,,0.004639288888888852,,,,0.008477155385936897,,0.0018974808674288664,0.0034191601270167652
2017-02-01 00:00:00-05:00,,,,,,,,,-0.0008517777777778005,-0.0,0.000169644444444449,-0.0006591999999999272,,,,,,,-0.0003407111111111202,,,,-0.0005949317062659622,,-0.0001393517045688055,-0.00023995865072111235
2017-02-02 00:00:00-05:00,,,,,,,,,0.0030482222222221766,-1.1555555555555556e-05,-0.0006103555555555465,0.009820800000000001,,,,,,,0.0012192888888888707,,,,0.00656868280291078,,0.0004986922336473325,0.0026494003358711643
2017-02-03 00:00:00-05:00,,,,,,,,,0.002298222222222177,0.00045964444444443535,-0.00047119999999999085,-0.0020992000000000727,,,,,,,0.0009192888888888707,,,,-0.0007020289331474347,,0.00037599147629807444,-0.0002831550475306688
2017-02-06 00:00:00-05:00,,,,,,,,,0.007948222222222153,0.0015896444444444308,0.0,0.0021407999999998907,,,,,,,0.0031792888888888616,,,,0.003165370926457948,,0.001300337181662481,0.0012767148372575198
2017-02-07 00:00:00-05:00,,,,,,,,,-0.0011133333333333561,-0.0002203555555555601,-0.0,-0.004499200000000073,,,,,,,-0.00045226666666667574,,,,-0.0029460463833089,,-0.0001849782084127518,-0.0011882528829024726
2017-02-08 00:00:00-05:00,,,,,,,,,0.004497866666666667,0.0007380888888888888,0.0,0.0021407999999998907,,,,,,,0.0022489333333333334,,,,0.002611823704159707,,0.0009198194107599712,0.0010534481275257562
2017-02-09 00:00:00-05:00,,,,,,,,,-0.008053688888888943,-0.0026807111111111295,-0.0,0.00038080000000003636,,,,,,,-0.004021066666666694,,,,-0.002165902583937367,,-0.0016446264178395327,-0.0008735911301433298
2017-02-10 00:00:00-05:00,,,,,,,,,0.003287511111111143,0.000939288888888898,0.0,-0.0016191999999999637,,,,,,,0.001408933333333347,,,,-0.00012510542725325703,,0.0005762572901820542,-5.045979093970062e-05
2017-02-13 00:00:00-05:00,,,,,,,,,-0.005824044444444413,-0.0016722666666666576,-0.0,-0.002099199999999891,,,,,,,-0.0025026222222222084,,,,-0.002738013325561662,,-0.0010235788067524936,-0.0011043452153220558
2017-02-14 00:00:00-05:00,,,,,,,,,0.002877155555555483,0.001078933333333306,0.0,0.0026208,,,,,,,0.0014385777777777414,,,,0.0024152672381327622,,0.0005883819427971382,0.000974169407159068
2017-02-15 00:00:00-05:00,,,,,,,,,0.0046371555555555196,0.0017389333333333197,0.0,-0.0016191999999999637,,,,,,,0.0023185777777777598,,,,0.0004161190030136911,,0.0009483041643549693,0.00016783666671471966
2017-02-16 00:00:00-05:00,,,,,,,,,0.0047971555555555555,0.0017989333333333335,0.0,0.0029408000000000728,,,,,,,0.0023985777777777778,,,,0.0031768475181782004,,0.0009810243663147787,0.001281343784471232
2017-02-17 00:00:00-05:00,,,,,,,,,-0.0044144,-0.0016510666666666666,-1.1555555555555556e-05,0.0006208,,,,,,,-0.002212977777777778,,,,-0.000947321248345328,,-0.0009051134977680379,-0.0003820907948899314
2017-02-20 00:00:00-05:00,,,,,,,,,0.002066799999999959,0.0006773777777777641,0.00022964444444443992,0.0004607999999999636,,,,,,,0.0011482222222221996,,,,0.0009573434332806122,,0.00046962578757303976,0.0003861331243691291
2017-02-21 00:00:00-05:00,,,,,,,,,-0.0015331999999998363,-0.0006814222222221494,-0.00017035555555553736,-0.007219199999999963,,,,,,,-0.0008517777777776868,,,,-0.00480210743456241,,-0.00034837926142196725,-0.0019368731040538681
2017-02-22 00:00:00-05:00,,,,,,,,,0.0009752444444443626,0.0004385777777777414,0.00010964444444443535,0.0008607999999999636,,,,,,,0.0005366666666666212,,,,0.0008314711369953215,,0.00021949802148032074,0.00033536402589670074
2017-02-23 00:00:00-05:00,,,,,,,,,0.01198488888888889,0.004787022222222222,0.0011996444444444443,-0.0004715999999999591,,,,,,,0.007197866666666666,,,,0.004002025040359287,,0.002943945637663264,0.0016141693554443234
2017-02-24 00:00:00-05:00,,,,,,,,,0.00868608888888874,0.003948222222222153,0.0007896444444444307,0.006188399999999919,,,,,,,0.004737866666666585,,,,0.006500960334258047,,0.0019377994273993152,0.0026220852809997267
2017-02-27 00:00:00-05:00,,,,,,,,,-0.0045139111111112615,-0.002051777777777846,-0.00041035555555556916,-0.0005616000000000818,,,,,,,-0.002473688888888971,,,,-0.0018059501265771359,,-0.001011745000377071,-0.000728408573755426
2017-02-28 00:00:00-05:00,,,,,,,,,-0.0055154666666666664,-0.0025133333333333336,-0.0005119111111111111,-0.001281600000000041,,,,,,,-0.003502488888888889,,,,-0.0028464591841890537,,-0.0014325267975800928,-0.0011480855667581047
2017-03-01 00:00:00-05:00,,,,,,,,,0.001915733333333224,0.000957866666666612,0.0003192888888888707,-0.002091599999999918,,,,,,,0.0011175111111110475,,,,-0.0005795678818664626,,0.00045706486559845454,-0.00023376183428993038
2017-03-02 00:00:00-05:00,,,,,,,,,-0.019335822222222385,-0.00967368888888897,-0.0032207111111111383,-0.0060516,,,,,,,-0.011284044444444538,,,,-0.010314441367786786,,-0.004615202664320107,-0.004160207646505368
2017-03-03 00:00:00-05:00,,,,,,,,,0.0002445333333333925,0.00013751111111114296,3.928888888889798e-05,-0.0060516,,,,,,,0.00015715555555559192,,,,-0.0035071036333686446,,6.427701896104841e-05,-0.0014145486732993755
2017-03-06 00:00:00-05:00,,,,,,,,,-0.010924266666666559,-0.006372488888888825,-0.001820711111111093,-0.0023616000000000817,,,,,,,-0.007282844444444372,,,,-0.005738295860064101,,-0.0029787017633005355,-0.0023144736068310403
2017-03-07 00:00:00-05:00,,,,,,,,,-0.011785955555555774,-0.006862488888889017,-0.0019607111111111476,-0.0005616000000000818,,,,,,,-0.007853688888889035,,,,-0.005006967241142882,,-0.003212178582173791,-0.0020195008783955204
2017-03-08 00:00:00-05:00,,,,,,,,,-0.007603555555555465,-0.005322488888888826,-0.001520711111111093,-0.003224,,,,,,,-0.005322488888888826,,,,-0.0050850292198473595,,-0.0021769113921655658,-0.0020509862520699446
2017-03-09 00:00:00-05:00,,,,,,,,,-0.006814400000000182,-0.004762488888889016,-0.0013607111111111475,-0.0039240000000000455,,,,,,,-0.004762488888889016,,,,-0.005168327062977463,,-0.0019478699784470286,-0.0020845834495885163
2017-03-10 00:00:00-05:00,,,,,,,,,0.00339511111111107,0.002646666666666635,0.0007592888888888798,-0.004624000000000091,,,,,,,0.002646666666666635,,,,-0.0011764828701118313,,0.0010824933481701077,-0.00047452041828534216
2017-03-13 00:00:00-04:00,,,,,,,,,-0.0005733333333333015,-0.00048213333333330604,-0.00016071111111110202,0.0028760000000001367,,,,,,,-0.0004929777777777504,,,,0.0014178615088706811,,-0.00020162915563228065,0.0005718776306501158
2017-03-14 00:00:00-04:00,,,,,,,,,-0.0032421333333333877,-0.0032421333333333877,-0.0010807111111111292,-0.0017864000000000998,,,,,,,-0.0027017777777778237,,,,-0.002670396631948071,,-0.0011050339317424476,-0.001077072823558678
2017-03-15 00:00:00-04:00,,,,,,,,,0.011747022222222169,0.011757866666666611,0.0039192888888888704,0.00459359999999985,,,,,,,0.009798222222222177,,,,0.008562912498721152,,0.004007497624476637,0.0034537492417953423
2017-03-16 00:00:00-04:00,,,,,,,,,0.0039265333333333785,0.004716177777777832,0.001579288888888907,0.005018400000000163,,,,,,,0.003937377777777823,,,,0.005328549803143974,,0.0016103974510115913,0.002149207392370964
2017-03-17 00:00:00-04:00,,,,,,,,,0.0008989333333333334,0.0011985777777777779,0.0005992888888888889,0.002676000000000091,,,,,,,0.0011985777777777779,,,,0.0023053140852012876,,0.0004902213369177467,0.0009298211064346588
2017-03-20 00:00:00-04:00,,,,,,,,,0.0016189333333332925,0.0021585777777777234,0.0010792888888888617,0.003476000000000046,,,,,,,0.0021585777777777234,,,,0.0033524869702636164,,0.0008828637604353501,0.0013521858752388244
2017-03-21 00:00:00-04:00,,,,,,,,,0.0033889333333333195,0.004518577777777759,0.0022592888888888795,-0.0019240000000000455,,,,,,,0.004518577777777759,,,,0.0015437338051558225,,0.0018481097182495277,0.0006226467291224839
2017-03-22 00:00:00-04:00,,,,,,,,,0.0012173777777777506,0.0016385777777777415,0.0008192888888888708,0.0009683999999999591,,,,,,,0.0016385777777777415,,,,0.0015511116141187543,,0.0006701824476966436,0.0006256224809026921
2017-03-23 00:00:00-04:00,,,,,,,,,-0.0014129777777777779,-0.0014014222222222222,-0.0007007111111111111,-0.002361599999999877,,,,,,,-0.0014014222222222222,,,,-0.0022389402482944284,,-0.0005731852267758228,-0.0009030500061896955
2017-03-24 00:00:00-04:00,,,,,,,,,-0.0012517777777777779,-0.0010014222222222223,-0.0005007111111111111,-0.001281600000000041,,,,,,,-0.0010014222222222223,,,,-0.0013583630494920632,,-0.0004095842169768121,-0.0005478796324225755
2017-03-27 00:00:00-04:00,,,,,,,,,0.004686666666666712,0.0037470222222222584,0.001879288888888907,0.011498399999999999,,,,,,,0.0037470222222222584,,,,0.009070791347976547,,0.0015325415482372363,0.0036585961546654294
2017-03-28 00:00:00-04:00,,,,,,,,,-0.0015621333333332788,-0.0013017777777777322,-0.0005207111111110929,-0.0009215999999999591,,,,,,,-0.0013017777777777322,,,,-0.001322875523942651,,-0.0005324303974458728,-0.0005335661597019585
2017-03-29 00:00:00-04:00,,,,,,,,,0.0007663111111110839,0.0006482222222221995,0.0002592888888888798,6.839999999995904e-05,,,,,,,0.0006482222222221995,,,,0.0004263791817864758,,0.00026512452532427637,0.00017197498818682184
2017-03-30 00:00:00-04:00,,,,,,,,,-0.007842488888888761,-0.005601777777777687,-0.002240711111111075,-0.0029915999999999185,,,,,,,-0.005601777777777687,,,,-0.005112927386355902,,-0.0022911412527852194,-0.002062238646794374
2017-03-31 00:00:00-04:00,,,,,,,,,0.0007675111111112066,0.0005482222222222905,0.00021928888888891616,0.0,,,,,,,0.0005482222222222905,,,,0.0003261837761930849,,0.0002242242728745609,0.0001315623591717254
2017-04-03 00:00:00-04:00,,,,,,,,,0.0026575111111110795,0.0018982222222221994,0.0007592888888888798,-0.0032616000000000823,,,,,,,0.0018982222222221994,,,,-0.00081118877328728,,0.0007763776809461847,-0.000327183374945412
2017-04-04 00:00:00-04:00,,,,,,,,,0.0018175111111112066,0.0012982222222222904,0.0005192888888889162,0.00447840000000004,,,,,,,0.0012866666666667347,,,,0.0034301258488127558,,0.0005262499148535122,0.0013835005964815065
2017-04-05 00:00:00-04:00,,,,,,,,,-0.0004340444444443808,-0.0003133333333332879,-0.0001322666666666485,-0.0037115999999998775,,,,,,,-0.00036213333333327873,,,,-0.0024238085725234657,,-0.00014811344753801534,-0.000977614453126806
2017-04-06 00:00:00-04:00,,,,,,,,,-0.0033744000000000365,-0.0025221333333333607,-0.0012610666666666803,-0.002631600000000041,,,,,,,-0.0025221333333333607,,,,-0.003066391933811895,,-0.0010315589004527067,-0.001236792833983981
2017-04-07 00:00:00-04:00,,,,,,,,,0.0014252444444445673,0.000946311111111193,0.0004789333333333742,0.01217600000000009,,,,,,,0.000946311111111193,,,,0.007807572945970813,,0.0003870436334045374,0.0031490919878529333
2017-04-10 00:00:00-04:00,,,,,,,,,-0.000703555555555601,-0.0004924888888889207,-0.0002110666666666803,-0.0015239999999999546,,,,,,,-0.0005040444444444763,,,,-0.0012066551999566036,,-0.00020615545023674415,-0.000486690069830905
2017-04-11 00:00:00-04:00,,,,,,,,,0.01968488888888871,0.01377595555555543,0.005897377777777723,0.001375999999999909,,,,,,,0.01575715555555541,,,,0.010193963598484967,,0.00644471640112239,0.0041116143665388275
2017-04-12 00:00:00-04:00,,,,,,,,,0.013405244444444495,0.009746311111111147,0.0048785777777777956,-0.0011915999999999182,,,,,,,0.009757155555555591,,,,0.005096373592768977,,0.003990701254137304,0.0020555618703987
2017-04-13 00:00:00-04:00,,,,,,,,,0.00269644444444449,0.0018875111111111428,0.001078577777777796,0.002138399999999918,,,,,,,0.002157155555555592,,,,0.002555789377305018,,0.0008822820679561019,0.0010308473460839515
2017-04-17 00:00:00-04:00,,,,,,,,,-0.005226666666666712,-0.0036540444444444764,-0.0020814222222222405,-0.00022400000000000002,,,,,,,-0.004174400000000036,,,,-0.002616980237305935,,-0.0017073401382624903,-0.0010555279540388422
2017-04-18 00:00:00-04:00,,,,,,,,,0.0070641777777776145,0.004717155555555447,0.0023585777777777235,0.003175999999999864,,,,,,,0.005306799999999876,,,,0.0050471353121630405,,0.0021704945970034244,0.0020357021936432207
