date,Sarah baseline,P4 · 1h reference,P4 · no BOS,P4 · normal RVOL,P4 · low impulse volume,P4 · first Sarah test,P4 · first physical touch,P4 · width ≤0.5 ATR,P4 · opposing room,P5 · first touch + opposing,P5 · first touch + width,P5 · first touch + low volume
2020-06-07,1.0810185185185186,7.05859375,9.835185185185185,3.414285714285714,9.364583333333334,5.2705696202531644,5.527597402597403,-2.7575,10.107142857142858,8.206692913385826,-3.4517045454545454,10.026315789473685
2020-06-08,0.17087155963302753,6.240979381443299,9.077777777777778,2.283333333333333,5.423913043478261,4.3015625,4.530448717948718,-2.757425742574257,9.301775147928995,7.158203125,-3.443820224719101,5.027777777777778
2020-06-09,0.7383177570093458,4.700520833333333,6.896616541353383,1.34375,1.125,3.625,3.8365384615384617,-2.8112745098039214,7.567365269461078,6.3125,-3.4972222222222222,5.027777777777778
2020-06-10,1.0188679245283019,5.089473684210526,6.662962962962963,0.8490566037735849,5.0,3.54874213836478,3.759677419354839,-1.702020202020202,8.309451219512194,6.561507936507937,-3.1448863636363638,5.027777777777778
2020-06-11,-0.097926267281106,4.295103092783505,6.360294117647059,0.12962962962962962,3.715909090909091,2.6411042944785277,2.9889240506329116,-1.702020202020202,7.315476190476191,5.5523255813953485,-3.1448863636363638,5.027777777777778
2020-06-12,-0.9075342465753424,3.8756410256410256,6.182481751824818,0.12962962962962962,3.715909090909091,2.152439024390244,2.4827044025157234,-1.865,7.165680473372781,5.371153846153846,-3.311797752808989,5.027777777777778
2020-06-13,-0.9075342465753424,3.8756410256410256,6.182481751824818,0.12962962962962962,3.715909090909091,2.152439024390244,2.4827044025157234,-1.865,7.165680473372781,5.371153846153846,-3.311797752808989,5.027777777777778
2020-06-14,-1.1382488479262673,4.141025641025641,5.788043478260869,-0.7889908256880734,3.715909090909091,2.4679878048780486,2.808176100628931,-1.3475,8.111607142857142,6.589147286821706,-2.730337078651685,5.027777777777778
2020-06-15,-0.8165887850467289,3.755181347150259,6.560218978102189,-0.12614678899082568,3.715909090909091,2.588957055214724,2.935126582278481,-1.3475,7.275602409638554,6.2109375,-2.730337078651685,5.027777777777778
2020-06-16,-0.5533175355450237,2.2332474226804124,4.5398550724637685,-1.0532407407407407,1.59375,0.7957317073170732,1.2120253164556962,-2.0097087378640777,5.486526946107785,4.083984375,-3.2527472527472527,3.486842105263158
2020-06-17,-1.375,1.3775773195876289,3.3369565217391304,-2.2268518518518516,-2.6847826086956523,1.396969696969697,1.8333333333333333,-2.2475961538461537,3.9790419161676644,3.858527131782946,-3.5081521739130435,3.486842105263158
2020-06-18,-1.541866028708134,1.2382198952879582,3.183333333333333,-1.4724770642201834,-2.6847826086956523,0.6737804878048781,1.0854430379746836,-3.631188118811881,3.5167682926829267,2.505859375,-5.989010989010989,3.486842105263158
2020-06-19,-1.0849056603773586,1.6945876288659794,3.0802919708029197,-1.4681818181818183,0.83,1.2274096385542168,1.6546875,-2.6553398058252426,4.005988023952096,3.1846153846153844,-4.85752688172043,8.3125
2020-06-20,-1.5639810426540284,1.1852331606217616,2.3676470588235294,-2.3990825688073394,0.83,0.6287878787878788,1.0361635220125787,-3.661764705882353,3.427710843373494,2.434108527131783,-5.997282608695652,8.3125
2020-06-21,-4.694581280788177,-2.131081081081081,-0.5909090909090909,-5.297169811320755,0.83,-1.8400621118012421,-1.517741935483871,-7.892857142857143,-0.34177215189873417,-0.688,-8.352777777777778,8.3125
2020-06-22,-5.485074626865671,-2.4740437158469946,-0.40458015267175573,-3.6523809523809523,-1.5092592592592593,-2.3734375,-2.0698051948051948,-8.196808510638299,-0.33116883116883117,-0.8852459016393442,-8.89367816091954,4.761363636363637
2020-06-23,-4.648717948717949,-2.7583798882681565,-0.712890625,-1.4951456310679612,-1.5092592592592593,-2.0429936305732483,-1.7201986754966887,-7.367021276595745,0.0695364238410596,-0.2706611570247934,-7.997126436781609,4.761363636363637
2020-06-24,-2.271573604060914,-2.0714285714285716,-0.35984848484848486,-0.7641509433962265,-2.1785714285714284,-1.5890625,-1.0980392156862746,-6.190104166666667,0.8262987012987013,0.4796747967479675,-6.53125,3.6739130434782608
2020-06-25,-2.8743589743589744,-2.406756756756757,-0.4562043795620438,-1.5142857142857142,-2.1785714285714284,-2.1088957055214723,-1.6506410256410255,-5.625,0.4868421052631579,-0.3360655737704918,-5.686813186813187,3.6739130434782608
2020-06-26,-1.5714285714285714,-2.7058823529411766,-0.5362318840579711,-1.9646226415094339,-2.1785714285714284,-2.4515151515151516,-2.0142405063291138,-5.683168316831683,0.08603896103896104,-0.8205645161290323,-5.75,3.6739130434782608
2020-06-27,-1.0666666666666667,-2.7058823529411766,-0.5362318840579711,-1.9646226415094339,-2.1785714285714284,-2.4515151515151516,-2.0142405063291138,-5.683168316831683,0.08603896103896104,-0.8205645161290323,-5.75,3.6739130434782608
2020-06-28,1.2552356020942408,-2.154054054054054,-0.5362318840579711,-1.9490291262135921,1.3448275862068966,-2.4207317073170733,-1.9792993630573248,-5.665,0.7840909090909091,0.046370967741935484,-5.730769230769231,7.6875
2020-06-29,1.3884615384615384,-1.9444444444444444,-1.0141843971631206,-2.4452380952380954,4.633333333333334,-2.7904191616766467,-2.3734375,-5.916666666666667,0.9604430379746836,-0.49803149606299213,-6.005376344086022,7.6875
2020-06-30,1.6139896373056994,-1.320855614973262,-1.539568345323741,-1.4271844660194175,7.2407407407407405,-2.0939393939393938,-1.9386792452830188,-5.49009900990099,1.3569182389937107,-0.374031007751938,-5.538043478260869,11.476190476190476
2020-07-01,0.8285340314136126,-0.5353260869565217,-0.9148550724637681,-1.220873786407767,9.673076923076923,-1.1512345679012346,-1.2229299363057324,-5.544117647058823,2.453525641025641,0.15625,-5.596774193548387,11.476190476190476
2020-07-02,0.8138020833333334,-0.8252688172043011,-1.2946428571428572,-1.220873786407767,6.625,-1.4725609756097562,-1.5534591194968554,-5.436274509803922,2.214968152866242,-0.11627906976744186,-5.478494623655914,7.608695652173913
2020-07-03,0.8138020833333334,-0.8252688172043011,-1.2946428571428572,-1.220873786407767,6.625,-1.4725609756097562,-1.5534591194968554,-5.490291262135922,2.1313291139240507,-0.2,-5.537234042553192,7.608695652173913
2020-07-04,1.686842105263158,-0.48243243243243245,-0.841726618705036,-1.220873786407767,6.625,-1.0874233128834356,-1.1566455696202531,-5.490291262135922,2.1313291139240507,-0.2,-5.537234042553192,7.608695652173913
2020-07-05,2.074074074074074,-0.09646739130434782,-0.6910714285714286,-1.0144230769230769,6.625,-0.6527777777777778,-0.7085987261146497,-5.41421568627451,2.2104430379746836,0.07945736434108527,-5.454301075268817,7.608695652173913
2020-07-06,1.3,-0.9402777777777778,-0.3822463768115942,-1.0144230769230769,6.625,-0.9889937106918238,-1.0568181818181819,-4.992424242424242,1.2840909090909092,-0.3273809523809524,-4.991666666666666,7.608695652173913
2020-07-07,0.4472972972972973,0.24860335195530725,1.1751824817518248,0.11428571428571428,6.625,0.6592356687898089,0.6447368421052632,-4.6811224489795915,0.8012820512820513,-0.5275590551181102,-4.648876404494382,7.608695652173913
2020-07-08,0.7008196721311475,-0.3821022727272727,0.3917910447761194,0.6699029126213593,8.037037037037036,0.3,0.2733333333333333,-4.252577319587629,0.10784313725490197,-0.966,-4.176136363636363,9.386363636363637
2020-07-09,0.3918918918918919,-0.5786516853932584,0.2833333333333333,0.5264423076923077,7.241071428571429,0.06847133757961783,0.03453947368421053,-4.527777777777778,-0.12419354838709677,-1.2322834645669292,-4.480555555555555,8.358695652173912
2020-07-10,0.07845744680851063,-0.888121546961326,-0.14130434782608695,0.3952380952380952,7.241071428571429,-0.29375,-0.3387096774193548,-4.648514851485149,-0.4873417721518987,-1.648076923076923,-4.614130434782608,8.358695652173912
2020-07-11,0.5187165775401069,-0.888121546961326,-0.14130434782608695,0.3952380952380952,7.241071428571429,-0.29375,-0.3387096774193548,-4.648514851485149,-0.4873417721518987,-1.648076923076923,-4.614130434782608,8.358695652173912
2020-07-12,0.4391891891891892,-0.9860335195530726,-0.25919117647058826,0.8581730769230769,7.241071428571429,-0.3971518987341772,-0.44607843137254904,-4.363636363636363,-1.127388535031847,-2.436046511627907,-4.3,8.358695652173912
2020-07-13,0.5307486631016043,-0.6871508379888268,-0.3448905109489051,1.0745192307692308,8.508928571428571,-0.3113207547169811,-0.35714285714285715,-4.166666666666667,-0.7866242038216561,-2.3153846153846156,-4.083333333333333,9.902173913043478
2020-07-14,-0.7366310160427807,-1.3743016759776536,-1.548148148148148,1.3325242718446602,8.508928571428571,-0.7041139240506329,-0.7630718954248366,-4.400990099009901,-1.7484177215189873,-3.019230769230769,-4.342391304347826,9.902173913043478
2020-07-15,-0.49594594594594593,-1.7013888888888888,-1.0845588235294117,0.36519607843137253,8.508928571428571,-1.309375,-1.3870967741935485,-4.257211538461538,-1.421383647798742,-2.7954545454545454,-4.186842105263158,9.902173913043478
2020-07-16,-0.9556451612903226,-1.614010989010989,-0.9782608695652174,-0.6212871287128713,8.508928571428571,-1.4487577639751552,-1.3870967741935485,-2.6875,-1.326086956521739,-2.7954545454545454,-2.6559139784946235,9.902173913043478
2020-07-17,-1.0949197860962567,-1.7527322404371584,-1.1654676258992807,-0.7720588235294118,7.2844827586206895,-1.6064814814814814,-1.5512820512820513,-2.8142857142857145,-1.4845679012345678,-2.8947368421052633,-2.797872340425532,8.364583333333334
2020-07-18,-1.6384408602150538,-2.3118131868131866,-1.8985507246376812,-0.7720588235294118,7.2844827586206895,-2.237577639751553,-2.206451612903226,-2.8142857142857145,-2.1149068322981366,-3.6742424242424243,-2.797872340425532,8.364583333333334
2020-07-19,-2.640710382513661,-3.470833333333333,-3.426470588235294,-1.8094059405940595,7.2844827586206895,-2.9015625,-2.896103896103896,-2.8523809523809525,-2.778125,-3.7045454545454546,-2.8404255319148937,8.364583333333334
2020-07-20,-5.6530054644808745,-4.254213483146067,-3.6925925925925926,-2.9242424242424243,7.2844827586206895,-3.9638364779874213,-3.6907894736842106,-2.9245283018867925,-3.651898734177215,-4.6461538461538465,-2.9210526315789473,8.364583333333334
2020-07-21,-6.968232044198895,-5.480225988700565,-3.6925925925925926,-5.046391752577319,6.616666666666666,-4.469936708860759,-4.218543046357616,-3.9882075471698113,-5.030254777070064,-5.513461538461539,-4.1078947368421055,7.52
2020-07-22,-5.501358695652174,-3.998611111111111,-1.798913043478261,-4.083333333333333,8.258620689655173,-3.6614906832298137,-3.3782467532467533,-4.109813084112149,-3.371875,-4.511278195488722,-4.2421875,9.541666666666666
2020-07-23,-5.741891891891892,-4.113259668508287,-1.9640287769784173,-3.8463541666666665,3.1724137931034484,-2.8828125,-2.5620915032679736,-4.236111111111111,-4.377329192546584,-4.742481203007519,-2.863157894736842,3.3958333333333335
2020-07-24,-5.347883597883598,-3.554054054054054,-1.3006993006993006,-3.9097938144329896,3.1724137931034484,-2.0920245398773005,-1.7419871794871795,-3.975,-3.743939393939394,-3.7536764705882355,-2.595360824742268,3.3958333333333335
2020-07-25,-5.347883597883598,-3.554054054054054,-1.3006993006993006,-3.9097938144329896,3.1724137931034484,-2.0920245398773005,-1.7419871794871795,-3.975,-3.743939393939394,-3.7536764705882355,-2.595360824742268,3.3958333333333335
2020-07-26,-5.753989361702128,-3.9592391304347827,-1.8098591549295775,-4.565104166666667,3.1724137931034484,-2.369565217391304,-2.0275974025974026,-4.662844036697248,-4.199695121951219,-4.111940298507463,-3.0763157894736843,3.3958333333333335
2020-07-27,-6.838709677419355,-5.032967032967033,-2.4680851063829787,-6.656914893617022,3.1724137931034484,-2.852201257861635,-2.5279605263157894,-4.36214953271028,-5.408950617283951,-4.71969696969697,-2.848404255319149,3.3958333333333335
2020-07-28,-6.886363636363637,-4.399725274725275,-1.650709219858156,-6.723684210526316,3.1724137931034484,-2.1273584905660377,-1.769736842105263,-4.259433962264151,-5.3078125,-4.584615384615384,-2.71505376344086,3.3958333333333335
2020-07-29,-7.11578947368421,-4.675675675675675,-2.193103448275862,-7.046391752577319,5.394230769230769,-2.341614906832298,-1.9003267973856208,-4.787383177570093,-5.383540372670807,-4.588461538461538,-3.185483870967742,6.178571428571429
2020-07-30,-7.052083333333333,-4.850806451612903,-2.5804794520547945,-7.702020202020202,6.62,-2.25625,-1.8075657894736843,-4.805555555555555,-5.450310559006211,-4.5,-3.223404255319149,7.75
2020-07-31,-5.844387755102041,-4.675925925925926,-2.772108843537415,-7.702020202020202,10.211538461538462,-2.1012269938650308,-1.3344155844155845,-3.8440366972477062,-5.450310559006211,-4.5,-2.136842105263158,12.142857142857142
2020-08-01,-5.844387755102041,-5.232712765957447,-3.4760273972602738,-8.801020408163266,10.211538461538462,-2.7314814814814814,-1.9967320261437909,-4.805555555555555,-6.109375,-5.31640625,-3.223404255319149,12.142857142857142
2020-08-02,-6.793589743589743,-5.795454545454546,-4.189655172413793,-9.922680412371134,10.211538461538462,-3.369565217391304,-2.6677631578947367,-5.785046728971962,-6.776729559748428,-6.145669291338582,-4.333333333333333,12.142857142857142
2020-08-03,-6.291237113402062,-5.266129032258065,-4.025862068965517,-9.631578947368421,10.211538461538462,-2.888198757763975,-2.0641447368421053,-5.696261682242991,-6.159810126582278,-5.423228346456693,-4.470744680851064,12.142857142857142
2020-08-04,-5.563144329896907,-4.717914438502674,-3.9965753424657535,-9.68298969072165,9.212962962962964,-3.114329268292683,-2.3193548387096774,-5.814220183486238,-5.509433962264151,-5.37890625,-4.630208333333333,10.829545454545455
2020-08-05,-6.156410256410257,-4.632894736842105,-3.902684563758389,-9.40561224489796,8.580357142857142,-3.0464071856287425,-2.330188679245283,-5.537610619469026,-5.395061728395062,-5.240458015267175,-4.365,9.98913043478261
2020-08-06,-5.912820512820513,-4.780104712041885,-4.1158940397351,-9.45103092783505,7.862068965517241,-3.1362275449101795,-2.3946540880503147,-5.5597345132743365,-5.5628834355828225,-5.318702290076335,-4.39,9.0625
2020-08-07,-5.860552763819095,-5.022020725388601,-4.4297385620915035,-9.828282828282829,6.333333333333333,-3.4319526627218937,-2.7142857142857144,-5.5597345132743365,-5.836363636363636,-5.661654135338346,-4.39,7.18
2020-08-08,-5.860552763819095,-5.022020725388601,-4.4297385620915035,-9.828282828282829,6.333333333333333,-3.4319526627218937,-2.7142857142857144,-5.5597345132743365,-5.836363636363636,-5.661654135338346,-4.39,7.18
2020-08-09,-5.657360406091371,-5.371010638297872,-4.934563758389261,-9.828282828282829,6.333333333333333,-3.911144578313253,-3.261006289308176,-6.305045871559633,-6.271875,-6.370229007633588,-5.444444444444445,7.18
2020-08-10,-5.019230769230769,-5.05241935483871,-5.241438356164384,-9.378865979381443,5.709677419354839,-3.5320121951219514,-2.856687898089172,-6.365909090909091,-5.908227848101266,-5.926356589147287,-5.52,6.403846153846154
2020-08-11,-4.419689119170984,-4.354838709677419,-4.993055555555555,-9.335051546391753,6.466666666666667,-3.371165644171779,-2.684294871794872,-6.151376146788991,-5.087025316455696,-5.740234375,-5.275252525252525,7.34
2020-08-12,-4.055699481865285,-3.935483870967742,-4.447183098591549,-9.25,6.691666666666666,-2.892638036809816,-2.184294871794872,-5.786697247706422,-4.690251572327044,-5.246124031007752,-4.873737373737374,7.61
2020-08-13,-3.6230366492146597,-3.954301075268817,-4.618881118881119,-8.355,5.725806451612903,-3.051829268292683,-2.355095541401274,-5.836363636363636,-4.190993788819876,-4.624045801526718,-4.9375,6.423076923076923
2020-08-14,-3.3255208333333335,-3.3983957219251337,-3.892361111111111,-7.282178217821782,5.725806451612903,-2.4272727272727272,-1.7072784810126582,-5.836363636363636,-3.5478395061728394,-3.831439393939394,-4.9375,6.423076923076923
2020-08-15,-3.3255208333333335,-3.3983957219251337,-3.892361111111111,-7.282178217821782,5.725806451612903,-2.4272727272727272,-1.7072784810126582,-5.836363636363636,-3.5478395061728394,-3.831439393939394,-4.9375,6.423076923076923
2020-08-16,-2.322192513368984,-3.0082872928176796,-3.384892086330935,-7.168367346938775,5.725806451612903,-2.11875,-1.3611111111111112,-5.5285714285714285,-3.2691082802547773,-3.498031496062992,-4.55,6.423076923076923
2020-08-17,-3.462162162162162,-4.175977653631285,-4.970802919708029,-9.631443298969073,5.725806451612903,-3.144230769230769,-2.414429530201342,-5.5285714285714285,-4.344771241830065,-4.84349593495935,-4.55,6.423076923076923
2020-08-18,-3.152173913043478,-4.243016759776537,-4.965827338129497,-9.720744680851064,5.830645161290323,-3.7056962025316458,-3.2088815789473686,-6.44811320754717,-4.233660130718954,-5.722,-5.575520833333333,6.548076923076923
2020-08-19,-3.5497237569060776,-4.803672316384181,-5.014388489208633,-10.951086956521738,1.4140625,-4.401273885350318,-3.9288079470198674,-6.2548076923076925,-4.8907284768211925,-6.618951612903226,-5.442105263157894,1.287037037037037
2020-08-20,-3.1947513812154695,-5.24438202247191,-4.726785714285715,-10.486559139784946,0.8106060606060606,-4.900316455696203,-4.4506578947368425,-6.408018867924528,-5.7055921052631575,-6.742063492063492,-5.626288659793815,0.5803571428571429
2020-08-21,-3.110655737704918,-5.136111111111111,-4.596830985915493,-10.574468085106384,0.8106060606060606,-4.7828125,-4.334415584415584,-6.441588785046729,-5.5730519480519485,-6.56640625,-5.670918367346939,0.5803571428571429
2020-08-22,-3.081043956043956,-5.11731843575419,-4.569148936170213,-10.596774193548388,1.1015625,-4.759433962264151,-4.30718954248366,-6.422169811320755,-5.553921568627451,-6.551181102362205,-5.641752577319588,0.9166666666666666
2020-08-23,-2.7319444444444443,-4.785310734463277,-4.309352517985611,-10.391304347826088,2.088709677419355,-4.589743589743589,-4.121666666666667,-6.533653846153846,-5.3933333333333335,-6.381048387096774,-5.747368421052632,0.9166666666666666
2020-08-24,-1.635989010989011,-3.64804469273743,-3.5642857142857145,-10.213888888888889,1.21875,-3.878205128205128,-3.381666666666667,-6.421568627450981,-4.046052631578948,-5.532,-5.6888297872340425,-0.03571428571428571
2020-08-25,-1.520718232044199,-3.542134831460674,-2.537769784172662,-8.661931818181818,1.21875,-3.803225806451613,-3.3003355704697985,-6.303921568627451,-3.0695364238410594,-4.608,-5.5611702127659575,-0.03571428571428571
2020-08-26,-0.7941988950276243,-3.3735955056179776,-2.420863309352518,-8.682584269662922,1.0833333333333333,-3.7788461538461537,-3.2783333333333333,-6.242718446601942,-2.870860927152318,-4.571428571428571,-5.502631578947368,-0.14655172413793102
2020-08-27,-0.8853591160220995,-4.0195530726256985,-3.2535714285714286,-8.644444444444444,1.0833333333333333,-4.512738853503185,-3.085570469798658,-6.392857142857143,-3.6348684210526314,-4.352,-5.457894736842105,-0.14655172413793102
2020-08-28,-0.8021978021978022,-3.9180555555555556,-2.9414893617021276,-8.101648351648352,1.0833333333333333,-4.393987341772152,-2.97,-6.392857142857143,-3.5179738562091503,-4.204365079365079,-5.457894736842105,-0.14655172413793102
2020-08-29,-0.8021978021978022,-3.9180555555555556,-2.9414893617021276,-8.101648351648352,1.0833333333333333,-4.393987341772152,-2.97,-6.392857142857143,-3.5179738562091503,-4.204365079365079,-5.457894736842105,-0.14655172413793102
2020-08-30,-1.7252747252747254,-3.86938202247191,-2.5815217391304346,-7.713068181818182,1.0833333333333333,-4.101612903225806,-2.63265306122449,-6.007352941176471,-3.1983333333333333,-3.8313008130081303,-5.0,-0.14655172413793102
2020-08-31,-1.8579234972677596,-3.9930167597765363,-2.8125,-7.747126436781609,1.0833333333333333,-4.24198717948718,-2.7905405405405403,-6.017156862745098,-3.205,-3.839430894308943,-5.010869565217392,-0.14655172413793102
2020-09-01,-2.0355191256830603,-4.174581005586592,-2.4855072463768115,-7.382352941176471,0.6544117647058824,-4.450320512820513,-3.010135135135135,-5.980582524271845,-3.325503355704698,-3.7113821138211383,-4.981182795698925,-0.5916666666666667
2020-09-02,-1.8052486187845305,-3.783707865168539,-1.45863309352518,-7.188235294117647,-0.581081081081081,-4.123397435897436,-2.6655405405405403,-6.173809523809524,-2.8783783783783785,-3.3313008130081303,-5.21578947368421,-1.8636363636363635
2020-09-03,-1.4799465240641712,-4.186486486486486,-1.7907801418439717,-7.386111111111111,-2.4276315789473686,-3.9767080745341614,-2.3717105263157894,-6.392523364485982,-3.300324675324675,-2.8333333333333335,-5.47680412371134,-1.8636363636363635
2020-09-04,1.3244949494949494,-3.410621761658031,-1.2396551724137932,-5.612903225806452,-4.076923076923077,-4.021084337349397,-2.4697452229299364,-6.439814814814815,-2.0,-2.417307692307692,-5.47680412371134,-3.7720588235294117
2020-09-05,1.3244949494949494,-3.410621761658031,-1.2396551724137932,-5.612903225806452,-4.076923076923077,-4.021084337349397,-2.4697452229299364,-6.439814814814815,-2.0,-2.417307692307692,-5.47680412371134,-3.7720588235294117
2020-09-06,1.2423076923076923,-3.6328947368421054,-1.7638888888888888,-5.271978021978022,-4.076923076923077,-4.291411042944786,-2.7256493506493507,-6.313679245283019,-1.7246835443037976,-2.0846456692913384,-5.315789473684211,-3.7720588235294117
2020-09-07,0.6096938775510204,-3.5625,-1.506896551724138,-4.394021739130435,-5.125,-4.201515151515151,-2.6506410256410255,-6.138888888888889,-1.6640625,-2.003875968992248,-5.141752577319588,-4.978571428571429
2020-09-08,1.0140306122448979,-3.06640625,-1.2517482517482517,-2.953804347826087,-7.82051282051282,-3.5411585365853657,-1.9419354838709677,-6.149532710280374,-0.8875,-0.9140625,-5.015789473684211,-8.066176470588236
2020-09-09,0.8166666666666667,-2.7986842105263157,-1.5364583333333333,-2.5494505494505493,-8.153846153846153,-3.2330246913580245,-1.7353896103896105,-6.740825688073395,-0.5379746835443038,-0.655511811023622,-5.703608247422681,-8.871428571428572
2020-09-10,2.3881909547738696,-2.1236979166666665,-0.8051724137931034,-1.434782608695652,-8.153846153846153,-2.4375,-0.9182692307692307,-6.6995412844036695,-0.7578616352201258,-0.927734375,-5.657216494845361,-8.871428571428572
2020-09-11,3.0073529411764706,-1.368020304568528,-0.3197278911564626,0.06443298969072164,-8.153846153846153,-2.1517857142857144,-1.2893081761006289,-6.123893805309734,0.10823170731707317,-1.3778625954198473,-6.105,-8.871428571428572
2020-09-12,3.592821782178218,-0.8064102564102564,0.45,1.1067708333333333,-8.153846153846153,-1.5015060240963856,-0.5907643312101911,-6.069196428571429,0.18404907975460122,-1.2942307692307693,-6.042929292929293,-8.871428571428572
2020-09-13,2.7675,-0.3860103626943005,0.45,1.4105263157894736,-8.153846153846153,-1.0152439024390243,-0.06451612903225806,-6.069196428571429,0.5246913580246914,-0.877906976744186,-6.042929292929293,-8.871428571428572
2020-09-14,2.9502487562189055,0.3069948186528497,1.2396551724137932,1.0651041666666667,-10.402777777777779,-0.1448170731707317,0.9,-5.993243243243243,1.5559006211180124,-0.5234375,-6.0,-11.704545454545455
2020-09-15,3.4889162561576357,0.8456632653061225,1.4537671232876712,2.3854166666666665,-10.402777777777779,-0.34487951807228917,0.6751592356687898,-6.0,2.102760736196319,0.18846153846153846,-6.0075,-11.704545454545455
2020-09-16,4.339460784313726,1.0621827411167513,1.0667808219178083,2.5398936170212765,-7.418918918918919,0.1144578313253012,1.160828025477707,-5.853603603603603,2.1424242424242426,0.5190839694656488,-5.843434343434343,-8.419117647058824
2020-09-17,4.199029126213592,-0.05555555555555555,0.5697278911564626,1.8710526315789473,-10.409722222222221,-1.2038690476190477,-0.24528301886792453,-7.162162162162162,0.802710843373494,-1.1522556390977443,-7.3106060606060606,-11.882352941176471
2020-09-18,4.123205741626794,-0.48,-0.008389261744966443,1.0515463917525774,-10.409722222222221,-1.6897058823529412,-0.7701863354037267,-7.296875,0.802710843373494,-1.1522556390977443,-7.46,-11.882352941176471
2020-09-19,4.123205741626794,-0.48,-0.008389261744966443,1.0515463917525774,-10.409722222222221,-1.6897058823529412,-0.7701863354037267,-7.296875,0.802710843373494,-1.1522556390977443,-7.46,-11.882352941176471
2020-09-20,4.89975845410628,-0.17424242424242425,-0.6841216216216216,0.020833333333333332,-9.213235294117647,-1.34375,-0.39308176100628933,-7.296875,0.802710843373494,-1.1522556390977443,-7.46,-10.703125
2020-09-21,2.669392523364486,-0.6274752475247525,-1.8092105263157894,-1.2135416666666667,-9.39864864864865,-2.1,-1.203416149068323,-6.688053097345133,0.6617647058823529,-1.376865671641791,-7.845,-14.029411764705882
2020-09-22,2.314252336448598,-0.7413366336633663,-1.9605263157894737,-1.9543010752688172,-9.097222222222221,-2.15,-1.404320987654321,-7.929203539823009,0.5264705882352941,-1.6166666666666667,-9.381188118811881,-13.840909090909092
2020-09-23,0.8029953917050692,-0.7349246231155779,-2.010135135135135,-1.7925531914893618,-9.097222222222221,-2.306547619047619,-1.559375,-8.565909090909091,0.45348837209302323,-1.677007299270073,-10.295454545454545,-13.840909090909092
2020-09-24,0.1187214611872146,-0.9108040201005025,-2.126689189189189,-2.263157894736842,-9.097222222222221,-2.5148809523809526,-1.778125,-8.722727272727273,0.25,-1.9324817518248176,-10.469696969696969,-13.840909090909092
2020-09-25,0.04035874439461883,-0.9766009852216748,-2.182565789473684,-2.3434343434343434,-9.097222222222221,-2.2076023391812867,-1.469325153374233,-8.979910714285714,0.14772727272727273,-1.5696428571428571,-10.720297029702971,-13.840909090909092
2020-09-26,-0.4099099099099099,-1.4764851485148516,-2.182565789473684,-2.3434343434343434,-12.214285714285714,-2.8088235294117645,-2.095679012345679,-8.979910714285714,-0.4228571428571429,-2.300359712230216,-10.720297029702971,-17.3984375
2020-09-27,-0.4769585253456221,-1.5774111675126903,-1.650337837837838,-1.8144329896907216,-15.514705882352942,-2.3493975903614457,-1.5949367088607596,-8.71788990825688,-0.5088235294117647,-1.7203703703703703,-10.482142857142858,-17.3984375
2020-09-28,-0.06712962962962964,-1.6051282051282052,-1.5357142857142858,-2.0703125,-15.514705882352942,-2.3917682926829267,-1.6298076923076923,-8.763761467889909,-0.5282738095238095,-1.763157894736842,-10.533163265306122,-17.3984375
2020-09-29,0.5254629629629629,-1.1466836734693877,-1.2668918918918919,-1.45,-15.514705882352942,-2.1075757575757574,-1.335987261146497,-8.502272727272727,-0.3941176470588235,-1.4179104477611941,-10.224747474747474,-17.3984375
2020-09-30,1.5353881278538812,-0.38903061224489793,-0.032534246575342464,-0.3932291666666667,-14.421875,-1.2075757575757575,-0.39012738853503187,-8.583333333333334,0.35964912280701755,-0.45555555555555555,-10.2975,-16.358333333333334
2020-10-01,1.3459821428571428,-0.38375,-0.375,-0.3825,-14.421875,-1.0029761904761905,0.12106918238993711,-8.65990990990991,0.15517241379310345,0.22058823529411764,-10.3825,-16.358333333333334
2020-10-02,1.0043668122270741,-0.36151960784313725,-0.056291390728476824,0.3112745098039216,-14.421875,-0.9622093023255814,0.13650306748466257,-8.787946428571429,0.4180790960451977,0.5539568345323741,-10.507425742574258,-16.358333333333334
2020-10-03,0.9199561403508771,-0.4630541871921182,-0.19166666666666668,0.11386138613861387,-14.421875,-1.0862573099415205,0.012345679012345678,-8.787946428571429,0.6442857142857142,0.6666666666666666,-10.507425742574258,-16.358333333333334
2020-10-04,0.6899563318777293,-0.7144607843137255,-0.19166666666666668,-0.3946078431372549,-14.421875,-1.380813953488372,-0.3052147239263804,-8.787946428571429,0.6442857142857142,0.6666666666666666,-10.507425742574258,-16.358333333333334
2020-10-05,0.0665938864628821,-1.4142156862745099,-0.9083333333333333,-1.1955445544554455,-14.421875,-2.4696531791907512,-1.4603658536585367,-8.95353982300885,0.7485714285714286,0.4550359712230216,-10.674019607843137,-16.358333333333334
2020-10-06,-0.5590128755364807,-1.7148058252427185,-1.2039473684210527,-2.0194174757281553,-14.421875,-2.8114285714285714,-1.8328313253012047,-9.019736842105264,0.054775280898876406,-0.4084507042253521,-10.730582524271844,-16.358333333333334
2020-10-07,-0.4364224137931034,-1.6792682926829268,-1.1175496688741722,-1.8995098039215685,-14.42741935483871,-2.7758620689655173,-1.7893939393939393,-8.861607142857142,0.1059322033898305,-0.3475177304964539,-10.589108910891088,-16.43103448275862
