20260602 155000;30702.50;30713.00;30690.00;30699.50;17091
20260602 155500;30699.25;30720.50;30693.00;30707.25;17883
20260602 160000;30707.00;30736.00;30697.75;30733.25;13350
20260602 160500;30732.75;30763.50;30732.75;30743.00;14662
20260602 161000;30742.50;30754.75;30733.75;30738.25;5724
20260602 161500;30739.25;30759.00;30737.00;30757.50;4294
20260602 162000;30757.50;30762.25;30744.75;30747.25;3831
20260602 162500;30747.75;30748.00;30736.75;30737.75;2811
20260602 163000;30737.25;30744.75;30737.00;30740.50;1701
20260602 163500;30740.50;30747.25;30738.50;30740.75;1993
20260602 164000;30740.50;30743.00;30738.00;30742.25;1693
20260602 164500;30742.25;30746.00;30738.25;30744.25;1914
20260602 165000;30743.75;30750.00;30736.00;30740.25;1706
20260602 165500;30740.00;30749.50;30739.75;30743.00;1596
20260602 180000;30743.00;30743.00;30717.00;30718.25;5514
20260602 180500;30719.00;30740.50;30717.75;30734.50;2581
20260602 181000;30735.25;30753.50;30720.75;30729.75;4707
20260602 181500;30730.75;30734.50;30722.25;30729.75;1871
20260602 182000;30729.25;30739.25;30728.75;30734.00;1696
20260602 182500;30734.50;30743.00;30726.25;30740.25;1854
20260602 183000;30740.25;30757.25;30738.50;30749.75;3091
20260602 183500;30749.75;30750.25;30736.00;30742.00;1713
20260602 184000;30741.75;30745.75;30736.00;30737.00;1592
20260602 184500;30737.75;30740.75;30718.25;30727.25;3414
20260602 185000;30727.25;30729.00;30703.00;30711.00;5925
20260602 185500;30710.25;30716.75;30697.75;30704.50;3230
20260602 190000;30704.50;30709.50;30675.50;30675.75;6249
20260602 190500;30676.00;30689.50;30671.00;30671.75;4414
20260602 191000;30672.00;30682.75;30666.50;30675.75;3967
20260602 191500;30676.00;30678.50;30625.75;30629.00;9819
20260602 192000;30630.00;30630.25;30588.00;30593.50;16082
20260602 192500;30592.75;30614.00;30566.25;30611.00;11328
20260602 193000;30610.75;30624.00;30595.00;30606.25;8984
20260602 193500;30606.50;30648.75;30604.00;30646.75;9904
20260602 194000;30646.75;30689.25;30639.25;30681.25;8593
20260602 194500;30681.50;30689.25;30671.00;30677.50;5286
20260602 195000;30677.50;30701.50;30667.50;30697.50;5904
20260602 195500;30697.75;30714.25;30687.00;30707.25;6535
20260602 200000;30707.50;30718.00;30703.25;30711.00;5081
20260602 200500;30711.25;30715.50;30692.25;30698.25;5218
20260602 201000;30700.25;30700.75;30677.00;30678.75;5456
20260602 201500;30678.00;30697.75;30670.75;30695.00;5982
20260602 202000;30694.75;30703.25;30677.50;30680.25;4497
20260602 202500;30680.25;30693.75;30676.50;30691.50;2695
20260602 203000;30692.00;30704.50;30686.75;30699.25;3215
20260602 203500;30699.25;30710.00;30693.25;30705.25;3211
20260602 204000;30705.25;30714.50;30703.25;30714.50;2889
20260602 204500;30713.50;30720.00;30709.00;30712.50;3025
20260602 205000;30712.00;30726.25;30711.50;30719.00;3165
20260602 205500;30718.00;30723.00;30714.75;30720.25;1944
20260602 210000;30719.50;30724.00;30686.00;30690.50;7340
20260602 210500;30690.50;30697.00;30675.00;30684.50;5268
20260602 211000;30684.50;30689.50;30675.00;30675.50;2993
20260602 211500;30676.00;30687.25;30671.25;30684.50;3019
20260602 212000;30685.25;30685.75;30675.25;30679.50;1663
20260602 212500;30678.50;30688.75;30678.25;30685.00;2190
20260602 213000;30685.25;30700.00;30677.25;30696.50;5226
20260602 213500;30696.50;30699.75;30656.75;30671.25;5368
20260602 214000;30671.75;30675.75;30657.00;30667.00;4019
20260602 214500;30667.00;30669.00;30652.00;30666.50;4124
20260602 215000;30666.25;30683.50;30658.25;30677.50;4093
20260602 215500;30677.75;30685.25;30674.00;30683.00;2025
20260602 220000;30683.25;30692.50;30671.75;30684.75;3364
20260602 220500;30684.75;30688.50;30676.50;30683.00;1815
20260602 221000;30683.25;30691.50;30681.25;30690.25;1925
20260602 221500;30689.75;30695.00;30684.50;30686.75;1856
20260602 222000;30687.00;30688.25;30666.75;30668.25;3823
20260602 222500;30668.25;30694.00;30664.25;30679.00;4270
20260602 223000;30679.50;30685.00;30673.25;30678.25;1741
20260602 223500;30678.25;30686.00;30670.75;30683.75;1665
20260602 224000;30684.25;30689.00;30677.75;30680.25;1565
20260602 224500;30680.00;30680.25;30669.75;30673.00;1368
20260602 225000;30673.50;30677.50;30669.00;30672.00;1443
20260602 225500;30671.75;30681.25;30668.25;30679.25;1355
20260602 230000;30679.00;30681.50;30673.00;30678.75;1360
20260602 230500;30679.50;30682.25;30670.75;30676.25;1430
20260602 231000;30676.25;30688.00;30675.50;30687.75;1326
20260602 231500;30687.50;30688.50;30683.00;30686.50;900
20260602 232000;30686.50;30706.00;30686.50;30700.75;3161
20260602 232500;30701.00;30701.25;30681.00;30684.00;2702
20260602 233000;30685.00;30696.50;30684.50;30695.75;1588
20260602 233500;30695.50;30697.00;30688.25;30688.75;974
20260602 234000;30689.00;30701.50;30688.00;30697.75;1228
20260602 234500;30698.50;30699.00;30692.00;30692.25;889
20260602 235000;30692.75;30704.25;30690.75;30703.50;1234
20260602 235500;30703.25;30710.00;30700.75;30705.75;1877
20260603 000000;30706.25;30719.00;30705.50;30717.75;2212
20260603 000500;30717.50;30723.25;30715.75;30722.00;2172
20260603 001000;30721.50;30730.50;30717.25;30724.50;2119
20260603 001500;30724.00;30727.75;30712.50;30717.00;2155
20260603 002000;30716.50;30722.25;30716.00;30720.25;763
20260603 002500;30720.25;30724.75;30718.50;30722.00;937
20260603 003000;30721.75;30729.75;30720.25;30728.00;1002
20260603 003500;30728.00;30730.75;30715.25;30720.00;2000
20260603 004000;30720.25;30724.75;30719.25;30723.25;1198
20260603 004500;30723.25;30724.00;30701.75;30708.25;2840
20260603 005000;30707.75;30713.25;30705.50;30708.75;1018
20260603 005500;30709.00;30710.00;30700.25;30702.25;1268
20260603 010000;30702.00;30703.25;30678.25;30697.00;4061
20260603 010500;30696.75;30710.50;30694.50;30709.00;1922
20260603 011000;30709.00;30718.75;30708.25;30714.00;1901
20260603 011500;30713.00;30716.50;30710.00;30714.75;1221
20260603 012000;30713.75;30721.50;30713.00;30720.00;979
20260603 012500;30720.25;30723.25;30704.00;30707.50;1676
20260603 013000;30707.25;30708.00;30684.00;30695.00;3086
20260603 013500;30694.75;30703.75;30693.50;30702.75;1281
20260603 014000;30702.50;30710.50;30694.00;30695.00;1624
20260603 014500;30694.50;30699.25;30687.75;30693.50;1668
20260603 015000;30693.50;30695.00;30681.75;30693.50;1885
20260603 015500;30693.25;30696.25;30685.00;30689.25;1225
20260603 020000;30689.50;30713.25;30687.25;30712.75;3523
20260603 020500;30712.50;30712.75;30693.75;30695.25;2291
20260603 021000;30694.75;30694.75;30672.50;30683.00;3862
20260603 021500;30682.50;30684.25;30674.25;30682.00;1867
20260603 022000;30682.00;30693.75;30680.75;30693.00;1847
20260603 022500;30693.75;30696.25;30684.50;30691.00;1698
20260603 023000;30690.75;30695.25;30679.50;30686.25;2114
20260603 023500;30686.50;30711.00;30685.00;30708.50;2635
20260603 024000;30709.00;30718.75;30692.75;30705.75;4863
20260603 024500;30705.50;30708.25;30689.25;30693.25;3240
20260603 025000;30693.25;30701.00;30689.25;30691.00;1512
20260603 025500;30691.50;30698.75;30688.25;30698.75;920
20260603 030000;30698.00;30702.00;30687.25;30698.25;2498
20260603 030500;30698.25;30719.75;30697.75;30717.25;3818
20260603 031000;30716.50;30740.00;30713.50;30729.75;4812
20260603 031500;30729.50;30738.00;30721.00;30730.50;2062
20260603 032000;30730.50;30730.75;30708.00;30712.00;2597
20260603 032500;30711.50;30718.50;30704.25;30707.00;2100
20260603 033000;30706.75;30719.75;30694.75;30699.50;3485
20260603 033500;30699.75;30709.50;30691.75;30699.00;2980
20260603 034000;30699.25;30705.00;30686.25;30703.00;3230
20260603 034500;30703.75;30710.75;30697.00;30705.75;1930
20260603 035000;30706.25;30721.25;30699.50;30717.00;2600
20260603 035500;30717.25;30723.00;30711.50;30722.50;1319
20260603 040000;30722.50;30726.25;30701.00;30726.25;3860
20260603 040500;30726.25;30733.00;30710.50;30727.25;4098
20260603 041000;30727.00;30751.50;30725.00;30734.50;3981
20260603 041500;30735.25;30742.25;30726.25;30732.75;2919
20260603 042000;30732.25;30733.50;30701.25;30708.75;4264
20260603 042500;30709.25;30740.00;30706.25;30738.25;3320
20260603 043000;30738.50;30741.50;30723.75;30734.25;2726
20260603 043500;30734.75;30735.00;30711.25;30714.25;2475
20260603 044000;30714.25;30722.25;30709.00;30716.75;2031
20260603 044500;30717.00;30726.25;30710.25;30718.00;2165
20260603 045000;30718.50;30722.25;30706.75;30713.25;1514
20260603 045500;30713.00;30718.50;30709.75;30717.00;1134
20260603 050000;30717.00;30721.25;30711.50;30719.50;1488
20260603 050500;30719.75;30747.50;30717.25;30747.25;3023
20260603 051000;30747.25;30750.75;30737.75;30742.00;2872
20260603 051500;30742.00;30757.00;30735.00;30749.00;3377
20260603 052000;30749.00;30768.00;30739.25;30740.00;4440
20260603 052500;30739.50;30772.25;30739.00;30766.50;3358
20260603 053000;30766.50;30769.75;30754.00;30755.00;2700
20260603 053500;30755.00;30764.25;30748.25;30761.75;2275
20260603 054000;30761.75;30765.00;30749.25;30764.00;2009
20260603 054500;30762.50;30764.25;30737.00;30747.00;3407
20260603 055000;30746.75;30758.25;30742.75;30744.75;2214
20260603 055500;30744.00;30756.50;30731.00;30734.00;2773
20260603 060000;30734.50;30737.00;30715.75;30717.75;3553
20260603 060500;30717.00;30785.50;30716.50;30760.75;14867
20260603 061000;30759.75;30766.00;30748.00;30759.25;4461
20260603 061500;30759.50;30759.75;30741.00;30746.00;2823
20260603 062000;30746.75;30755.50;30738.50;30753.50;3186
20260603 062500;30753.00;30764.50;30747.25;30763.75;2930
20260603 063000;30764.25;30783.50;30758.00;30772.50;3735
20260603 063500;30772.50;30773.00;30758.25;30765.50;2694
20260603 064000;30765.25;30766.25;30743.50;30744.50;2754
20260603 064500;30744.50;30757.75;30744.25;30754.25;2186
20260603 065000;30754.50;30758.00;30746.00;30754.75;2098
20260603 065500;30754.75;30764.50;30752.25;30754.00;2467
20260603 070000;30754.00;30779.25;30753.00;30776.50;4176
20260603 070500;30776.75;30781.75;30762.00;30767.00;2987
20260603 071000;30767.25;30781.50;30766.75;30774.25;2607
20260603 071500;30774.00;30776.75;30765.75;30775.00;2028
20260603 072000;30774.50;30778.00;30765.00;30772.00;2158
20260603 072500;30772.00;30785.75;30766.75;30776.00;3565
20260603 073000;30776.25;30794.00;30775.50;30780.75;4324
20260603 073500;30781.00;30785.50;30770.50;30781.00;3081
20260603 074000;30781.00;30781.75;30768.75;30773.00;2062
20260603 074500;30773.25;30776.25;30766.50;30772.00;2469
20260603 075000;30771.75;30782.25;30767.00;30778.00;2622
20260603 075500;30778.25;30790.00;30777.00;30780.00;3285
20260603 080000;30780.25;30797.00;30772.50;30793.50;4996
20260603 080500;30792.75;30797.50;30783.75;30790.00;3177
20260603 081000;30790.25;30797.00;30788.00;30791.25;2375
20260603 081500;30791.25;30791.75;30758.25;30765.00;6338
20260603 082000;30764.75;30775.00;30763.25;30767.75;4310
20260603 082500;30767.25;30769.25;30754.00;30754.00;4329
20260603 083000;30754.25;30755.50;30726.00;30731.00;9396
20260603 083500;30730.50;30736.50;30703.75;30708.25;8695
20260603 084000;30708.25;30729.00;30705.50;30726.75;8664
20260603 084500;30726.50;30733.75;30718.75;30728.25;6066
20260603 085000;30728.00;30734.75;30711.50;30714.00;6322
20260603 085500;30712.50;30720.75;30699.25;30717.50;7985
20260603 090000;30717.50;30732.50;30713.00;30730.50;6473
20260603 090500;30730.75;30738.00;30715.50;30736.25;7947
20260603 091000;30737.25;30742.25;30724.75;30730.50;6996
20260603 091500;30730.25;30745.00;30728.50;30743.50;5859
20260603 092000;30743.50;30756.50;30737.75;30753.75;7604
20260603 092500;30753.50;30769.00;30737.75;30754.25;14276
20260603 093000;30754.75;30807.75;30714.00;30714.25;69179
20260603 093500;30715.00;30735.50;30666.50;30734.50;70724
20260603 094000;30734.75;30737.25;30622.75;30625.50;58000
20260603 094500;30625.25;30649.25;30506.25;30523.75;76781
20260603 095000;30524.00;30625.00;30495.50;30572.50;79613
20260603 095500;30572.75;30601.00;30544.25;30558.50;44252
20260603 100000;30562.25;30644.25;30531.75;30621.00;48398
20260603 100500;30622.00;30650.00;30597.50;30635.75;41871
20260603 101000;30636.25;30688.25;30632.00;30687.25;34793
20260603 101500;30687.50;30706.25;30667.00;30678.00;43858
20260603 102000;30678.50;30712.00;30661.00;30676.00;40208
20260603 102500;30676.75;30724.75;30665.00;30722.75;28229
20260603 103000;30722.75;30728.00;30691.25;30705.75;30023
20260603 103500;30705.50;30718.00;30666.75;30711.25;31661
20260603 104000;30712.50;30739.50;30697.00;30701.25;27807
20260603 104500;30701.00;30722.75;30673.50;30680.75;28567
20260603 105000;30680.75;30699.25;30655.50;30684.50;33470
20260603 105500;30684.50;30687.00;30645.00;30667.00;25257
20260603 110000;30667.25;30708.00;30664.25;30694.00;27171
20260603 110500;30694.50;30698.50;30672.00;30684.25;19500
20260603 111000;30684.50;30715.75;30681.00;30692.75;19921
20260603 111500;30692.50;30698.75;30668.25;30681.00;18952
20260603 112000;30680.75;30693.75;30624.00;30635.50;32070
20260603 112500;30635.75;30672.50;30615.00;30668.75;30057
20260603 113000;30668.50;30692.00;30631.50;30639.50;29071
20260603 113500;30640.00;30665.50;30616.00;30622.50;26547
20260603 114000;30623.00;30628.50;30599.25;30602.00;23406
20260603 114500;30602.00;30614.50;30568.00;30604.50;31743
20260603 115000;30604.50;30631.75;30591.25;30610.25;22731
20260603 115500;30610.00;30624.50;30595.50;30604.50;16200
20260603 120000;30604.50;30622.00;30579.25;30604.00;19308
20260603 120500;30603.75;30613.50;30578.75;30592.25;16175
20260603 121000;30592.25;30623.25;30588.75;30611.75;13803
20260603 121500;30612.00;30612.00;30565.25;30590.00;22464
20260603 122000;30590.25;30598.75;30547.25;30549.00;20750
20260603 122500;30548.25;30557.75;30530.75;30552.75;25681
20260603 123000;30552.75;30578.75;30546.00;30564.00;19978
20260603 123500;30563.50;30563.75;30527.75;30535.25;19621
20260603 124000;30535.00;30548.00;30505.50;30530.50;23187
20260603 124500;30530.00;30578.25;30530.00;30571.25;18798
20260603 125000;30571.75;30592.50;30562.75;30571.50;19849
20260603 125500;30571.50;30607.50;30562.00;30607.00;17773
20260603 130000;30607.00;30609.25;30568.50;30569.75;17092
20260603 130500;30570.25;30597.00;30545.75;30579.75;22528
20260603 131000;30579.75;30584.75;30533.75;30543.75;17789
20260603 131500;30544.25;30551.75;30518.50;30530.25;15459
20260603 132000;30530.50;30562.50;30521.75;30560.50;14847
20260603 132500;30560.50;30575.50;30552.50;30573.00;13040
20260603 133000;30573.25;30592.25;30544.00;30590.50;17693
20260603 133500;30591.00;30603.50;30580.75;30591.25;12709
20260603 134000;30591.50;30615.75;30582.00;30613.25;11470
20260603 134500;30613.75;30624.00;30604.25;30619.00;13352
20260603 135000;30618.75;30637.50;30614.25;30637.00;11486
20260603 135500;30637.50;30647.25;30632.75;30642.75;10932
20260603 140000;30643.25;30654.00;30634.00;30651.25;12456
20260603 140500;30651.75;30652.00;30633.00;30639.25;12683
20260603 141000;30638.50;30645.00;30612.75;30625.75;13966
20260603 141500;30625.75;30639.50;30608.00;30639.00;15264
20260603 142000;30639.25;30660.25;30617.00;30660.00;14535
20260603 142500;30660.50;30680.00;30655.50;30677.00;14415
20260603 143000;30677.00;30682.50;30661.50;30662.50;12264
20260603 143500;30662.50;30664.50;30638.00;30646.00;15033
20260603 144000;30646.00;30655.75;30632.00;30651.50;12438
20260603 144500;30651.50;30668.00;30646.75;30650.00;10889
20260603 145000;30650.25;30662.50;30641.00;30652.75;10950
20260603 145500;30653.00;30657.25;30636.25;30651.75;9975
20260603 150000;30651.75;30652.25;30618.00;30635.00;16984
20260603 150500;30635.25;30659.50;30633.75;30639.50;13085
20260603 151000;30640.75;30645.50;30615.50;30636.25;13075
20260603 151500;30637.00;30660.00;30623.00;30640.25;15452
20260603 152000;30641.00;30644.50;30613.50;30621.00;12852
20260603 152500;30621.25;30638.50;30610.75;30635.00;10842
20260603 153000;30635.00;30650.50;30627.00;30648.75;12690
20260603 153500;30649.00;30683.50;30643.75;30676.00;14302
20260603 154000;30676.25;30692.00;30670.00;30683.75;13134
20260603 154500;30683.50;30694.75;30673.00;30686.50;12044
20260603 155000;30686.25;30693.50;30645.50;30647.75;24604
20260603 155500;30647.00;30660.00;30625.00;30635.75;24952
20260603 160000;30635.50;30639.50;30601.00;30617.50;16385
20260603 160500;30617.25;30618.25;30594.50;30609.25;9460
20260603 161000;30609.25;30625.75;30603.50;30607.25;7894
20260603 161500;30607.75;30612.75;30542.00;30574.00;16500
20260603 162000;30573.75;30601.25;30570.25;30583.75;8533
20260603 162500;30584.00;30587.25;30559.75;30564.25;6194
20260603 163000;30564.00;30566.75;30535.00;30545.25;7382
20260603 163500;30545.75;30559.50;30520.00;30534.00;6646
20260603 164000;30533.00;30533.25;30498.00;30501.25;9081
20260603 164500;30501.50;30525.00;30490.75;30492.75;6605
20260603 165000;30493.00;30497.00;30478.25;30490.75;5750
20260603 165500;30490.25;30505.75;30477.75;30494.25;3650
20260603 180000;30460.50;30500.00;30433.25;30472.50;9761
20260603 180500;30473.25;30479.00;30442.75;30477.50;6795
20260603 181000;30478.25;30480.00;30439.50;30456.25;4812
20260603 181500;30456.75;30459.50;30422.25;30425.00;5842
20260603 182000;30425.00;30447.25;30405.75;30428.00;8090
20260603 182500;30428.50;30462.25;30428.25;30437.75;5843
20260603 183000;30438.25;30470.00;30433.50;30461.00;6341
20260603 183500;30460.50;30463.25;30430.75;30441.50;4683
20260603 184000;30441.50;30450.75;30424.00;30439.00;4132
20260603 184500;30438.00;30445.25;30400.25;30416.50;6298
20260603 185000;30417.00;30420.50;30370.00;30401.50;8799
20260603 185500;30400.25;30471.00;30397.00;30458.00;10842
20260603 190000;30457.50;30463.75;30426.00;30438.25;5966
20260603 190500;30437.75;30438.25;30413.25;30415.25;5192
20260603 191000;30414.75;30432.50;30404.50;30426.75;4329
20260603 191500;30426.00;30431.50;30400.00;30408.75;4151
20260603 192000;30408.50;30418.00;30388.00;30395.00;5156
20260603 192500;30396.00;30416.75;30392.25;30405.50;3661
20260603 193000;30406.25;30423.25;30385.25;30390.00;5687
20260603 193500;30389.25;30397.00;30378.00;30386.75;4779
20260603 194000;30386.25;30403.75;30379.50;30387.50;4111
20260603 194500;30387.50;30396.50;30367.75;30385.25;6023
20260603 195000;30385.00;30421.75;30380.75;30420.75;6094
20260603 195500;30420.25;30421.25;30389.50;30394.75;4646
20260603 200000;30393.25;30450.00;30376.75;30438.25;15379
20260603 200500;30439.50;30454.75;30431.25;30440.00;6089
20260603 201000;30439.75;30451.50;30428.75;30434.75;5004
20260603 201500;30434.25;30462.75;30410.50;30444.50;9152
20260603 202000;30444.50;30454.25;30425.50;30438.50;5513
20260603 202500;30439.25;30458.25;30435.25;30455.50;4077
20260603 203000;30456.25;30497.00;30454.00;30492.00;8862
20260603 203500;30492.50;30501.75;30465.25;30476.25;6778
20260603 204000;30477.25;30496.50;30470.50;30496.50;3605
20260603 204500;30496.50;30497.75;30480.50;30487.75;3926
20260603 205000;30487.75;30503.00;30472.75;30501.25;4178
20260603 205500;30501.25;30502.75;30484.25;30499.25;3888
20260603 210000;30499.00;30510.25;30495.25;30504.75;5143
20260603 210500;30505.00;30519.00;30501.50;30518.00;3979
20260603 211000;30518.00;30531.00;30511.75;30516.00;5124
20260603 211500;30515.75;30516.50;30483.00;30487.50;5898
20260603 212000;30487.25;30501.75;30481.25;30483.00;3891
20260603 212500;30482.25;30496.50;30472.00;30490.00;4536
20260603 213000;30491.25;30525.00;30491.25;30514.50;5142
20260603 213500;30514.50;30523.25;30500.00;30503.00;3485
20260603 214000;30502.50;30504.50;30475.00;30483.50;4717
20260603 214500;30483.50;30488.50;30463.25;30481.00;5042
20260603 215000;30482.25;30483.25;30438.50;30443.00;6523
20260603 215500;30442.25;30456.75;30438.00;30453.75;4397
20260603 220000;30453.50;30456.75;30424.00;30427.00;5507
20260603 220500;30426.50;30447.25;30422.00;30422.00;4802
20260603 221000;30422.50;30424.50;30391.50;30394.25;6949
20260603 221500;30394.50;30395.75;30352.50;30379.00;11198
20260603 222000;30379.75;30406.00;30375.50;30396.50;6540
20260603 222500;30396.50;30424.50;30396.50;30414.75;5808
20260603 223000;30414.00;30417.25;30388.00;30398.75;5771
20260603 223500;30399.50;30411.25;30388.00;30403.00;4219
20260603 224000;30403.25;30418.25;30401.25;30410.25;2737
20260603 224500;30410.25;30439.25;30409.50;30434.75;4455
20260603 225000;30434.75;30442.00;30415.25;30420.50;3684
20260603 225500;30421.00;30423.00;30408.50;30412.75;3040
20260603 230000;30412.75;30435.00;30409.75;30433.00;3574
20260603 230500;30434.00;30443.75;30430.00;30440.75;3259
20260603 231000;30441.25;30453.25;30433.50;30439.25;3889
20260603 231500;30439.00;30460.00;30438.00;30457.25;3499
20260603 232000;30457.75;30458.00;30447.75;30453.25;1737
20260603 232500;30453.50;30470.50;30451.00;30469.75;3183
20260603 233000;30469.25;30487.00;30469.25;30483.00;4567
20260603 233500;30483.75;30484.00;30465.75;30476.50;3364
20260603 234000;30475.75;30477.75;30450.75;30454.75;3688
20260603 234500;30454.50;30460.00;30446.25;30455.50;2727
20260603 235000;30454.50;30471.00;30453.25;30460.00;3093
20260603 235500;30460.00;30484.75;30459.25;30480.25;2831
20260604 000000;30480.50;30484.25;30465.50;30475.25;2620
20260604 000500;30475.50;30481.50;30470.25;30472.00;1425
20260604 001000;30472.00;30497.25;30472.00;30497.00;2948
20260604 001500;30497.25;30500.00;30485.00;30493.25;2513
20260604 002000;30492.75;30502.50;30488.75;30498.50;1818
20260604 002500;30498.50;30500.25;30486.75;30489.50;1843
20260604 003000;30488.75;30507.75;30483.00;30499.75;2962
20260604 003500;30499.50;30506.75;30492.00;30498.50;2372
20260604 004000;30497.75;30505.25;30492.50;30504.50;1942
20260604 004500;30504.25;30508.50;30490.50;30495.50;1891
20260604 005000;30496.00;30502.00;30489.50;30498.75;1532
20260604 005500;30498.75;30502.00;30492.50;30497.75;1132
20260604 010000;30498.00;30500.50;30478.00;30482.75;3354
20260604 010500;30483.25;30493.25;30461.50;30461.75;3639
20260604 011000;30462.75;30475.00;30450.00;30474.25;4056
20260604 011500;30474.50;30483.75;30460.75;30473.50;2972
20260604 012000;30473.75;30473.75;30455.00;30458.50;2268
20260604 012500;30458.25;30466.50;30451.75;30461.50;1674
20260604 013000;30462.75;30483.25;30454.00;30477.75;2877
20260604 013500;30478.00;30486.75;30463.50;30476.00;2663
20260604 014000;30476.50;30493.25;30472.75;30492.25;2306
20260604 014500;30491.75;30492.75;30470.50;30472.00;2430
20260604 015000;30471.75;30478.75;30462.50;30467.75;2172
20260604 015500;30467.00;30487.50;30457.75;30483.75;2489
20260604 020000;30484.50;30498.25;30477.25;30489.75;2741
20260604 020500;30489.75;30497.50;30482.25;30493.00;1785
20260604 021000;30492.25;30501.00;30480.75;30484.50;2035
20260604 021500;30485.25;30489.25;30475.25;30476.50;2224
20260604 022000;30477.50;30482.75;30465.00;30466.75;2619
20260604 022500;30467.25;30490.25;30465.75;30489.00;2980
20260604 023000;30488.75;30494.50;30469.75;30485.00;3764
20260604 023500;30485.75;30503.50;30484.25;30501.75;3282
20260604 024000;30501.75;30520.00;30501.00;30519.25;3259
20260604 024500;30518.50;30519.00;30502.50;30510.00;2172
20260604 025000;30510.25;30534.25;30509.50;30528.25;4002
20260604 025500;30527.50;30533.75;30524.00;30530.00;1993
20260604 030000;30530.00;30544.00;30512.75;30540.50;4716
20260604 030500;30540.25;30546.00;30522.75;30526.00;3648
20260604 031000;30525.75;30543.00;30525.00;30532.75;2390
20260604 031500;30532.25;30535.00;30507.75;30513.50;3808
20260604 032000;30513.00;30518.25;30489.25;30512.75;4555
20260604 032500;30512.75;30520.00;30495.50;30518.25;2901
20260604 033000;30518.50;30533.00;30514.50;30524.50;3541
20260604 033500;30525.00;30529.50;30513.25;30515.50;2413
20260604 034000;30514.75;30519.00;30502.75;30504.25;2804
20260604 034500;30504.25;30515.50;30499.50;30511.25;2501
20260604 035000;30511.75;30512.75;30493.75;30503.75;2674
20260604 035500;30503.50;30503.50;30490.00;30499.50;1985
20260604 040000;30499.25;30501.50;30468.25;30471.25;5594
20260604 040500;30470.75;30479.25;30430.50;30443.50;7583
20260604 041000;30443.25;30448.00;30405.00;30405.25;7367
20260604 041500;30405.25;30424.50;30397.50;30399.25;7829
20260604 042000;30399.50;30401.75;30358.00;30383.25;9895
20260604 042500;30384.00;30385.75;30339.50;30372.50;10850
20260604 043000;30372.25;30402.50;30363.25;30385.25;9713
20260604 043500;30384.50;30400.75;30377.75;30391.00;4777
20260604 044000;30390.25;30395.75;30366.00;30367.00;4269
20260604 044500;30367.25;30377.50;30330.25;30334.75;5658
20260604 045000;30334.50;30344.75;30327.00;30331.25;4722
20260604 045500;30331.00;30359.00;30326.50;30343.75;5221
20260604 050000;30343.75;30346.50;30298.75;30308.00;8898
20260604 050500;30306.75;30322.00;30289.25;30313.50;8341
20260604 051000;30313.00;30318.75;30257.50;30259.25;9395
20260604 051500;30260.25;30274.75;30245.50;30264.75;8700
20260604 052000;30264.75;30304.50;30264.00;30290.25;8090
20260604 052500;30290.25;30312.25;30287.50;30304.00;4951
20260604 053000;30303.50;30328.00;30291.50;30324.75;5569
20260604 053500;30325.25;30332.25;30304.50;30307.25;6051
20260604 054000;30307.25;30312.25;30294.00;30298.00;3882
20260604 054500;30297.75;30333.75;30294.50;30329.25;5357
20260604 055000;30328.75;30346.50;30314.00;30345.50;5405
20260604 055500;30346.00;30349.00;30328.50;30336.50;3942
20260604 060000;30336.25;30338.50;30311.25;30323.25;5195
20260604 060500;30322.75;30324.25;30307.25;30312.25;3435
20260604 061000;30312.25;30318.75;30298.00;30307.25;4249
20260604 061500;30308.75;30310.25;30278.25;30280.50;4455
20260604 062000;30280.00;30304.25;30277.25;30304.00;4316
20260604 062500;30304.25;30306.75;30268.50;30272.00;5291
20260604 063000;30271.25;30291.50;30267.50;30271.00;5299
20260604 063500;30271.50;30277.25;30259.25;30264.75;3565
20260604 064000;30264.50;30273.50;30247.00;30254.50;5139
20260604 064500;30254.75;30275.50;30247.00;30255.50;5073
20260604 065000;30255.00;30256.75;30212.25;30240.75;10636
20260604 065500;30241.75;30245.00;30204.00;30244.50;7418
20260604 070000;30245.00;30265.00;30235.00;30261.00;9232
20260604 070500;30261.75;30262.75;30231.75;30243.50;5795
20260604 071000;30242.75;30259.75;30233.00;30246.00;4920
20260604 071500;30245.50;30276.75;30242.25;30260.00;7394
20260604 072000;30260.75;30270.00;30227.50;30258.25;7717
20260604 072500;30258.25;30279.75;30247.00;30270.75;7235
20260604 073000;30271.25;30288.50;30234.25;30238.25;7905
20260604 073500;30237.75;30238.00;30163.00;30208.25;18239
20260604 074000;30208.00;30209.50;30177.75;30196.50;9821
20260604 074500;30195.75;30234.75;30191.50;30233.50;9282
20260604 075000;30233.75;30266.50;30230.00;30262.25;9955
20260604 075500;30261.75;30282.50;30249.00;30279.25;9564
20260604 080000;30279.25;30285.00;30245.50;30250.00;10029
20260604 080500;30249.25;30286.25;30241.75;30264.50;10192
20260604 081000;30264.25;30274.00;30224.50;30237.50;9868
20260604 081500;30238.00;30253.75;30227.00;30234.25;7687
20260604 082000;30234.25;30251.25;30223.25;30237.50;6547
20260604 082500;30237.00;30250.50;30226.00;30246.25;4595
20260604 083000;30246.75;30282.25;30244.25;30266.00;9588
20260604 083500;30266.25;30300.75;30256.75;30281.75;9475
