session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2026-04-21,2026,2,short,-1,26992.0,27096.0,104.0,27140.0,3,2026-04-21 15:29:00+00:00,27055.0,26992.0,27101.0,63.0,0.6057692307692307,True,96.0,False,stop,27101.0,-46.0,-47.75,-95.5
2026-04-30,2026,2,short,-1,27510.0,27616.0,106.0,27818.25,1,2026-04-30 14:29:00+00:00,27560.25,27510.0,27621.0,50.25,0.4740566037735849,True,8.0,True,target,27510.0,50.25,48.5,97.0
2026-05-27,2026,2,short,-1,30262.0,30392.0,130.0,30519.25,3,2026-05-27 15:29:00+00:00,30283.25,30262.0,30397.0,21.25,0.16346153846153846,True,7.0,True,target,30262.0,21.25,19.5,39.0
2026-06-03,2026,2,short,-1,30920.0,31034.0,114.0,31086.5,3,2026-06-03 15:29:00+00:00,31000.5,30920.0,31039.0,80.5,0.706140350877193,True,16.0,True,target,30920.0,80.5,78.75,157.5
2026-06-18,2026,2,short,-1,30296.0,30524.0,228.0,30594.25,1,2026-06-18 14:29:00+00:00,30521.25,30296.0,30529.0,225.25,0.9879385964912281,False,,False,stop,30529.0,-7.75,-9.5,-19.0
2026-06-25,2026,2,short,-1,29482.0,29870.0,388.0,30152.75,2,2026-06-25 14:59:00+00:00,29634.5,29482.0,29875.0,152.5,0.39304123711340205,True,16.0,True,target,29482.0,152.5,150.75,301.5
2026-06-26,2026,2,long,1,29572.0,29804.0,232.0,29361.5,4,2026-06-26 15:59:00+00:00,29620.0,29804.0,29567.0,184.0,0.7931034482758621,False,,False,stop,29567.0,-53.0,-54.75,-109.5
2026-06-29,2026,2,short,-1,29442.0,29640.0,198.0,29644.25,1,2026-06-29 14:29:00+00:00,29545.5,29442.0,29645.0,103.5,0.5227272727272727,False,,True,stop,29645.0,-99.5,-101.25,-202.5
2026-07-08,2026,2,long,1,29254.0,29516.0,262.0,29201.75,1,2026-07-08 14:29:00+00:00,29292.25,29516.0,29249.0,223.75,0.8540076335877863,False,,False,stop,29249.0,-43.25,-45.0,-90.0
2026-07-20,2026,2,short,-1,28690.0,28938.0,248.0,29043.5,11,2026-07-20 19:29:00+00:00,28855.0,28690.0,28943.0,165.0,0.6653225806451613,False,,False,session_close,28785.75,69.25,67.5,135.0
2026-07-22,2026,2,long,1,29162.0,29360.0,198.0,29090.25,1,2026-07-22 14:29:00+00:00,29219.25,29360.0,29157.0,140.75,0.7108585858585859,False,,False,session_close,29161.0,-58.25,-60.0,-120.0
2026-07-24,2026,2,long,1,28563.0,28805.0,242.0,28540.0,5,2026-07-24 16:29:00+00:00,28566.0,28805.0,28558.0,239.0,0.987603305785124,False,,False,stop,28558.0,-8.0,-9.75,-19.5
2026-07-28,2026,2,long,1,27988.0,28234.0,246.0,27949.75,5,2026-07-28 16:29:00+00:00,27994.75,28234.0,27983.0,239.25,0.9725609756097561,False,,False,stop,27983.0,-11.75,-13.5,-27.0
2026-08-05,2026,2,short,-1,29530.0,29952.0,422.0,29974.75,2,2026-08-05 14:59:00+00:00,29848.0,29530.0,29957.0,318.0,0.7535545023696683,False,,False,session_close,29606.75,241.25,239.5,479.0
2026-08-11,2026,2,short,-1,29746.0,29826.0,80.0,29839.25,2,2026-08-11 14:59:00+00:00,29776.25,29746.0,29831.0,30.25,0.378125,True,7.0,True,target,29746.0,30.25,28.5,57.0
2026-08-17,2026,2,short,-1,30034.0,30196.0,162.0,30218.75,7,2026-08-17 17:29:00+00:00,30097.0,30034.0,30201.0,63.0,0.3888888888888889,False,,False,session_close,30091.0,6.0,4.25,8.5
2026-08-19,2026,2,short,-1,29568.0,29670.0,102.0,29696.0,3,2026-08-19 15:29:00+00:00,29613.5,29568.0,29675.0,45.5,0.44607843137254904,True,11.0,True,target,29568.0,45.5,43.75,87.5
2026-08-21,2026,2,short,-1,29290.0,29398.0,108.0,29469.25,3,2026-08-21 15:29:00+00:00,29368.5,29290.0,29403.0,78.5,0.7268518518518519,False,,True,stop,29403.0,-34.5,-36.25,-72.5
2026-08-26,2026,2,long,1,29208.0,29286.0,78.0,29174.25,3,2026-08-26 15:29:00+00:00,29256.25,29286.0,29203.0,29.75,0.3814102564102564,True,14.0,True,target,29286.0,29.75,28.0,56.0
