session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2025-04-28,2025,2,short,-1,20478.0,20708.0,230.0,20785.5,5,2025-04-28 16:29:00+00:00,20519.25,20478.0,20713.0,41.25,0.1793478260869565,False,,False,stop,20713.0,-193.75,-195.5,-391.0
2025-05-16,2025,2,short,-1,22546.0,22700.0,154.0,22704.75,2,2025-05-16 14:59:00+00:00,22628.5,22546.0,22705.0,82.5,0.5357142857142857,False,,False,stop,22705.0,-76.5,-78.25,-156.5
2025-05-28,2025,2,short,-1,22594.0,22718.0,124.0,22742.0,3,2025-05-28 15:29:00+00:00,22695.75,22594.0,22723.0,101.75,0.8205645161290323,True,265.0,False,stop,22723.0,-27.25,-29.0,-58.0
2025-06-12,2025,2,long,1,23127.0,23299.0,172.0,23066.5,5,2025-06-12 16:29:00+00:00,23192.5,23299.0,23122.0,106.5,0.6191860465116279,False,,False,session_close,23174.0,-18.5,-20.25,-40.5
2025-06-25,2025,2,short,-1,23328.0,23452.0,124.0,23503.5,10,2025-06-25 18:59:00+00:00,23424.75,23328.0,23457.0,96.75,0.780241935483871,False,,False,stop,23457.0,-32.25,-34.0,-68.0
2025-07-08,2025,2,short,-1,23850.0,23936.0,86.0,23939.25,4,2025-07-08 15:59:00+00:00,23910.5,23850.0,23941.0,60.5,0.7034883720930233,False,,True,stop,23941.0,-30.5,-32.25,-64.5
2025-07-10,2025,2,short,-1,23961.0,24055.0,94.0,24076.5,5,2025-07-10 16:29:00+00:00,24012.25,23961.0,24060.0,51.25,0.5452127659574468,False,,True,session_close,24019.25,-7.0,-8.75,-17.5
2025-07-11,2025,2,long,1,23967.0,24047.0,80.0,23919.5,7,2025-07-11 17:29:00+00:00,24011.75,24047.0,23962.0,35.25,0.440625,False,,False,stop,23962.0,-49.75,-51.5,-103.0
2025-07-18,2025,2,short,-1,24165.0,24285.0,120.0,24304.75,3,2025-07-18 15:29:00+00:00,24220.75,24165.0,24290.0,55.75,0.46458333333333335,False,,False,session_close,24231.0,-10.25,-12.0,-24.0
2025-07-23,2025,2,short,-1,24173.0,24255.0,82.0,24265.75,7,2025-07-23 17:29:00+00:00,24238.25,24173.0,24260.0,65.25,0.7957317073170732,False,,True,stop,24260.0,-21.75,-23.5,-47.0
2025-08-07,2025,2,short,-1,24245.0,24449.0,204.0,24605.25,9,2025-08-07 18:29:00+00:00,24373.75,24245.0,24454.0,128.75,0.6311274509803921,False,,False,stop,24454.0,-80.25,-82.0,-164.0
2025-08-13,2025,2,short,-1,24745.0,24953.0,208.0,25048.75,6,2025-08-13 16:59:00+00:00,24904.0,24745.0,24958.0,159.0,0.7644230769230769,False,,False,stop,24958.0,-54.0,-55.75,-111.5
2025-08-26,2025,2,long,1,24536.0,24616.0,80.0,24474.5,11,2025-08-26 19:29:00+00:00,24571.5,24616.0,24531.0,44.5,0.55625,False,,False,session_close,24591.25,19.75,18.0,36.0
2025-09-16,2025,2,short,-1,25250.0,25294.0,44.0,25348.5,5,2025-09-16 16:29:00+00:00,25289.5,25250.0,25299.0,39.5,0.8977272727272727,False,,False,stop,25299.0,-9.5,-11.25,-22.5
2025-10-09,2025,2,short,-1,25943.0,26065.0,122.0,26097.25,2,2025-10-09 14:59:00+00:00,26018.75,25943.0,26070.0,75.75,0.6209016393442623,True,139.0,False,target,25943.0,75.75,74.0,148.0
2025-10-14,2025,2,long,1,25596.0,25722.0,126.0,25406.75,7,2025-10-14 17:29:00+00:00,25695.25,25722.0,25591.0,26.75,0.2123015873015873,False,,False,stop,25591.0,-104.25,-106.0,-212.0
2025-10-15,2025,2,short,-1,25462.0,25706.0,244.0,25770.5,9,2025-10-15 18:29:00+00:00,25660.0,25462.0,25711.0,198.0,0.8114754098360656,False,,True,stop,25711.0,-51.0,-52.75,-105.5
2025-11-03,2025,2,short,-1,26712.0,26892.0,180.0,27004.0,3,2025-11-03 16:29:00+00:00,26820.25,26712.0,26897.0,108.25,0.6013888888888889,False,,False,stop,26897.0,-76.75,-78.5,-157.0
2025-11-05,2025,2,long,1,26370.0,26570.0,200.0,26310.5,2,2025-11-05 15:59:00+00:00,26488.0,26570.0,26365.0,82.0,0.41,True,92.0,False,target,26570.0,82.0,80.25,160.5
2025-11-12,2025,2,short,-1,26326.0,26456.0,130.0,26546.75,8,2025-11-12 18:59:00+00:00,26381.25,26326.0,26461.0,55.25,0.425,True,34.0,True,target,26326.0,55.25,53.5,107.0
2025-11-14,2025,2,long,1,25780.0,26062.0,282.0,25491.0,4,2025-11-14 16:59:00+00:00,26016.0,26062.0,25775.0,46.0,0.16312056737588654,False,,False,session_close,25874.25,-141.75,-143.5,-287.0
2025-11-17,2025,2,long,1,25783.0,26061.0,278.0,25766.0,2,2025-11-17 15:59:00+00:00,25848.5,26061.0,25778.0,212.5,0.7643884892086331,False,,False,stop,25778.0,-70.5,-72.25,-144.5
2025-11-21,2025,2,long,1,24972.0,25666.0,694.0,24971.0,6,2025-11-21 17:59:00+00:00,25117.75,25666.0,24967.0,548.25,0.7899855907780979,False,,False,session_close,25082.0,-35.75,-37.5,-75.0
2025-12-03,2025,2,long,1,26289.0,26407.0,118.0,26263.25,4,2025-12-03 16:59:00+00:00,26328.75,26407.0,26284.0,78.25,0.663135593220339,True,64.0,False,target,26407.0,78.25,76.5,153.0
2025-12-04,2025,2,short,-1,26272.0,26406.0,134.0,26480.0,7,2025-12-04 18:29:00+00:00,26389.75,26272.0,26411.0,117.75,0.878731343283582,True,52.0,False,target,26272.0,117.75,116.0,232.0
2026-01-12,2026,2,long,1,26299.0,26505.0,206.0,26278.0,2,2026-01-12 15:59:00+00:00,26448.25,26505.0,26294.0,56.75,0.27548543689320387,True,72.0,False,target,26505.0,56.75,55.0,110.0
2026-02-13,2026,2,long,1,25328.0,25660.0,332.0,25275.0,5,2026-02-13 17:29:00+00:00,25482.0,25660.0,25323.0,178.0,0.536144578313253,False,,False,stop,25323.0,-159.0,-160.75,-321.5
2026-02-27,2026,2,long,1,25452.0,25620.0,168.0,25348.25,3,2026-02-27 16:29:00+00:00,25500.5,25620.0,25447.0,119.5,0.7113095238095238,False,,False,stop,25447.0,-53.5,-55.25,-110.5
2026-03-23,2026,2,short,-1,24509.0,24823.0,314.0,24826.25,6,2026-03-23 16:59:00+00:00,24700.25,24509.0,24828.0,191.25,0.6090764331210191,False,,False,stop,24828.0,-127.75,-129.5,-259.0
2026-04-21,2026,2,short,-1,26980.0,27080.0,100.0,27140.0,10,2026-04-21 18:59:00+00:00,27055.75,26980.0,27085.0,75.75,0.7575,True,43.0,True,stop,27085.0,-29.25,-31.0,-62.0
2026-05-07,2026,2,short,-1,28808.0,29058.0,250.0,29082.0,8,2026-05-07 17:59:00+00:00,29027.75,28808.0,29063.0,219.75,0.879,False,,False,session_close,29016.25,11.5,9.75,19.5
2026-05-27,2026,2,short,-1,30278.0,30402.0,124.0,30519.25,10,2026-05-27 18:59:00+00:00,30371.0,30278.0,30407.0,93.0,0.75,False,,True,session_close,30379.25,-8.25,-10.0,-20.0
2026-06-03,2026,2,short,-1,30918.0,31034.0,116.0,31086.5,10,2026-06-03 18:59:00+00:00,30983.5,30918.0,31039.0,65.5,0.5646551724137931,False,,True,session_close,30967.5,16.0,14.25,28.5
2026-06-25,2026,2,short,-1,29452.0,29844.0,392.0,30152.75,3,2026-06-25 15:29:00+00:00,29613.5,29452.0,29849.0,161.5,0.4119897959183674,False,,True,stop,29849.0,-235.5,-237.25,-474.5
2026-07-08,2026,2,long,1,29324.0,29574.0,250.0,29201.75,8,2026-07-08 17:59:00+00:00,29352.75,29574.0,29319.0,221.25,0.885,False,,False,session_close,29457.25,104.5,102.75,205.5
2026-07-20,2026,2,short,-1,28716.0,28968.0,252.0,29043.5,11,2026-07-20 19:29:00+00:00,28855.0,28716.0,28973.0,139.0,0.5515873015873016,False,,False,session_close,28785.75,69.25,67.5,135.0
2026-07-22,2026,2,long,1,29198.0,29362.0,164.0,29090.25,4,2026-07-22 15:59:00+00:00,29330.25,29362.0,29193.0,31.75,0.19359756097560976,False,,False,stop,29193.0,-137.25,-139.0,-278.0
2026-08-05,2026,2,short,-1,29520.0,29956.0,436.0,29974.75,3,2026-08-05 15:29:00+00:00,29809.75,29520.0,29961.0,289.75,0.6645642201834863,False,,False,session_close,29606.75,203.0,201.25,402.5
2026-08-17,2026,2,short,-1,30046.0,30174.0,128.0,30218.75,9,2026-08-17 18:29:00+00:00,30103.5,30046.0,30179.0,57.5,0.44921875,False,,False,session_close,30091.0,12.5,10.75,21.5
2026-08-21,2026,2,short,-1,29286.0,29408.0,122.0,29469.25,10,2026-08-21 18:59:00+00:00,29400.25,29286.0,29413.0,114.25,0.9364754098360656,False,,True,stop,29413.0,-12.75,-14.5,-29.0
2026-08-26,2026,2,long,1,29213.0,29293.0,80.0,29174.25,4,2026-08-26 15:59:00+00:00,29217.5,29293.0,29208.0,75.5,0.94375,True,116.0,True,stop,29208.0,-9.5,-11.25,-22.5
