session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2024-04-29,2024,1,short,-1,20046.0,20122.0,76.0,20154.75,0,2024-04-29 13:59:00+00:00,20100.25,20046.0,20127.0,54.25,0.7138157894736842,True,304.0,False,stop,20127.0,-26.75,-28.5,-57.0
2024-04-30,2024,1,long,1,20082.0,20140.0,58.0,20069.5,0,2024-04-30 13:59:00+00:00,20104.25,20140.0,20077.0,35.75,0.6163793103448276,False,,False,stop,20077.0,-27.25,-29.0,-58.0
2024-05-01,2024,1,long,1,19868.0,20070.0,202.0,19734.75,10,2024-05-01 18:59:00+00:00,19984.0,20070.0,19863.0,86.0,0.42574257425742573,False,,False,stop,19863.0,-121.0,-122.75,-245.5
2024-05-02,2024,1,short,-1,19647.0,19797.0,150.0,19816.0,0,2024-05-02 13:59:00+00:00,19732.5,19647.0,19802.0,85.5,0.57,True,10.0,False,target,19647.0,85.5,83.75,167.5
2024-05-08,2024,1,long,1,20416.0,20476.0,60.0,20317.0,1,2024-05-08 14:29:00+00:00,20437.5,20476.0,20411.0,38.5,0.6416666666666667,False,,False,stop,20411.0,-26.5,-28.25,-56.5
2024-05-10,2024,1,short,-1,20404.0,20464.0,60.0,20507.5,2,2024-05-10 14:59:00+00:00,20451.75,20404.0,20469.0,47.75,0.7958333333333333,False,,False,stop,20469.0,-17.25,-19.0,-38.0
2024-05-21,2024,1,long,1,20966.0,21006.0,40.0,20919.5,2,2024-05-21 14:59:00+00:00,20988.0,21006.0,20961.0,18.0,0.45,True,177.0,False,target,21006.0,18.0,16.25,32.5
2024-05-22,2024,1,short,-1,20956.0,21034.0,78.0,21041.25,8,2024-05-22 17:59:00+00:00,21004.5,20956.0,21039.0,48.5,0.6217948717948718,True,3.0,False,target,20956.0,48.5,46.75,93.5
2024-05-23,2024,1,short,-1,20978.0,21072.0,94.0,21214.75,2,2024-05-23 14:59:00+00:00,21040.75,20978.0,21077.0,62.75,0.6675531914893617,True,173.0,False,stop,21077.0,-36.25,-38.0,-76.0
2024-06-06,2024,1,short,-1,21112.0,21288.0,176.0,21336.25,0,2024-06-06 13:59:00+00:00,21267.25,21112.0,21293.0,155.25,0.8821022727272727,False,,False,stop,21293.0,-25.75,-27.5,-55.0
2024-06-07,2024,1,long,1,21280.0,21318.0,38.0,21273.75,2,2024-06-07 14:59:00+00:00,21309.25,21318.0,21275.0,8.75,0.23026315789473684,True,32.0,True,stop,21275.0,-34.25,-36.0,-72.0
2024-06-10,2024,1,long,1,21246.0,21320.0,74.0,21221.75,1,2024-06-10 14:29:00+00:00,21268.5,21320.0,21241.0,51.5,0.6959459459459459,True,57.0,False,target,21320.0,51.5,49.75,99.5
2024-06-13,2024,1,short,-1,21716.0,21766.0,50.0,21870.0,5,2024-06-13 16:29:00+00:00,21741.5,21716.0,21771.0,25.5,0.51,False,,False,stop,21771.0,-29.5,-31.25,-62.5
2024-07-01,2024,1,long,1,21942.0,22100.0,158.0,21929.25,5,2024-07-01 16:29:00+00:00,21975.75,22100.0,21937.0,124.25,0.7863924050632911,False,,False,stop,21937.0,-38.75,-40.5,-81.0
2024-07-09,2024,1,short,-1,22569.0,22609.0,40.0,22681.25,7,2024-07-09 17:29:00+00:00,22591.25,22569.0,22614.0,22.25,0.55625,False,,False,stop,22614.0,-22.75,-24.5,-49.0
2024-07-18,2024,1,short,-1,21962.0,22096.0,134.0,22099.75,0,2024-07-18 13:59:00+00:00,22026.25,21962.0,22101.0,64.25,0.47947761194029853,True,32.0,False,target,21962.0,64.25,62.5,125.0
2024-08-07,2024,1,short,-1,20060.0,20336.0,276.0,20411.75,6,2024-08-07 16:59:00+00:00,20240.25,20060.0,20341.0,180.25,0.6530797101449275,True,59.0,False,target,20060.0,180.25,178.5,357.0
2024-08-12,2024,1,short,-1,20393.0,20531.0,138.0,20599.5,0,2024-08-12 13:59:00+00:00,20498.5,20393.0,20536.0,105.5,0.7644927536231884,False,,False,stop,20536.0,-37.5,-39.25,-78.5
2024-08-14,2024,1,short,-1,20858.0,21068.0,210.0,21095.25,0,2024-08-14 13:59:00+00:00,20987.0,20858.0,21073.0,129.0,0.6142857142857143,False,,False,stop,21073.0,-86.0,-87.75,-175.5
2024-08-22,2024,1,short,-1,21792.0,21866.0,74.0,21956.25,2,2024-08-22 14:59:00+00:00,21835.75,21792.0,21871.0,43.75,0.5912162162162162,True,21.0,False,stop,21871.0,-35.25,-37.0,-74.0
2024-08-27,2024,1,long,1,21494.0,21594.0,100.0,21481.75,0,2024-08-27 13:59:00+00:00,21500.0,21594.0,21489.0,94.0,0.94,True,31.0,False,stop,21489.0,-11.0,-12.75,-25.5
2024-09-04,2024,1,long,1,20870.0,21258.0,388.0,20836.25,0,2024-09-04 13:59:00+00:00,20930.75,21258.0,20865.0,327.25,0.8434278350515464,False,,False,stop,20865.0,-65.75,-67.5,-135.0
2024-09-05,2024,1,long,1,20896.0,21012.0,116.0,20844.75,0,2024-09-05 13:59:00+00:00,21009.25,21012.0,20891.0,2.75,0.023706896551724137,True,1.0,True,target,21012.0,2.75,1.0,2.0
2024-09-10,2024,1,short,-1,20541.0,20655.0,114.0,20716.75,4,2024-09-10 15:59:00+00:00,20582.0,20541.0,20660.0,41.0,0.35964912280701755,False,,False,stop,20660.0,-78.0,-79.75,-159.5
2024-09-11,2024,1,short,-1,20630.0,20764.0,134.0,20861.0,0,2024-09-11 13:59:00+00:00,20750.25,20630.0,20769.0,120.25,0.8973880597014925,True,16.0,False,stop,20769.0,-18.75,-20.5,-41.0
2024-09-17,2024,1,short,-1,21281.0,21377.0,96.0,21519.5,6,2024-09-17 16:59:00+00:00,21360.5,21281.0,21382.0,79.5,0.828125,False,,False,stop,21382.0,-21.5,-23.25,-46.5
2024-09-23,2024,1,short,-1,21680.0,21774.0,94.0,21796.75,6,2024-09-23 16:59:00+00:00,21766.25,21680.0,21779.0,86.25,0.9175531914893617,False,,False,stop,21779.0,-12.75,-14.5,-29.0
2024-09-24,2024,1,short,-1,21766.0,21812.0,46.0,21855.5,2,2024-09-24 14:59:00+00:00,21794.25,21766.0,21817.0,28.25,0.6141304347826086,False,,True,stop,21817.0,-22.75,-24.5,-49.0
2024-09-26,2024,1,short,-1,21883.0,21949.0,66.0,22223.5,2,2024-09-26 14:59:00+00:00,21934.5,21883.0,21954.0,51.5,0.7803030303030303,False,,False,stop,21954.0,-19.5,-21.25,-42.5
2024-09-27,2024,1,short,-1,21930.0,22078.0,148.0,22097.25,0,2024-09-27 13:59:00+00:00,22048.25,21930.0,22083.0,118.25,0.7989864864864865,True,270.0,False,stop,22083.0,-34.75,-36.5,-73.0
2024-09-30,2024,1,long,1,21934.0,22038.0,104.0,21899.25,3,2024-09-30 15:29:00+00:00,21946.75,22038.0,21929.0,91.25,0.8774038461538461,False,,False,stop,21929.0,-17.75,-19.5,-39.0
2024-10-03,2024,1,long,1,21690.0,21798.0,108.0,21632.5,0,2024-10-03 13:59:00+00:00,21744.0,21798.0,21685.0,54.0,0.5,True,3.0,False,target,21798.0,54.0,52.25,104.5
2024-10-09,2024,1,short,-1,21888.0,21992.0,104.0,22003.0,0,2024-10-09 13:59:00+00:00,21986.5,21888.0,21997.0,98.5,0.9471153846153846,False,,False,stop,21997.0,-10.5,-12.25,-24.5
2024-10-11,2024,1,long,1,22090.0,22166.0,76.0,22060.75,2,2024-10-11 14:59:00+00:00,22148.5,22166.0,22085.0,17.5,0.23026315789473684,True,4.0,True,target,22166.0,17.5,15.75,31.5
2024-10-21,2024,1,long,1,22187.0,22227.0,40.0,22148.0,0,2024-10-21 13:59:00+00:00,22213.5,22227.0,22182.0,13.5,0.3375,True,4.0,False,target,22227.0,13.5,11.75,23.5
2024-10-22,2024,1,long,1,22136.0,22228.0,92.0,22123.0,0,2024-10-22 13:59:00+00:00,22181.75,22228.0,22131.0,46.25,0.5027173913043478,True,7.0,False,target,22228.0,46.25,44.5,89.0
2024-10-29,2024,1,long,1,22240.0,22298.0,58.0,22231.25,1,2024-10-29 14:29:00+00:00,22263.75,22298.0,22235.0,34.25,0.5905172413793104,True,3.0,True,target,22298.0,34.25,32.5,65.0
2024-11-04,2024,1,long,1,21860.0,21960.0,100.0,21840.5,1,2024-11-04 15:29:00+00:00,21903.5,21960.0,21855.0,56.5,0.565,False,,False,stop,21855.0,-48.5,-50.25,-100.5
2024-11-11,2024,1,short,-1,22906.0,22952.0,46.0,23003.0,1,2024-11-11 15:29:00+00:00,22909.0,22906.0,22957.0,3.0,0.06521739130434782,True,103.0,True,stop,22957.0,-48.0,-49.75,-99.5
2024-11-13,2024,1,long,1,22884.0,22960.0,76.0,22879.0,4,2024-11-13 16:59:00+00:00,22885.5,22960.0,22879.0,74.5,0.9802631578947368,True,107.0,False,stop,22879.0,-6.5,-8.25,-16.5
2024-11-19,2024,1,long,1,22318.0,22424.0,106.0,22242.25,1,2024-11-19 15:29:00+00:00,22322.75,22424.0,22313.0,101.25,0.9551886792452831,True,125.0,False,stop,22313.0,-9.75,-11.5,-23.0
2024-11-21,2024,1,short,-1,22272.0,22392.0,120.0,22595.5,0,2024-11-21 14:59:00+00:00,22387.5,22272.0,22397.0,115.5,0.9625,True,29.0,False,stop,22397.0,-9.5,-11.25,-22.5
2024-11-25,2024,1,short,-1,22508.0,22578.0,70.0,22736.25,5,2024-11-25 17:29:00+00:00,22540.5,22508.0,22583.0,32.5,0.4642857142857143,True,17.0,False,target,22508.0,32.5,30.75,61.5
2024-12-03,2024,1,long,1,22880.0,22958.0,78.0,22878.25,0,2024-12-03 14:59:00+00:00,22924.25,22958.0,22875.0,33.75,0.4326923076923077,True,87.0,False,target,22958.0,33.75,32.0,64.0
2024-12-05,2024,1,short,-1,23136.0,23212.0,76.0,23255.5,11,2024-12-05 20:29:00+00:00,23192.0,23136.0,23217.0,56.0,0.7368421052631579,False,,False,session_close,23195.5,-3.5,-5.25,-10.5
2024-12-12,2024,1,long,1,23417.0,23537.0,120.0,23414.0,1,2024-12-12 15:29:00+00:00,23428.25,23537.0,23412.0,108.75,0.90625,False,,False,stop,23412.0,-16.25,-18.0,-36.0
2024-12-13,2024,1,short,-1,23383.0,23437.0,54.0,23515.25,2,2024-12-13 15:59:00+00:00,23408.5,23383.0,23442.0,25.5,0.4722222222222222,False,,False,stop,23442.0,-33.5,-35.25,-70.5
2024-12-20,2024,1,long,1,22890.0,23032.0,142.0,22647.5,1,2024-12-20 15:29:00+00:00,22893.75,23032.0,22885.0,138.25,0.9735915492957746,True,35.0,False,target,23032.0,138.25,136.5,273.0
