session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2021-04-30,2021,2,long,1,17290.0,17398.0,108.0,17275.0,1,2021-04-30 14:29:00+00:00,17368.25,17398.0,17285.0,29.75,0.27546296296296297,False,,False,stop,17285.0,-83.25,-85.0,-170.0
2021-05-06,2021,2,long,1,16965.0,17049.0,84.0,16907.25,5,2021-05-06 16:29:00+00:00,17003.25,17049.0,16960.0,45.75,0.5446428571428571,False,,False,stop,16960.0,-43.25,-45.0,-90.0
2021-05-13,2021,2,short,-1,16407.0,16511.0,104.0,16543.75,7,2021-05-13 17:29:00+00:00,16468.0,16407.0,16516.0,61.0,0.5865384615384616,False,,False,stop,16516.0,-48.0,-49.75,-99.5
2021-05-18,2021,2,short,-1,16649.0,16725.0,76.0,16768.0,11,2021-05-18 19:29:00+00:00,16715.5,16649.0,16730.0,66.5,0.875,True,25.0,False,stop,16730.0,-14.5,-16.25,-32.5
2021-05-21,2021,2,short,-1,16843.0,16945.0,102.0,16974.5,2,2021-05-21 14:59:00+00:00,16894.5,16843.0,16950.0,51.5,0.5049019607843137,True,56.0,False,target,16843.0,51.5,49.75,99.5
2021-05-25,2021,2,short,-1,17031.0,17109.0,78.0,17123.5,1,2021-05-25 14:29:00+00:00,17094.25,17031.0,17114.0,63.25,0.8108974358974359,True,64.0,False,target,17031.0,63.25,61.5,123.0
2021-06-09,2021,2,short,-1,17200.0,17268.0,68.0,17293.75,11,2021-06-09 19:29:00+00:00,17243.5,17200.0,17273.0,43.5,0.6397058823529411,False,,False,session_close,17238.25,5.25,3.5,7.0
2021-06-11,2021,2,short,-1,17308.0,17382.0,74.0,17382.75,5,2021-06-11 16:29:00+00:00,17375.0,17308.0,17387.0,67.0,0.9054054054054054,False,,False,stop,17387.0,-12.0,-13.75,-27.5
2021-06-15,2021,2,short,-1,17418.0,17490.0,72.0,17535.5,2,2021-06-15 14:59:00+00:00,17483.75,17418.0,17495.0,65.75,0.9131944444444444,False,,False,stop,17495.0,-11.25,-13.0,-26.0
2021-07-01,2021,2,long,1,17960.0,17986.0,26.0,17953.25,11,2021-07-01 19:29:00+00:00,17961.0,17986.0,17955.0,25.0,0.9615384615384616,False,,True,stop,17955.0,-6.0,-7.75,-15.5
2021-07-07,2021,2,short,-1,18126.0,18204.0,78.0,18296.75,3,2021-07-07 15:29:00+00:00,18192.25,18126.0,18209.0,66.25,0.8493589743589743,False,,False,stop,18209.0,-16.75,-18.5,-37.0
2021-07-12,2021,2,short,-1,18156.0,18258.0,102.0,18296.0,1,2021-07-12 14:29:00+00:00,18257.0,18156.0,18263.0,101.0,0.9901960784313726,False,,False,stop,18263.0,-6.0,-7.75,-15.5
2021-07-14,2021,2,short,-1,18274.0,18376.0,102.0,18394.75,4,2021-07-14 15:59:00+00:00,18290.25,18274.0,18381.0,16.25,0.15931372549019607,False,,False,session_close,18320.0,-29.75,-31.5,-63.0
2021-07-16,2021,2,short,-1,18164.0,18254.0,90.0,18255.0,1,2021-07-16 14:29:00+00:00,18168.25,18164.0,18259.0,4.25,0.04722222222222222,True,35.0,False,target,18164.0,4.25,2.5,5.0
2021-08-04,2021,2,short,-1,18340.0,18470.0,130.0,18470.25,2,2021-08-04 14:59:00+00:00,18456.0,18340.0,18475.0,116.0,0.8923076923076924,False,,False,stop,18475.0,-19.0,-20.75,-41.5
2021-08-11,2021,2,short,-1,18441.0,18511.0,70.0,18524.0,1,2021-08-11 14:29:00+00:00,18469.75,18441.0,18516.0,28.75,0.4107142857142857,True,26.0,False,target,18441.0,28.75,27.0,54.0
2021-08-19,2021,2,long,1,18386.0,18454.0,68.0,18200.0,5,2021-08-19 16:29:00+00:00,18386.25,18454.0,18381.0,67.75,0.9963235294117647,False,,False,stop,18381.0,-5.25,-7.0,-14.0
2021-08-25,2021,2,short,-1,18761.0,18789.0,28.0,18791.0,2,2021-08-25 14:59:00+00:00,18770.5,18761.0,18794.0,9.5,0.3392857142857143,False,,True,stop,18794.0,-23.5,-25.25,-50.5
2021-09-03,2021,2,long,1,19014.0,19082.0,68.0,18981.25,1,2021-09-03 14:29:00+00:00,19051.0,19082.0,19009.0,31.0,0.45588235294117646,True,154.0,True,target,19082.0,31.0,29.25,58.5
2021-09-09,2021,2,short,-1,18978.0,19050.0,72.0,19055.75,7,2021-09-09 17:29:00+00:00,19010.0,18978.0,19055.0,32.0,0.4444444444444444,False,,False,session_close,18989.75,20.25,18.5,37.0
2021-09-14,2021,2,short,-1,18798.0,18868.0,70.0,18928.25,7,2021-09-14 17:29:00+00:00,18851.75,18798.0,18873.0,53.75,0.7678571428571429,True,65.0,False,target,18798.0,53.75,52.0,104.0
2021-09-16,2021,2,short,-1,18754.0,18874.0,120.0,18876.75,1,2021-09-16 14:29:00+00:00,18832.75,18754.0,18879.0,78.75,0.65625,False,,False,stop,18879.0,-46.25,-48.0,-96.0
2021-09-17,2021,2,short,-1,18801.0,18897.0,96.0,18919.25,1,2021-09-17 14:29:00+00:00,18822.25,18801.0,18902.0,21.25,0.22135416666666666,True,2.0,True,target,18801.0,21.25,19.5,39.0
2021-09-21,2021,2,short,-1,18318.0,18512.0,194.0,18516.75,1,2021-09-21 14:29:00+00:00,18479.25,18318.0,18517.0,161.25,0.8311855670103093,False,,False,stop,18517.0,-37.75,-39.5,-79.0
2021-09-24,2021,2,long,1,18718.0,18772.0,54.0,18641.25,7,2021-09-24 17:29:00+00:00,18729.5,18772.0,18713.0,42.5,0.7870370370370371,False,,False,stop,18713.0,-16.5,-18.25,-36.5
2021-10-01,2021,2,long,1,18162.0,18268.0,106.0,18144.75,10,2021-10-01 18:59:00+00:00,18215.5,18268.0,18157.0,52.5,0.49528301886792453,False,,False,session_close,18205.75,-9.75,-11.5,-23.0
2021-10-06,2021,2,long,1,18070.0,18190.0,120.0,17956.75,2,2021-10-06 14:59:00+00:00,18094.0,18190.0,18065.0,96.0,0.8,True,297.0,False,stop,18065.0,-29.0,-30.75,-61.5
2021-10-11,2021,2,long,1,18248.0,18310.0,62.0,18183.5,3,2021-10-11 15:29:00+00:00,18296.25,18310.0,18243.0,13.75,0.2217741935483871,True,8.0,True,target,18310.0,13.75,12.0,24.0
2021-10-13,2021,2,short,-1,18086.0,18140.0,54.0,18181.75,2,2021-10-13 14:59:00+00:00,18132.25,18086.0,18145.0,46.25,0.8564814814814815,False,,False,stop,18145.0,-12.75,-14.5,-29.0
2021-10-20,2021,2,short,-1,18782.0,18834.0,52.0,18854.0,6,2021-10-20 16:59:00+00:00,18827.0,18782.0,18839.0,45.0,0.8653846153846154,True,17.0,False,target,18782.0,45.0,43.25,86.5
2021-10-21,2021,2,long,1,18798.0,18860.0,62.0,18782.0,4,2021-10-21 15:59:00+00:00,18850.0,18860.0,18793.0,10.0,0.16129032258064516,True,3.0,True,target,18860.0,10.0,8.25,16.5
2021-10-26,2021,2,short,-1,18842.0,18978.0,136.0,19033.0,7,2021-10-26 17:29:00+00:00,18977.75,18842.0,18983.0,135.75,0.9981617647058824,False,,False,stop,18983.0,-5.25,-7.0,-14.0
2021-10-29,2021,2,long,1,19134.0,19186.0,52.0,19066.5,4,2021-10-29 15:59:00+00:00,19172.5,19186.0,19129.0,13.5,0.25961538461538464,True,9.0,False,target,19186.0,13.5,11.75,23.5
2021-11-01,2021,2,short,-1,19133.0,19281.0,148.0,19293.0,1,2021-11-01 14:29:00+00:00,19255.25,19133.0,19286.0,122.25,0.8260135135135135,False,,False,stop,19286.0,-30.75,-32.5,-65.0
2021-11-03,2021,2,short,-1,19354.0,19398.0,44.0,19415.25,2,2021-11-03 14:59:00+00:00,19394.5,19354.0,19403.0,40.5,0.9204545454545454,False,,False,stop,19403.0,-8.5,-10.25,-20.5
2021-11-08,2021,2,long,1,19787.0,19883.0,96.0,19785.0,8,2021-11-08 18:59:00+00:00,19793.5,19883.0,19782.0,89.5,0.9322916666666666,False,,False,stop,19782.0,-11.5,-13.25,-26.5
2021-11-15,2021,2,short,-1,19508.0,19648.0,140.0,19676.0,2,2021-11-15 15:59:00+00:00,19606.25,19508.0,19653.0,98.25,0.7017857142857142,False,,False,session_close,19623.5,-17.25,-19.0,-38.0
2021-12-01,2021,2,short,-1,19514.0,19706.0,192.0,19773.5,7,2021-12-01 18:29:00+00:00,19683.25,19514.0,19711.0,169.25,0.8815104166666666,True,96.0,False,target,19514.0,169.25,167.5,335.0
2021-12-13,2021,2,short,-1,19641.0,19725.0,84.0,19753.75,1,2021-12-13 15:29:00+00:00,19643.25,19641.0,19730.0,2.25,0.026785714285714284,True,1.0,True,target,19641.0,2.25,0.5,1.0
2021-12-15,2021,2,short,-1,19176.0,19330.0,154.0,19335.25,1,2021-12-15 15:29:00+00:00,19284.25,19176.0,19335.0,108.25,0.702922077922078,True,109.0,False,stop,19335.0,-50.75,-52.5,-105.0
2021-12-16,2021,2,short,-1,19190.0,19448.0,258.0,19749.5,5,2021-12-16 17:29:00+00:00,19373.25,19190.0,19453.0,183.25,0.7102713178294574,False,,False,session_close,19290.25,83.0,81.25,162.5
2021-12-17,2021,2,long,1,19233.0,19533.0,300.0,19140.0,3,2021-12-17 16:29:00+00:00,19347.0,19533.0,19228.0,186.0,0.62,False,,False,stop,19228.0,-119.0,-120.75,-241.5
2021-12-28,2021,2,short,-1,19894.0,19990.0,96.0,20028.0,2,2021-12-28 15:59:00+00:00,19973.25,19894.0,19995.0,79.25,0.8255208333333334,True,183.0,False,target,19894.0,79.25,77.5,155.0
2022-01-04,2022,2,short,-1,19800.0,19900.0,100.0,19937.0,1,2022-01-04 15:29:00+00:00,19831.5,19800.0,19905.0,31.5,0.315,True,4.0,True,target,19800.0,31.5,29.75,59.5
2022-01-13,2022,2,short,-1,19286.0,19368.0,82.0,19377.25,1,2022-01-13 15:29:00+00:00,19294.5,19286.0,19373.0,8.5,0.10365853658536585,True,2.0,True,target,19286.0,8.5,6.75,13.5
