fill_buffer_ticks,trades,sessions,trades_per_year,fill_rate,stop_rate,deadline_rate,win_rate,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,per_trade_tstat,per_session_tstat,total_net_pnl_dollars,pnl_per_year_dollars,profit_factor,sharpe_ratio,max_drawdown_dollars,return_over_max_dd,worst_trade_dollars,best_trade_dollars,avg_mae_points,avg_minutes_held
0.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.4924050632911392,0.33158779819670103,2.6532223283855774,2.5198283015116827,2.5079811805495393,589.5,113.31350114416476,2.1196581196581197,1.099570798903558,177.5,3.3211267605633803,-177.5,15.0,10.3,18.367088607594937
1.0,395,1311,75.92677345537757,0.9696202531645569,0.0,0.030379746835443037,0.6987341772151898,-0.2417721518987342,-2.273623111521594,1.7900788077241256,-0.2332182445173078,-0.23341368610199198,-95.5,-18.356979405034323,0.9195450716090986,-0.10233524688807848,372.5,-0.2563758389261745,-218.5,15.0,11.195569620253165,25.0
4.0,395,1311,75.92677345537757,0.9670886075949368,0.0,0.03291139240506329,0.6962025316455697,-0.3518987341772152,-2.3918995059354473,1.6881020375810167,-0.3380924459349427,-0.33835780080731725,-139.0,-26.71853546910755,0.8864842792976725,-0.14834575324342383,372.5,-0.3731543624161074,-218.5,15.0,11.391772151898735,28.126582278481013
8.0,395,1311,75.92677345537757,0.9569620253164557,0.0,0.043037974683544304,0.6886075949367089,-1.4569620253164557,-3.8211322624992903,0.9072082118663791,-1.2078627308962702,-1.2073723891781547,-575.5,-110.62242562929062,0.652475845410628,-0.5293466445596788,658.0,-0.8746200607902735,-218.5,15.0,12.295569620253165,35.721518987341774
