asia_end,trades,sessions,trades_per_year,fill_rate,stop_rate,deadline_rate,win_rate,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,per_trade_tstat,per_session_tstat,total_net_pnl_dollars,pnl_per_year_dollars,profit_factor,sharpe_ratio,max_drawdown_dollars,return_over_max_dd,worst_trade_dollars,best_trade_dollars,avg_mae_points,avg_minutes_held
21:00,395,1311,75.92677345537757,0.9721518987341772,0.0,0.027848101265822784,0.7012658227848101,1.1227848101265823,-0.03457533231805443,2.280144952571219,1.9014114335635204,1.897025109180057,443.5,85.24942791762014,1.6755521706016756,0.8317101543737131,223.0,1.9887892376681615,-137.0,15.0,10.15632911392405,14.860759493670885
23:00,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.5202531645569621,0.4445392094504661,2.595967119663458,2.7699198836950445,2.753704643878916,600.5,115.4279176201373,2.1648884578079532,1.207303004782084,145.0,4.141379310344828,-145.0,15.0,10.3,17.303797468354432
00:00,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.4924050632911392,0.33158779819670103,2.6532223283855774,2.5198283015116827,2.5079811805495393,589.5,113.31350114416476,2.1196581196581197,1.099570798903558,177.5,3.3211267605633803,-177.5,15.0,10.3,18.367088607594937
02:00,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.3455696202531646,-0.03561161776406063,2.72675085827039,1.9094293656753127,1.9049732638080599,531.5,102.16475972540046,1.9093242087254063,0.8351948530636001,204.5,2.5990220048899757,-204.5,15.0,10.44873417721519,20.49367088607595
04:00,395,1311,75.92677345537757,0.9898734177215189,0.0,0.010126582278481013,0.7164556962025317,1.630379746835443,0.31335405408054884,2.9474054395903373,2.4262895004291156,2.415862370269124,644.0,123.78947368421052,2.325102880658436,1.0591832734310236,298.5,2.157453936348409,-197.0,15.0,10.6,22.075949367088608
09:30,395,1311,75.92677345537757,0.9924050632911392,0.0,0.007594936708860759,0.7189873417721518,1.6265822784810127,0.02800806279439949,3.225156494167626,1.9943038475016588,1.9890691587785574,642.5,123.50114416475972,2.31525076765609,0.8720649026215309,379.5,1.6930171277997366,-284.0,15.0,10.917721518987342,24.60759493670886
