slippage_ticks_rt,commission_rt_dollars,all_in_cost_dollars,trades,sessions,trades_per_year,fill_rate,stop_rate,deadline_rate,win_rate,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,per_trade_tstat,per_session_tstat,total_net_pnl_dollars,pnl_per_year_dollars,profit_factor,sharpe_ratio,max_drawdown_dollars,return_over_max_dd,worst_trade_dollars,best_trade_dollars,avg_mae_points,avg_minutes_held
0.0,1.0,1.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.8050632911392405,2.00126582278481,0.8455815667975868,3.1569500787720335,3.3940143657472928,3.36284810284682,790.5,151.94965675057207,2.6315789473684212,1.474368948106847,176.5,4.478753541076487,-176.5,15.5,10.3,18.367088607594937
1.0,1.0,1.5,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.8050632911392405,1.7468354430379747,0.5885864181398197,2.9050844679361294,2.955957232581768,2.9359184000718064,690.0,132.6315789473684,2.364985163204748,1.2871907356080121,177.0,3.8983050847457625,-177.0,15.25,10.3,18.367088607594937
2.0,1.0,2.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.4924050632911392,0.33158779819670103,2.6532223283855774,2.5198283015116827,2.5079811805495393,589.5,113.31350114416476,2.1196581196581197,1.099570798903558,177.5,3.3211267605633803,-177.5,15.0,10.3,18.367088607594937
3.0,1.0,2.5,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.7088607594936709,1.2379746835443037,0.07458572995734691,2.4013636371312606,2.0856187478634753,2.0794623688532234,489.0,93.9954233409611,1.8779174147217235,0.9116958755283846,178.0,2.747191011235955,-178.0,14.75,10.3,18.367088607594937
4.0,1.0,3.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.6329113924050633,0.9835443037974684,-0.1824197637612176,2.1495083713561542,1.6533197561434065,1.6507888781180644,388.5,74.67734553775743,1.661276595744681,0.7237531364312939,178.5,2.176470588235294,-178.5,14.5,10.3,18.367088607594937
6.0,1.0,4.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.5848101265822785,0.47468354430379744,-0.6964409372210051,1.6458080258285999,0.7944182475090241,0.7946777654035057,187.5,36.04118993135011,1.282592313489073,0.3484094985051531,180.0,1.0416666666666667,-179.5,14.0,10.3,18.367088607594937
8.0,1.0,5.0,395,1311,75.92677345537757,0.9822784810126582,0.0,0.017721518987341773,0.5215189873417722,-0.03417721518987342,-1.210475543041934,1.1421211126621873,-0.05694653287038397,-0.056996839926254234,-13.5,-2.594965675057208,0.9819759679572764,-0.024989047485179737,195.5,-0.06905370843989769,-180.5,13.5,10.3,18.367088607594937
