reference_close,side,max_gap_bps,trades,sessions,trades_per_year,fill_rate,stop_rate,deadline_rate,win_rate,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,per_trade_tstat,per_session_tstat,total_net_pnl_dollars,pnl_per_year_dollars,profit_factor,sharpe_ratio,max_drawdown_dollars,return_over_max_dd,worst_trade_dollars,best_trade_dollars,avg_mae_points,avg_minutes_held
16:00,Long,10.0,306,1311,58.81922196796339,0.8202614379084967,0.0,0.17973856209150327,0.7777777777777778,-6.436274509803922,-14.160263192018967,1.287714172411122,-1.6332062166766033,-1.6298032678851972,-1969.5,-378.5766590389016,0.6343636869952659,-0.7145524437035372,2552.5,-0.7715964740450538,-540.5,57.0,24.65277777777778,92.66339869281046
17:00,Long,25.0,514,1311,98.80091533180777,0.8988326848249028,0.0,0.10116731517509728,0.72568093385214,-4.468871595330739,-9.766034417510992,0.8282912268495135,-1.6534940951401194,-1.6517998024470928,-2297.0,-441.52860411899314,0.666690851048393,-0.7241963546183845,2943.5,-0.7803635128248684,-540.5,125.0,22.469844357976655,59.9124513618677
17:00,Long,5.0,391,1311,75.15789473684211,0.9411764705882353,0.0,0.058823529411764705,0.710997442455243,-2.9347826086956523,-6.401613160953923,0.5320479435626182,-1.6591720230233653,-1.6565663352028719,-1147.5,-220.5720823798627,0.55763299922899,-0.7262861391314899,1382.5,-0.8300180831826401,-367.5,25.5,15.383631713554987,40.78005115089514
16:00,Short,10.0,366,1311,70.35240274599542,0.819672131147541,0.0,0.18032786885245902,0.7650273224043715,-3.751366120218579,-8.153303125772098,0.6505708853349406,-1.670297084481686,-1.6673586038245438,-1373.0,-263.91762013729976,0.730387825233186,-0.7310177788751795,1565.5,-0.8770360907058448,-303.0,53.5,18.880464480874316,96.21584699453553
17:00,Short,25.0,674,1311,129.55606407322654,0.9154302670623146,0.0,0.08456973293768547,0.755192878338279,-3.5185459940652817,-7.64083179213457,0.603739804004007,-1.672912509836673,-1.671828152544623,-2371.5,-455.84897025171625,0.7011530464368975,-0.7329773570789517,2874.0,-0.8251565762004175,-575.5,74.5,20.223293768545993,49.0727002967359
17:00,Long,inf,532,1311,102.26086956521739,0.8796992481203008,0.0,0.12030075187969924,0.7180451127819549,-5.171992481203008,-10.795103659191824,0.45111869678580874,-1.802724283864183,-1.8004618158674526,-2751.5,-528.8924485125858,0.6667272286821705,-0.7893740402130662,3333.0,-0.8255325532553255,-540.5,225.5,24.729793233082706,67.35902255639098
17:00,Both,15.0,1143,1311,219.70709382151028,0.9212598425196851,0.0,0.07874015748031496,0.7480314960629921,-3.0118110236220472,-5.965052636728506,-0.05856941051558806,-1.9988344857747906,-1.9984986900455082,-3442.5,-661.7162471395881,0.7092728654674436,-0.8761990792688275,4172.5,-0.8250449370880767,-540.5,74.0,19.18766404199475,48.4339457567804
16:00,Both,15.0,877,1311,168.5766590389016,0.7708095781071835,0.0,0.2291904218928164,0.7480045610034207,-4.157924743443558,-8.21042639455313,-0.10542309233398584,-2.010951139187646,-2.0097959585672016,-3646.5,-700.929061784897,0.7644836272040302,-0.8811521254360658,4670.0,-0.7808351177730193,-675.5,80.0,23.549315849486888,117.13226909920182
17:00,Long,1.0,154,1311,29.60183066361556,0.961038961038961,0.0,0.03896103896103896,0.37662337662337664,-2.175324675324675,-4.253886946864693,-0.09676240378465684,-2.0512053501236496,-2.0325957184878884,-335.0,-64.39359267734554,0.16458852867830423,-0.8911481933592331,350.5,-0.9557774607703281,-123.5,3.5,10.978896103896103,27.62987012987013
17:00,Long,3.0,311,1311,59.78032036613272,0.9421221864951769,0.0,0.05787781350482315,0.6527331189710611,-3.7266881028938905,-7.261468643950465,-0.1919075618373154,-2.066372844385141,-2.0581300141422787,-1159.0,-222.78260869565216,0.36993748301168794,-0.9023431600878055,1242.0,-0.9331723027375202,-367.5,12.0,12.897106109324758,37.60450160771704
16:00,Short,15.0,477,1311,91.68878718535468,0.7526205450733753,0.0,0.24737945492662475,0.7253668763102725,-4.5922431865828095,-8.906738684073009,-0.2777476890926103,-2.0861376098742896,-2.081486728715959,-2190.5,-421.05720823798623,0.7310785096065312,-0.9125834128866389,2559.5,-0.8558312170345771,-303.0,74.0,21.17819706498952,124.32914046121593
17:00,Long,15.0,489,1311,93.9954233409611,0.9120654396728016,0.0,0.08793456032719836,0.7280163599182005,-5.6114519427402865,-10.834584983359596,-0.38831890212097697,-2.1056794284138998,-2.1010555390792303,-2744.0,-527.4508009153318,0.5501639344262295,-0.9211629399626832,3086.5,-0.8890328851449862,-540.5,74.0,20.74846625766871,54.120654396728014
17:00,Long,10.0,463,1311,88.99771167048054,0.9200863930885529,0.0,0.07991360691144708,0.7257019438444925,-5.287257019438445,-10.13563103613592,-0.4388830027409698,-2.137383250788357,-2.1320713611919344,-2448.0,-470.5537757437071,0.5093205051112447,-0.9347611649268929,2746.5,-0.8913162206444566,-540.5,39.0,19.010799136069114,50.41036717062635
