reference_close,year,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
17:00,2020,0.5,Long,12,11,0.9166666666666666,0.6461200862787543,0.9851349057603306,0.25,0.2916666666666667,0.2693319686357186,5.0,-2.7083333333333335,-3.2083333333333335,-9.675650201662394,3.258983534995728,-0.9723070573713825,-38.5,0.16666666666666666,0.02531645569620253,39.5,10.208333333333334
17:00,2020,0.5,Short,4,4,1.0,0.5101091596030786,0.9999999999999999,0.375,0.375,0.35060366630772033,5.0,0.75,0.25,-0.03289643575049389,0.532896435750494,1.7320508075688774,1.0,0.5,inf,0.0,6.5625
17:00,2021,0.5,Long,14,14,1.0,0.7846891945970195,0.9999999999999999,0.25,0.39285714285714285,0.26470103866801187,5.0,0.7857142857142857,0.2857142857142857,0.08772802353121276,0.4837005478973586,2.82842712474619,4.0,0.42857142857142855,inf,0.0,8.125
17:00,2021,0.5,Short,15,15,1.0,0.7961166964035129,1.0,0.5,0.4166666666666667,0.27829426335804147,5.0,0.8333333333333334,0.3333333333333333,0.15020347288154337,0.5164631937851233,3.567530340063379,5.0,0.5333333333333333,inf,0.0,7.083333333333333
17:00,2022,0.5,Short,16,16,1.0,0.8063923170025951,1.0,0.25,0.375,0.28688684770571427,5.0,0.75,0.25,0.09505124070164356,0.40494875929835644,3.162277660168379,4.0,0.4375,inf,0.0,12.5625
17:00,2022,0.5,Long,10,9,0.9,0.5958499704752279,0.982123787103926,0.5,0.4,0.31342700891891534,5.0,-6.05,-6.55,-19.93308459468573,6.83308459468573,-0.9592530114543046,-65.5,0.5,0.03676470588235294,68.0,13.525
17:00,2023,0.5,Short,18,18,1.0,0.8241207740667156,1.0,0.5,0.4305555555555556,0.29604023922116585,5.0,0.8611111111111112,0.3611111111111111,0.2065566957769913,0.5156655264452309,4.579388924267956,6.5,0.6111111111111112,inf,0.0,4.722222222222222
17:00,2023,0.5,Long,19,18,0.9473684210526315,0.7536126862526763,0.9906480060413981,0.25,0.32894736842105265,0.23209475904569335,5.0,-0.07894736842105263,-0.5789473684210527,-1.9894796775316552,0.8315849406895499,-0.8044594176757881,-11.0,0.2631578947368421,0.18518518518518517,13.5,16.513157894736842
17:00,2024,0.5,Short,16,15,0.9375,0.716712622018518,0.9888806553587528,0.5,0.5,0.2706202175408291,5.0,-4.40625,-4.90625,-15.504948542057823,5.692448542057823,-0.9072881294662205,-78.5,0.5,0.0872093023255814,86.0,6.796875
17:00,2024,0.5,Long,20,19,0.95,0.7638688045357189,0.9911185512976646,0.5,0.5375,0.2824636548296736,5.0,-0.5,-1.0,-4.102235550031364,2.102235550031364,-0.6317908387002349,-20.0,0.65,0.3548387096774194,31.0,12.6875
17:00,2025,0.5,Long,10,9,0.9,0.5958499704752279,0.982123787103926,0.75,0.775,0.3357999807094252,5.0,-4.8,-5.3,-17.65295720173978,7.052957201739782,-0.840916796711397,-53.0,0.8,0.14516129032258066,62.0,14.95
17:00,2025,0.5,Short,20,20,1.0,0.8388748398148704,1.0000000000000002,0.5,0.6375,0.27507337359993866,5.0,1.275,0.775,0.5448991017036005,1.0051008982963996,6.601330595604059,15.5,0.85,inf,0.0,7.725
17:00,2026,0.5,Short,6,6,1.0,0.6096657083436265,1.0,0.625,0.7083333333333334,0.24653309324299863,5.0,1.4166666666666667,0.9166666666666666,0.14020312600221407,1.6931302073311192,2.3138673905141913,5.5,0.6666666666666666,inf,0.0,20.583333333333332
17:00,2026,0.5,Long,3,3,1.0,0.4385029643606804,1.0,0.25,0.3333333333333333,0.12388586218458923,5.0,0.6666666666666666,0.16666666666666666,-0.15999400000000005,0.49332733333333334,0.9999999999999999,0.5,0.3333333333333333,inf,0.0,9.166666666666666
16:00,2020,1.0,All,7,7,1.0,0.6456695613241317,1.0,0.75,0.75,0.7338021781713578,5.0,1.5,1.0,0.6975709889948984,1.3024290110051016,6.48074069840786,7.0,1.0,inf,0.0,10.857142857142858
16:00,2021,1.0,All,13,13,1.0,0.7719046248681998,1.0,0.75,0.7884615384615384,0.5270344994143485,5.0,1.5769230769230769,1.0769230769230769,0.6493820699477282,1.5044640838984256,4.936907634827559,14.0,0.8461538461538461,inf,0.0,9.615384615384615
16:00,2022,1.0,All,12,11,0.9166666666666666,0.6461200862787543,0.9851349057603306,0.625,0.6666666666666666,0.553065215958002,5.0,-4.791666666666667,-5.291666666666667,-17.092495181920444,6.50916184858711,-0.8788769494667662,-63.5,0.75,0.11188811188811189,71.5,18.6875
16:00,2023,1.0,All,13,13,1.0,0.7719046248681998,1.0,1.0,1.0192307692307692,0.6801908611446011,5.0,2.0384615384615383,1.5384615384615385,1.2353622000488962,1.841560876874181,9.948320067476141,20.0,1.0,inf,0.0,6.230769230769231
16:00,2024,1.0,All,20,19,0.95,0.7638688045357189,0.9911185512976646,1.125,1.15,0.580467464879894,5.0,-3.9,-4.4,-16.38512693233612,7.585126932336118,-0.7195452871452449,-88.0,0.85,0.2697095435684647,120.5,13.425
16:00,2025,1.0,All,10,10,1.0,0.7224671969739421,0.9999999999999999,1.625,1.45,0.6130424693049703,5.0,2.9,2.4,1.4668704914319628,3.333129508568037,5.041008302500836,24.0,0.9,inf,0.0,8.975
16:00,2026,1.0,All,7,7,1.0,0.6456695613241317,1.0,1.5,1.4642857142857142,0.5247125244366909,5.0,2.9285714285714284,2.4285714285714284,1.3085919999999998,3.548550857142857,4.25,17.0,1.0,inf,0.0,28.5
17:00,2020,1.0,All,30,29,0.9666666666666667,0.8332960885388428,0.9940914096838022,0.5,0.5333333333333333,0.5132541576947947,5.0,-0.25,-0.75,-3.375681709134265,1.8756817091342648,-0.5598443234327427,-22.5,0.6,0.43037974683544306,39.5,8.933333333333334
17:00,2021,1.0,All,65,65,1.0,0.944198467845955,0.9999999999999998,0.75,0.823076923076923,0.5590200364399678,5.0,1.646153846153846,1.146153846153846,0.9381316388552212,1.354176053452471,10.798944526620867,74.5,0.7692307692307693,inf,0.0,7.061538461538461
17:00,2022,1.0,All,47,46,0.9787234042553191,0.8888701884870314,0.9962342320030542,0.5,0.6117021276595744,0.4723934672092233,5.0,-0.23404255319148937,-0.7340425531914894,-3.6051692255898695,2.1370841192068903,-0.5010914330441564,-34.5,0.7021276595744681,0.49264705882352944,68.0,11.797872340425531
17:00,2023,1.0,All,64,62,0.96875,0.8930270814228412,0.9913878617313676,0.5,0.66015625,0.46321292218311527,5.0,0.2265625,-0.2734375,-2.0264458673205032,1.4795708673205035,-0.30571882384633026,-17.5,0.65625,0.7426470588235294,68.0,9.796875
17:00,2024,1.0,All,64,60,0.9375,0.850025148169819,0.9754287987741092,0.75,0.9140625,0.47742071905646727,5.0,-2.328125,-2.828125,-7.54359862763378,1.8873486276337799,-1.17549659381331,-181.0,0.734375,0.3038461538461538,194.5,11.125
17:00,2025,1.0,All,51,50,0.9803921568627451,0.8969543117128449,0.9965303073973102,1.0,1.1225490196078431,0.47971767416898703,5.0,1.0,0.5,-1.9747708217846003,2.9747708217846003,0.3959889907273587,25.5,0.9019607843137255,1.4112903225806452,62.0,11.186274509803921
