reference_close,sample,split_ts,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,Second half,2023-04-17 18:00:00-04:00,10.0,Short,191,159,0.8324607329842932,0.7730597387862813,0.8787522561001494,8.0,8.765706806282722,4.270858408499184,5.0,-1.5287958115183247,-2.0287958115183247,-8.716111474674758,4.658519851638108,-0.5946132879347055,-387.5,0.8219895287958116,0.859321110909421,684.5,19.19764397905759
16:00,First half,2023-04-17 18:00:00-04:00,15.0,All,405,324,0.8,0.758305775445165,0.8360566472526594,8.0,8.47962962962963,6.650254904347309,5.0,-1.4925925925925927,-1.9925925925925927,-6.557576759354786,2.5723915741696004,-0.8555144126421228,-807.0,0.8,0.8560727661851257,1516.0,19.269753086419755
16:00,Second half,2023-04-17 18:00:00-04:00,15.0,All,472,352,0.7457627118644068,0.7046049700740157,0.7829523784290601,11.25,12.602224576271187,6.1634047231451925,5.0,-3.444915254237288,-3.944915254237288,-10.35986169638202,2.470031187907444,-1.2052932867154071,-1862.0,0.7711864406779662,0.8058292924552897,2447.5,27.221398305084747
16:00,First half,2023-04-17 18:00:00-04:00,15.0,Short,236,177,0.75,0.6910489798692003,0.8009426905884138,8.75,8.945974576271187,6.957990611837019,10.0,-3.417372881355932,-3.917372881355932,-9.242760794923322,1.4080150322114577,-1.4417559709543475,-924.5,0.7584745762711864,0.7469203394470298,1236.5,20.489406779661017
16:00,First half,2023-04-17 18:00:00-04:00,15.0,Long,169,147,0.8698224852071006,0.8107683948566247,0.9124377202100589,6.75,7.828402366863905,6.220517466669372,5.0,1.1952662721893492,0.6952662721893491,-7.330494651004803,8.7210271953835,0.16979036342425577,117.5,0.8579881656804734,1.0601330603889458,978.5,17.566568047337277
16:00,Second half,2023-04-17 18:00:00-04:00,15.0,Long,231,170,0.7359307359307359,0.6755578389145109,0.7885850791172477,11.75,13.125541125541126,6.35996522946912,10.0,-4.4004329004329,-4.9004329004329,-15.980206298446534,6.179340497580734,-0.8668653883287885,-1132.0,0.7748917748917749,0.7851380848438835,1879.5,32.82251082251082
16:00,Second half,2023-04-17 18:00:00-04:00,15.0,Short,241,182,0.7551867219917012,0.6971763301125862,0.8051895705073444,10.5,12.100622406639005,5.975000254428064,5.0,-2.529045643153527,-3.029045643153527,-9.765260350745667,3.707169064438613,-0.8813288579187637,-730.0,0.7676348547717843,0.8310576255496412,1013.0,21.852697095435683
16:00,First half,2023-04-17 18:00:00-04:00,25.0,All,513,399,0.7777777777777778,0.7398118690011461,0.8116144825475142,10.5,11.602826510721247,9.400470448896488,15.0,1.090643274853801,0.5906432748538012,-3.913764230777007,5.095050780484609,0.2570015155397085,303.0,0.783625730994152,1.0378182725911134,1024.5,22.070662768031188
16:00,Second half,2023-04-17 18:00:00-04:00,25.0,All,556,397,0.7140287769784173,0.6751001065201254,0.7500202489383356,13.375,16.908723021582734,8.13875612661645,10.0,-1.2787769784172662,-1.7787769784172662,-8.275676092115296,4.718122135280763,-0.5366158194416225,-989.0,0.7517985611510791,0.921941594317285,1999.0,30.308902877697843
16:00,First half,2023-04-17 18:00:00-04:00,25.0,Short,304,224,0.7368421052631579,0.6846075638711775,0.7831656870850121,11.0,12.192434210526315,9.843360564296244,20.0,-0.7286184210526315,-1.2286184210526316,-6.888427742142704,4.43119090003744,-0.42546448800437914,-373.5,0.7467105263157895,0.9297337973850062,1008.5,22.89720394736842
