reference_close,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,All,1303,862,0.6615502686108979,0.635416402591569,0.686734380993451,14.75,27.389485801995395,17.36565735283255,17.5,-3.5606293169608594,-4.06062931696086,-8.854663550505672,0.733404916583952,-1.6601231636810927,-5291.0,0.7114351496546432,0.8548063993853078,6997.0,33.29739063699156
16:00,Long,581,408,0.7022375215146299,0.663825298473594,0.737993000197495,14.75,26.90619621342513,17.13454977279834,15.0,3.310671256454389,2.810671256454389,-4.950673166462732,10.57201567937151,0.7097758040758186,1633.0,0.7573149741824441,1.1096377857598443,1612.5,35.570998278829606
16:00,Short,722,454,0.628808864265928,0.5929737796580854,0.6632805272902567,14.75,27.778393351800553,17.551631735103847,20.0,-9.090027700831024,-9.590027700831024,-15.551617604974778,-3.6284377966872707,-3.152868505692897,-6924.0,0.6745152354570637,0.6786485043974659,7603.5,31.467797783933516
17:00,All,1217,1087,0.8931799506984388,0.8745720324040445,0.9093135352411892,3.5,7.763352506162695,4.749476546269646,5.0,-3.490961380443714,-3.990961380443714,-7.482927583205917,-0.49899517768151025,-2.2400390430103645,-4857.0,0.8331963845521775,0.7183776418403734,5469.0,23.182004930156122
17:00,Long,532,468,0.8796992481203008,0.8492987310427961,0.9046556211334088,3.25,8.397086466165414,5.137842138834514,5.0,-3.611842105263158,-4.1118421052631575,-9.725658756949752,1.501974546423436,-1.4355763645360178,-2187.5,0.8101503759398496,0.7303377712031558,2809.5,24.729793233082706
17:00,Short,685,619,0.9036496350364963,0.8792488160240662,0.9235483920564292,3.75,7.271167883211679,4.447855385328757,5.0,-3.397080291970803,-3.897080291970803,-8.314411374803731,0.520250790862125,-1.729129407360103,-2669.5,0.8510948905109489,0.707756308500739,2907.5,21.97992700729927
