reference_close,long_trades,short_trades,long_fill_rate,short_fill_rate,long_minus_short_fill_rate,difference_ci95_low,difference_ci95_high,two_sided_p_value,long_avg_net_pnl_dollars,short_avg_net_pnl_dollars,long_minus_short_avg_net_pnl_dollars
16:00,581,722,0.7022375215146299,0.628808864265928,0.07342865724870196,0.022199799795349237,0.12465751470205468,0.004964846738196493,2.810671256454389,-9.590027700831024,12.400698957285414
17:00,532,685,0.8796992481203008,0.9036496350364963,-0.023950386916195554,-0.05934012913555978,0.011439355303168669,0.18469842629873257,-4.1118421052631575,-3.897080291970803,-0.21476181329235455
