year,od_ann_pct,od_t,odp_ann_pct,ctc_ann_pct,n
2020,8.268843853635795,1.6785312352845023,14.442935529939815,20.318896358502116,245
2021,0.47831177165334143,0.2742861834910724,0.9392187318827497,25.32806560553633,247
2022,-0.21073111388623977,-0.07202630763892505,-4.368090493748228,-18.44931637179141,246
2023,-3.288059775891581,-1.8788335872524642,-2.0884744442914998,23.73602779168696,244
2024,-0.2830937022376988,-0.23289947578103626,-0.3504905355932739,22.287837761080244,245
2025,0.5329777591589595,0.22582280016154171,4.800464946444755,17.326988265634004,243
2026,4.116399640514114,2.023013618598557,3.583997834761404,21.57227643556279,148
