date,SND baseline,First physical touch core,First touch + width ≤0.5 ATR,First touch + impulse volume <0.75,First touch + normal RVOL,First touch + opposing room,First touch + width + low volume,Sensitivity · first touch + width ≤0.4,Sensitivity · first touch + width ≤0.6,Sensitivity · first touch + volume <0.5,Sensitivity · first touch + volume <1.0
2019-05-06,-104.0,-104.0,,-64.0,,-104.0,,,,-64.0,-64.0
2019-05-07,-249.5,-154.5,-18.5,-64.0,,-154.5,,-18.5,-50.5,-64.0,-82.5
2019-05-08,-244.0,-149.0,-58.5,-39.0,,-174.0,,-58.5,-90.5,-64.0,-57.5
2019-05-09,-186.5,4.5,141.5,-52.5,,-20.5,,141.5,76.5,-77.5,-71.0
2019-05-10,-75.5,174.5,155.0,-52.5,,-50.5,,141.5,90.0,-77.5,-16.0
2019-05-11,-75.5,174.5,155.0,-52.5,,-50.5,,141.5,90.0,-77.5,-16.0
2019-05-12,-75.5,174.5,155.0,-52.5,,-50.5,,141.5,90.0,-77.5,-16.0
2019-05-13,124.5,374.5,355.0,-102.5,,149.5,,341.5,290.0,-77.5,-66.0
2019-05-14,-5.5,244.5,301.0,-188.5,,61.5,-44.0,318.5,202.0,-90.5,-186.0
2019-05-15,171.5,355.0,301.0,-228.5,,-28.0,-44.0,318.5,162.0,-90.5,-226.0
2019-05-16,143.0,316.0,262.0,-228.5,,-67.0,-44.0,279.5,123.0,-90.5,-226.0
2019-05-17,-20.0,153.0,242.0,-228.5,,-123.5,-44.0,259.5,76.0,-90.5,-278.5
2019-05-18,-20.0,153.0,242.0,-228.5,,-123.5,-44.0,259.5,76.0,-90.5,-278.5
2019-05-19,-20.0,153.0,242.0,-228.5,,-123.5,-44.0,259.5,76.0,-90.5,-278.5
2019-05-20,287.0,365.0,236.0,-246.5,,-178.0,-62.0,241.5,288.0,-108.5,-296.5
2019-05-21,276.0,328.0,236.0,-272.5,18.0,-215.0,-62.0,241.5,233.0,-108.5,-322.5
2019-05-22,246.5,394.0,302.0,-206.5,18.0,-255.5,4.0,307.5,299.0,-108.5,-256.5
2019-05-23,142.0,362.5,254.5,-231.5,18.0,-287.0,-21.0,285.0,251.5,-133.5,-265.5
2019-05-24,78.0,298.5,213.0,-286.5,78.5,-351.0,-53.5,254.0,210.0,-133.5,-320.5
2019-05-25,78.0,298.5,213.0,-286.5,78.5,-351.0,-53.5,254.0,210.0,-133.5,-320.5
2019-05-26,78.0,298.5,213.0,-286.5,78.5,-351.0,-53.5,254.0,210.0,-133.5,-320.5
2019-05-27,90.5,298.5,213.0,-286.5,78.5,-351.0,-53.5,254.0,210.0,-133.5,-320.5
2019-05-28,201.0,231.5,175.0,-286.5,9.0,-401.5,-53.5,216.0,182.0,-133.5,-328.0
2019-05-29,197.5,209.5,129.5,-350.5,-20.0,-369.0,-88.5,196.0,136.5,-159.0,-392.0
2019-05-30,62.0,179.5,129.5,-350.5,-50.0,-399.0,-88.5,196.0,136.5,-159.0,-422.0
2019-05-31,-28.5,89.0,129.5,-350.5,-50.0,-489.5,-88.5,196.0,107.0,-159.0,-422.0
2019-06-01,-28.5,89.0,129.5,-350.5,-50.0,-489.5,-88.5,196.0,107.0,-159.0,-422.0
2019-06-02,-46.5,71.0,111.5,-350.5,-50.0,-507.5,-88.5,178.0,89.0,-159.0,-422.0
2019-06-03,90.5,243.5,311.5,-350.5,-50.0,-335.0,-88.5,378.0,261.5,-159.0,-222.0
2019-06-04,-62.5,162.5,297.5,-350.5,-64.0,-349.0,-88.5,364.0,247.5,-159.0,-222.0
2019-06-05,-100.0,153.5,288.5,-350.5,87.0,-198.0,-88.5,344.5,238.5,-159.0,-222.0
2019-06-06,34.5,106.5,266.5,-350.5,40.0,-245.0,-88.5,322.5,191.5,-159.0,-222.0
2019-06-07,105.5,349.0,442.5,-350.5,231.5,-2.5,-88.5,498.5,367.5,-159.0,-237.5
2019-06-08,105.5,349.0,442.5,-350.5,231.5,-2.5,-88.5,498.5,367.5,-159.0,-237.5
2019-06-09,105.5,349.0,442.5,-350.5,231.5,-2.5,-88.5,498.5,367.5,-159.0,-237.5
2019-06-10,145.0,349.0,442.5,-350.5,231.5,-2.5,-88.5,498.5,367.5,-159.0,-237.5
2019-06-11,278.5,309.0,402.5,-359.5,231.5,-42.5,-97.5,480.5,327.5,-168.0,-246.5
2019-06-12,267.5,298.0,415.0,-383.0,244.0,-53.5,-97.5,480.5,316.5,-168.0,-270.0
2019-06-13,240.0,220.0,392.0,-383.0,221.5,-76.0,-97.5,480.5,271.0,-168.0,-270.0
2019-06-14,249.0,225.0,368.5,-383.0,198.0,-47.5,-97.5,480.5,247.5,-168.0,-241.5
2019-06-15,249.0,225.0,368.5,-383.0,198.0,-47.5,-97.5,480.5,247.5,-168.0,-241.5
2019-06-16,249.0,225.0,368.5,-383.0,198.0,-47.5,-97.5,480.5,247.5,-168.0,-241.5
2019-06-17,244.0,231.0,355.0,-363.5,198.0,-41.5,-97.5,467.0,253.5,-168.0,-232.5
2019-06-18,234.0,189.5,332.5,-390.5,198.0,-56.0,-97.5,459.0,231.0,-195.0,-259.5
2019-06-19,250.5,99.0,293.5,-401.5,185.5,-142.5,-108.5,435.5,192.0,-195.0,-270.5
2019-06-20,114.0,72.5,290.0,-401.5,182.0,-169.0,-108.5,432.0,165.5,-195.0,-270.5
2019-06-21,82.5,41.0,290.0,-433.0,150.5,-200.5,-108.5,432.0,165.5,-195.0,-302.0
2019-06-22,82.5,41.0,290.0,-433.0,150.5,-200.5,-108.5,432.0,165.5,-195.0,-302.0
2019-06-23,82.5,41.0,290.0,-433.0,150.5,-200.5,-108.5,432.0,165.5,-195.0,-302.0
2019-06-24,84.5,81.0,303.5,-430.5,190.5,-172.0,-108.5,445.5,179.0,-192.5,-299.5
2019-06-25,337.5,13.5,273.5,-430.5,175.5,-239.5,-108.5,430.5,149.0,-192.5,-299.5
2019-06-26,367.0,43.0,263.0,-401.0,142.0,-176.5,-108.5,420.0,138.5,-163.0,-270.0
2019-06-27,339.0,-3.0,257.5,-422.0,101.5,-226.5,-108.5,414.5,92.5,-163.0,-291.0
2019-06-28,377.0,-41.5,257.5,-422.0,90.5,-226.5,-108.5,414.5,92.5,-163.0,-291.0
2019-06-29,377.0,-41.5,257.5,-422.0,90.5,-226.5,-108.5,414.5,92.5,-163.0,-291.0
2019-06-30,377.0,-41.5,257.5,-422.0,90.5,-226.5,-108.5,414.5,92.5,-163.0,-291.0
2019-07-01,442.0,23.5,245.5,-422.0,167.5,-161.5,-108.5,402.5,80.5,-163.0,-291.0
2019-07-02,495.5,77.0,320.5,-438.5,151.0,-86.5,-125.0,386.0,134.0,-163.0,-307.5
2019-07-03,465.0,46.5,290.0,-438.5,130.5,-117.0,-125.0,355.5,103.5,-163.0,-317.5
2019-07-04,427.0,47.0,290.5,-438.5,130.5,-116.5,-125.0,356.0,104.0,-163.0,-329.0
2019-07-05,326.0,8.5,290.5,-438.5,92.0,-155.0,-125.0,356.0,104.0,-163.0,-329.0
2019-07-06,326.0,8.5,290.5,-438.5,92.0,-155.0,-125.0,356.0,104.0,-163.0,-329.0
2019-07-07,326.0,8.5,290.5,-438.5,92.0,-155.0,-125.0,356.0,104.0,-163.0,-329.0
2019-07-08,315.0,-6.0,276.0,-453.0,92.0,-169.5,-139.5,356.0,89.5,-163.0,-343.5
2019-07-09,233.5,-49.0,265.0,-453.0,92.0,-212.5,-139.5,345.0,70.5,-163.0,-354.5
2019-07-10,157.5,-91.5,250.5,-453.0,92.0,-240.5,-139.5,330.5,28.0,-163.0,-354.5
2019-07-11,87.0,-109.0,233.0,-470.5,92.0,-258.0,-157.0,313.0,10.5,-163.0,-372.0
2019-07-12,60.0,-124.5,217.5,-470.5,92.0,-273.5,-157.0,302.0,-5.0,-163.0,-387.5
2019-07-13,60.0,-124.5,217.5,-470.5,92.0,-273.5,-157.0,302.0,-5.0,-163.0,-387.5
2019-07-14,37.0,-147.5,217.5,-493.5,69.0,-273.5,-157.0,302.0,-5.0,-163.0,-410.5
2019-07-15,20.0,-164.5,200.5,-493.5,52.0,-290.5,-157.0,285.0,-22.0,-163.0,-410.5
2019-07-16,106.0,-78.5,188.5,-486.5,138.0,-204.5,-169.0,285.0,64.0,-163.0,-420.5
2019-07-17,87.5,-18.0,179.0,-486.5,138.0,-214.0,-169.0,275.5,54.5,-163.0,-420.5
2019-07-18,238.5,-44.0,153.0,-486.5,127.5,-240.0,-169.0,265.0,28.5,-163.0,-420.5
2019-07-19,108.0,-100.5,137.0,-527.0,127.5,-296.5,-169.0,249.0,12.5,-203.5,-461.0
2019-07-20,108.0,-100.5,137.0,-527.0,127.5,-296.5,-169.0,249.0,12.5,-203.5,-461.0
2019-07-21,108.0,-100.5,137.0,-527.0,127.5,-296.5,-169.0,249.0,12.5,-203.5,-461.0
2019-07-22,67.0,-141.5,96.0,-536.0,114.0,-319.0,-178.0,208.0,-28.5,-203.5,-470.0
2019-07-23,-27.0,-235.5,58.5,-536.0,76.5,-413.0,-178.0,178.0,-66.0,-203.5,-497.0
2019-07-24,-115.5,-311.5,41.5,-591.0,34.5,-489.0,-178.0,178.0,-104.0,-258.5,-552.0
2019-07-25,-190.5,-386.5,40.5,-625.0,-21.5,-564.0,-189.5,177.0,-149.0,-258.5,-575.5
2019-07-26,-118.5,-314.5,112.5,-553.0,-38.0,-492.0,-117.5,249.0,-77.0,-186.5,-503.5
2019-07-27,-118.5,-314.5,112.5,-553.0,-38.0,-492.0,-117.5,249.0,-77.0,-186.5,-503.5
2019-07-28,-118.5,-314.5,112.5,-553.0,-38.0,-492.0,-117.5,249.0,-77.0,-186.5,-503.5
2019-07-29,-72.0,-341.0,86.0,-553.0,-64.5,-518.5,-117.5,239.0,-103.5,-186.5,-503.5
2019-07-30,-60.5,-329.5,60.5,-530.0,-64.5,-530.0,-131.5,213.5,-129.0,-163.5,-492.0
2019-07-31,92.0,-177.0,213.0,-611.0,118.0,-360.0,-152.5,404.5,23.5,-223.5,-590.5
2019-08-01,676.0,172.5,602.0,-611.0,67.5,-10.5,-152.5,793.5,412.5,-223.5,-590.5
2019-08-02,841.0,372.5,802.0,-611.0,67.5,-10.5,-152.5,793.5,612.5,-223.5,-590.5
2019-08-03,841.0,372.5,802.0,-611.0,67.5,-10.5,-152.5,793.5,612.5,-223.5,-590.5
2019-08-04,1041.0,572.5,1002.0,-411.0,267.5,189.5,47.5,993.5,812.5,-223.5,-390.5
2019-08-05,709.0,420.0,977.5,-411.0,219.5,37.0,47.5,969.0,788.0,-223.5,-390.5
2019-08-06,619.5,330.5,888.0,-462.0,168.5,-52.5,-3.5,930.5,698.5,-223.5,-441.5
2019-08-07,339.5,179.5,737.0,-462.0,168.5,-175.5,-3.5,873.5,547.5,-223.5,-441.5
2019-08-08,446.5,355.0,912.5,-462.0,168.5,24.5,-3.5,1049.0,723.0,-223.5,-441.5
2019-08-09,548.5,346.5,904.0,-462.0,160.0,16.0,-3.5,1040.5,714.5,-223.5,-441.5
2019-08-10,548.5,346.5,904.0,-462.0,160.0,16.0,-3.5,1040.5,714.5,-223.5,-441.5
2019-08-11,548.5,293.0,904.0,-462.0,106.5,-37.5,-3.5,1040.5,714.5,-223.5,-441.5
2019-08-12,764.0,374.0,947.0,-462.0,202.5,5.5,-3.5,1083.5,795.5,-223.5,-345.5
2019-08-13,655.0,329.5,921.0,-462.0,202.5,-39.0,-3.5,1083.5,769.5,-223.5,-371.5
2019-08-14,319.0,329.5,921.0,-462.0,202.5,-39.0,-3.5,1083.5,769.5,-223.5,-371.5
2019-08-15,494.5,557.5,873.5,-462.0,202.5,-63.5,-3.5,1036.0,722.0,-223.5,-371.5
2019-08-16,344.0,499.5,815.5,-494.5,177.0,-121.5,-36.0,1010.5,664.0,-223.5,-429.5
2019-08-17,344.0,499.5,815.5,-494.5,177.0,-121.5,-36.0,1010.5,664.0,-223.5,-429.5
2019-08-18,318.5,474.0,790.0,-494.5,151.5,-147.0,-36.0,985.0,638.5,-223.5,-429.5
2019-08-19,333.5,463.0,779.0,-494.5,151.5,-147.0,-36.0,974.0,627.5,-223.5,-429.5
2019-08-20,259.0,406.0,745.5,-509.5,133.0,-185.5,-51.0,959.0,570.5,-223.5,-468.0
2019-08-21,142.0,376.5,745.5,-509.5,133.0,-185.5,-51.0,959.0,541.0,-223.5,-497.5
2019-08-22,21.0,321.0,734.5,-520.5,133.0,-196.5,-62.0,948.0,530.0,-223.5,-553.0
2019-08-23,-200.5,122.0,687.0,-520.5,71.0,-294.0,-62.0,900.5,482.5,-223.5,-553.0
2019-08-24,-200.5,122.0,687.0,-520.5,71.0,-294.0,-62.0,900.5,482.5,-223.5,-553.0
2019-08-25,-302.5,122.0,687.0,-520.5,71.0,-294.0,-62.0,900.5,482.5,-223.5,-553.0
2019-08-26,41.5,-17.0,687.0,-603.5,-41.0,-433.0,-62.0,900.5,426.5,-306.5,-636.0
2019-08-27,2.0,-56.5,647.5,-603.5,-69.0,-461.0,-62.0,900.5,387.0,-306.5,-664.0
2019-08-28,-32.0,-90.5,619.0,-655.5,-69.0,-495.0,-76.0,872.0,335.0,-344.5,-716.0
2019-08-29,-177.0,-204.0,595.5,-655.5,-69.0,-518.5,-76.0,872.0,311.5,-344.5,-716.0
2019-08-30,-266.0,-293.0,595.5,-655.5,-127.0,-549.5,-76.0,872.0,280.5,-344.5,-716.0
2019-08-31,-266.0,-293.0,595.5,-655.5,-127.0,-549.5,-76.0,872.0,280.5,-344.5,-716.0
2019-09-01,-278.0,-305.0,583.5,-655.5,-127.0,-561.5,-76.0,860.0,268.5,-344.5,-716.0
2019-09-02,-365.5,-372.0,516.5,-678.5,-127.0,-628.5,-99.0,839.5,201.5,-344.5,-739.0
2019-09-03,-457.5,-442.0,475.5,-678.5,-168.0,-698.5,-99.0,798.5,160.5,-344.5,-739.0
2019-09-04,-267.5,-252.0,665.5,-488.5,32.0,-508.5,91.0,988.5,350.5,-354.5,-549.0
2019-09-05,-324.5,-309.0,608.5,-510.5,10.0,-543.5,69.0,976.5,293.5,-376.5,-594.0
2019-09-06,-343.0,-346.0,576.5,-510.5,-3.5,-575.5,69.0,963.0,261.5,-376.5,-594.0
2019-09-07,-343.0,-346.0,576.5,-510.5,-3.5,-575.5,69.0,963.0,261.5,-376.5,-594.0
2019-09-08,-343.0,-346.0,576.5,-510.5,-3.5,-575.5,69.0,963.0,261.5,-376.5,-594.0
2019-09-09,-281.0,-285.5,560.5,-510.5,-19.5,-591.5,69.0,947.0,245.5,-376.5,-594.0
2019-09-10,-211.5,-402.0,587.0,-579.0,-76.5,-603.0,69.0,973.5,272.0,-376.5,-567.5
2019-09-11,-334.0,-290.0,740.0,-579.0,-76.5,-450.0,69.0,1126.5,425.0,-376.5,-597.5
2019-09-12,-352.0,-308.0,712.5,-579.0,-76.5,-452.0,69.0,1099.0,397.5,-376.5,-613.5
2019-09-13,-406.5,-342.0,678.5,-599.5,-76.5,-486.0,48.5,1086.5,363.5,-397.0,-635.0
2019-09-14,-406.5,-342.0,678.5,-599.5,-76.5,-486.0,48.5,1086.5,363.5,-397.0,-635.0
2019-09-15,-406.5,-391.0,678.5,-599.5,-125.5,-535.0,48.5,1086.5,363.5,-397.0,-635.0
2019-09-16,-310.5,-435.0,659.5,-599.5,-125.5,-579.0,48.5,1067.5,319.5,-397.0,-660.0
2019-09-17,-351.0,-357.5,767.5,-630.0,-136.5,-620.5,48.5,1056.5,427.5,-397.0,-690.5
2019-09-18,-265.5,-420.0,724.5,-630.0,-136.5,-683.0,48.5,1036.0,384.5,-397.0,-690.5
2019-09-19,-200.0,-343.5,706.5,-648.0,-60.0,-683.0,30.5,1018.0,366.5,-397.0,-708.5
2019-09-20,-380.5,-387.0,663.0,-648.0,-77.0,-726.5,30.5,974.5,323.0,-397.0,-719.5
2019-09-21,-380.5,-387.0,663.0,-648.0,-77.0,-726.5,30.5,974.5,323.0,-397.0,-719.5
2019-09-22,-380.5,-387.0,663.0,-648.0,-77.0,-726.5,30.5,974.5,323.0,-397.0,-719.5
2019-09-23,-341.0,-347.5,624.0,-648.0,-104.5,-755.5,30.5,964.5,362.5,-397.0,-719.5
2019-09-24,-542.0,-484.5,585.5,-682.5,-139.0,-892.5,30.5,953.0,304.5,-431.5,-818.0
2019-09-25,-578.5,-491.5,578.5,-482.5,-139.0,-899.5,30.5,946.0,297.5,-431.5,-618.0
2019-09-26,-615.5,-528.5,541.5,-482.5,-176.0,-936.5,30.5,929.0,260.5,-431.5,-618.0
2019-09-27,-560.5,-647.0,449.0,-482.5,-210.0,-1055.0,30.5,878.5,168.0,-431.5,-658.0
2019-09-28,-560.5,-647.0,449.0,-482.5,-210.0,-1055.0,30.5,878.5,168.0,-431.5,-658.0
2019-09-29,-560.5,-647.0,449.0,-482.5,-210.0,-1055.0,30.5,878.5,168.0,-431.5,-658.0
2019-09-30,-634.5,-697.5,398.5,-482.5,-222.5,-1105.5,30.5,850.5,117.5,-431.5,-673.5
2019-10-01,-433.5,-697.5,398.5,-482.5,-222.5,-1105.5,30.5,850.5,117.5,-431.5,-673.5
2019-10-02,-525.5,-729.0,367.0,-482.5,-222.5,-1137.0,30.5,819.0,86.0,-431.5,-673.5
2019-10-03,-343.0,-529.0,567.0,-482.5,-222.5,-937.0,30.5,1019.0,286.0,-431.5,-473.5
2019-10-04,-370.0,-529.0,567.0,-482.5,-222.5,-937.0,30.5,1019.0,286.0,-431.5,-473.5
2019-10-05,-370.0,-529.0,567.0,-482.5,-222.5,-937.0,30.5,1019.0,286.0,-431.5,-473.5
2019-10-06,-370.0,-529.0,567.0,-482.5,-222.5,-937.0,30.5,1019.0,286.0,-431.5,-473.5
2019-10-07,-332.0,-491.0,567.0,-444.5,-184.5,-899.0,30.5,1019.0,286.0,-431.5,-435.5
2019-10-08,-509.0,-500.0,558.0,-444.5,-193.5,-908.0,30.5,1010.0,277.0,-431.5,-435.5
2019-10-09,-660.0,-621.5,479.5,-444.5,-193.5,-1001.5,30.5,986.5,198.5,-431.5,-435.5
2019-10-10,-786.5,-773.0,435.0,-444.5,-295.5,-1153.0,30.5,942.0,127.0,-431.5,-435.5
2019-10-11,-937.5,-831.5,435.0,-444.5,-307.0,-1211.5,30.5,942.0,115.5,-431.5,-435.5
2019-10-12,-937.5,-831.5,435.0,-444.5,-307.0,-1211.5,30.5,942.0,115.5,-431.5,-435.5
2019-10-13,-937.5,-831.5,435.0,-444.5,-307.0,-1211.5,30.5,942.0,115.5,-431.5,-435.5
2019-10-14,-944.5,-838.5,456.5,-456.5,-285.5,-1218.5,18.5,913.5,108.5,-431.5,-397.5
2019-10-15,-1037.5,-900.0,420.5,-456.5,-311.0,-1280.0,18.5,913.5,72.5,-431.5,-397.5
2019-10-16,-1054.0,-916.5,420.5,-486.0,-327.5,-1296.5,18.5,913.5,52.0,-431.5,-427.0
2019-10-17,-1104.5,-930.5,406.5,-500.0,-327.5,-1310.5,4.5,899.5,38.0,-445.5,-441.0
2019-10-18,-1175.5,-879.0,395.0,-500.0,-276.0,-1259.0,4.5,888.0,89.5,-445.5,-454.5
2019-10-19,-1175.5,-879.0,395.0,-500.0,-276.0,-1259.0,4.5,888.0,89.5,-445.5,-454.5
2019-10-20,-1175.5,-879.0,395.0,-500.0,-276.0,-1259.0,4.5,888.0,89.5,-445.5,-454.5
2019-10-21,-1021.5,-725.0,379.5,-346.0,-122.0,-1177.5,4.5,872.5,171.0,-445.5,-300.5
2019-10-22,-848.5,-538.5,566.0,-373.0,72.5,-991.0,4.5,859.0,357.5,-445.5,-327.5
2019-10-23,-905.0,-595.0,546.5,-373.0,53.0,-1047.5,4.5,859.0,338.0,-445.5,-347.0
2019-10-24,-962.5,-595.0,546.5,-373.0,53.0,-1047.5,4.5,859.0,338.0,-445.5,-347.0
2019-10-25,-793.5,-413.0,728.5,-424.5,53.0,-865.5,4.5,844.5,520.0,-445.5,-398.5
2019-10-26,-793.5,-413.0,728.5,-424.5,53.0,-865.5,4.5,844.5,520.0,-445.5,-398.5
2019-10-27,-793.5,-413.0,728.5,-424.5,53.0,-865.5,4.5,844.5,520.0,-445.5,-398.5
2019-10-28,-799.0,-418.5,723.0,-424.5,53.0,-871.0,4.5,839.0,514.5,-445.5,-398.5
2019-10-29,-735.0,-300.5,841.0,-306.5,46.0,-760.5,122.5,832.0,632.5,-445.5,-280.5
2019-10-30,-605.5,-171.0,841.0,-306.5,175.5,-631.0,122.5,832.0,615.0,-445.5,-280.5
2019-10-31,-599.5,-126.0,812.5,-324.5,148.5,-559.0,104.5,821.5,586.5,-463.5,-298.5
2019-11-01,-528.0,-135.0,803.5,-333.5,148.5,-568.0,95.5,812.5,577.5,-463.5,-307.5
2019-11-02,-528.0,-135.0,803.5,-333.5,148.5,-568.0,95.5,812.5,577.5,-463.5,-307.5
2019-11-03,-528.0,-135.0,803.5,-333.5,148.5,-568.0,95.5,812.5,577.5,-463.5,-307.5
2019-11-04,-547.5,-151.5,775.0,-321.5,136.0,-571.5,95.5,784.0,561.0,-463.5,-299.5
2019-11-05,-626.0,-179.0,747.5,-331.0,136.0,-599.0,86.0,756.5,533.5,-463.5,-309.0
2019-11-06,-598.0,-125.5,801.0,-256.0,195.5,-545.5,161.0,735.0,587.0,-463.5,-242.5
2019-11-07,-538.0,-59.0,762.5,-256.0,151.0,-479.0,161.0,709.5,653.5,-463.5,-242.5
2019-11-08,-414.0,-125.0,733.0,-277.0,121.5,-500.0,161.0,697.0,603.0,-463.5,-276.0
2019-11-09,-414.0,-125.0,733.0,-277.0,121.5,-500.0,161.0,697.0,603.0,-463.5,-276.0
2019-11-10,-422.0,-133.0,725.0,-285.0,121.5,-508.0,153.0,689.0,595.0,-471.5,-284.0
2019-11-11,-380.0,-75.5,702.0,-285.0,179.0,-531.0,153.0,679.5,572.0,-471.5,-284.0
2019-11-12,-443.0,-115.0,692.0,-307.5,139.5,-570.5,153.0,669.5,562.0,-471.5,-306.5
2019-11-13,-454.5,-149.5,678.5,-307.5,139.5,-605.0,153.0,656.0,527.5,-471.5,-306.5
2019-11-14,-523.5,-257.0,633.5,-325.5,77.0,-668.0,153.0,630.0,464.5,-471.5,-343.5
2019-11-15,-427.5,-282.0,608.5,-350.5,68.5,-693.0,128.0,605.0,439.5,-471.5,-368.5
2019-11-16,-427.5,-282.0,608.5,-350.5,68.5,-693.0,128.0,605.0,439.5,-471.5,-368.5
2019-11-17,-427.5,-282.0,608.5,-350.5,68.5,-693.0,128.0,605.0,439.5,-471.5,-368.5
2019-11-18,-482.0,-296.5,613.5,-358.5,41.0,-715.5,120.0,597.0,444.5,-479.5,-368.5
2019-11-19,-439.0,-253.5,605.5,-358.5,84.0,-746.5,120.0,589.0,436.5,-479.5,-325.5
2019-11-20,-212.0,-121.0,605.5,-394.5,395.5,-814.0,120.0,589.0,436.5,-479.5,-361.5
2019-11-21,-213.0,-162.0,637.5,-394.5,421.5,-782.0,120.0,621.0,444.5,-479.5,-361.5
2019-11-22,-214.0,-171.5,628.0,-394.5,421.5,-791.5,120.0,611.5,435.0,-479.5,-361.5
2019-11-23,-214.0,-171.5,628.0,-394.5,421.5,-791.5,120.0,611.5,435.0,-479.5,-361.5
2019-11-24,-214.0,-171.5,628.0,-394.5,421.5,-791.5,120.0,611.5,435.0,-479.5,-361.5
2019-11-25,-343.5,-152.5,647.0,-394.5,421.5,-791.5,120.0,630.5,454.0,-479.5,-361.5
2019-11-26,-383.5,-192.5,624.0,-420.5,398.5,-814.5,111.0,611.0,431.0,-479.5,-387.5
2019-11-27,-416.0,-225.0,624.0,-420.5,366.0,-847.0,111.0,611.0,431.0,-479.5,-387.5
2019-11-28,-372.0,-184.0,619.0,-439.0,407.0,-847.0,111.0,606.0,426.0,-479.5,-406.0
2019-11-29,-372.0,-184.0,609.5,-439.0,397.5,-856.5,111.0,606.0,405.0,-479.5,-417.5
2019-11-30,-372.0,-184.0,609.5,-439.0,397.5,-856.5,111.0,606.0,405.0,-479.5,-417.5
2019-12-01,-349.0,-137.5,609.5,-439.0,397.5,-856.5,111.0,606.0,405.0,-479.5,-417.5
2019-12-02,-422.0,-203.5,598.5,-460.0,365.5,-893.5,111.0,606.0,394.0,-500.5,-449.5
2019-12-03,-619.5,-237.0,798.5,-260.0,365.5,-927.0,311.0,806.0,594.0,-500.5,-249.5
2019-12-04,-646.5,-264.0,806.5,-232.0,358.5,-947.0,339.0,814.0,602.0,-500.5,-221.5
2019-12-05,-643.5,-261.0,809.5,-262.5,361.5,-944.0,308.5,801.5,605.0,-518.5,-218.5
2019-12-06,-654.5,-272.0,798.5,-262.5,361.5,-955.0,308.5,790.5,594.0,-518.5,-229.5
2019-12-07,-654.5,-272.0,798.5,-262.5,361.5,-955.0,308.5,790.5,594.0,-518.5,-229.5
2019-12-08,-667.0,-284.5,786.0,-275.0,349.0,-967.5,296.0,778.0,581.5,-531.0,-242.0
2019-12-09,-721.5,-337.0,786.0,-275.0,325.5,-1020.0,296.0,778.0,581.5,-531.0,-242.0
2019-12-10,-661.5,-277.0,775.5,-275.0,443.5,-960.0,296.0,767.5,571.0,-531.0,-266.5
2019-12-11,-696.0,-311.5,817.5,-223.0,443.5,-970.0,348.0,809.5,613.0,-531.0,-291.0
2019-12-12,-561.5,-220.0,809.0,-164.5,478.5,-878.5,348.0,801.0,590.0,-531.0,-232.5
2019-12-13,-528.0,-229.5,799.5,-164.5,478.5,-888.0,348.0,791.5,580.5,-531.0,-232.5
2019-12-14,-528.0,-229.5,799.5,-164.5,478.5,-888.0,348.0,791.5,580.5,-531.0,-232.5
2019-12-15,-528.0,-229.5,799.5,-164.5,478.5,-888.0,348.0,791.5,580.5,-531.0,-232.5
2019-12-16,-510.5,-212.0,817.0,-164.5,478.5,-870.5,348.0,791.5,598.0,-531.0,-232.5
2019-12-17,-508.5,-193.0,817.0,-164.5,497.5,-870.5,348.0,791.5,598.0,-531.0,-232.5
2019-12-18,-564.0,-208.5,801.5,-164.5,497.5,-874.5,348.0,787.5,582.5,-531.0,-232.5
2019-12-19,-589.0,-233.5,776.5,-164.5,487.0,-899.5,348.0,773.0,557.5,-531.0,-237.0
2019-12-20,-595.5,-240.0,770.0,-175.0,487.0,-906.0,348.0,766.5,551.0,-531.0,-243.5
2019-12-21,-595.5,-240.0,770.0,-175.0,487.0,-906.0,348.0,766.5,551.0,-531.0,-243.5
2019-12-22,-595.5,-240.0,770.0,-175.0,487.0,-906.0,348.0,766.5,551.0,-531.0,-243.5
2019-12-23,-581.0,-225.5,756.5,-175.0,487.0,-891.5,348.0,753.0,537.5,-531.0,-251.0
2019-12-24,-605.5,-246.5,747.5,-175.0,487.0,-900.5,348.0,744.0,528.5,-531.0,-251.0
2019-12-25,-588.5,-246.5,747.5,-175.0,487.0,-900.5,348.0,744.0,528.5,-531.0,-251.0
2019-12-26,-588.5,-246.5,747.5,-175.0,487.0,-900.5,348.0,744.0,528.5,-531.0,-251.0
2019-12-27,-506.5,-164.5,747.5,-175.0,448.5,-911.5,348.0,744.0,517.0,-531.0,-238.5
2019-12-28,-506.5,-164.5,747.5,-175.0,448.5,-911.5,348.0,744.0,517.0,-531.0,-238.5
2019-12-29,-506.5,-164.5,747.5,-175.0,448.5,-911.5,348.0,744.0,517.0,-531.0,-238.5
2019-12-30,-556.5,-175.5,736.5,-186.0,448.5,-911.5,337.0,733.0,506.0,-531.0,-249.5
2019-12-31,-562.5,-181.5,730.5,-186.0,442.5,-917.5,337.0,727.0,500.0,-531.0,-249.5
2020-01-01,-562.5,-181.5,730.5,-186.0,442.5,-917.5,337.0,727.0,500.0,-531.0,-249.5
2020-01-02,-644.5,-223.0,706.0,-186.0,419.5,-959.0,337.0,721.0,458.5,-531.0,-266.5
2020-01-03,-589.0,-277.5,706.0,-214.5,419.5,-1013.5,337.0,721.0,432.5,-531.0,-295.0
