date,SND baseline,First physical touch core,First touch + width ≤0.5 ATR,First touch + impulse volume <0.75,First touch + normal RVOL,First touch + opposing room,First touch + width + low volume,Sensitivity · first touch + width ≤0.4,Sensitivity · first touch + width ≤0.6,Sensitivity · first touch + volume <0.5,Sensitivity · first touch + volume <1.0
2019-05-06,-104.0,-104.0,,-64.0,,-104.0,,,,-64.0,-64.0
2019-05-07,-249.5,-154.5,-18.5,-64.0,,-154.5,,-18.5,-50.5,-64.0,-82.5
2019-05-08,-244.0,-149.0,-58.5,-39.0,,-174.0,,-58.5,-90.5,-64.0,-57.5
2019-05-09,-186.5,0.0,0.0,-52.5,,-20.5,,0.0,0.0,-77.5,-71.0
2019-05-10,-75.5,0.0,0.0,-52.5,,-50.5,,0.0,0.0,-77.5,-16.0
2019-05-11,-75.5,0.0,0.0,-52.5,,-50.5,,0.0,0.0,-77.5,-16.0
2019-05-12,-75.5,0.0,0.0,-52.5,,-50.5,,0.0,0.0,-77.5,-16.0
2019-05-13,0.0,0.0,0.0,-102.5,,0.0,,0.0,0.0,-77.5,-66.0
2019-05-14,-130.0,-130.0,-54.0,-188.5,,-88.0,-44.0,-23.0,-88.0,-90.5,-186.0
2019-05-15,0.0,-19.5,-54.0,-228.5,,-177.5,-44.0,-23.0,-128.0,-90.5,-226.0
2019-05-16,-28.5,-58.5,-93.0,-228.5,,-216.5,-44.0,-62.0,-167.0,-90.5,-226.0
2019-05-17,-191.5,-221.5,-113.0,-228.5,,-273.0,-44.0,-82.0,-214.0,-90.5,-278.5
2019-05-18,-191.5,-221.5,-113.0,-228.5,,-273.0,-44.0,-82.0,-214.0,-90.5,-278.5
2019-05-19,-191.5,-221.5,-113.0,-228.5,,-273.0,-44.0,-82.0,-214.0,-90.5,-278.5
2019-05-20,0.0,-9.5,-119.0,-246.5,,-327.5,-62.0,-100.0,-2.0,-108.5,-296.5
2019-05-21,-11.0,-46.5,-119.0,-272.5,0.0,-364.5,-62.0,-100.0,-57.0,-108.5,-322.5
2019-05-22,-40.5,0.0,-53.0,-206.5,0.0,-405.0,0.0,-34.0,0.0,-108.5,-256.5
2019-05-23,-145.0,-31.5,-100.5,-231.5,0.0,-436.5,-25.0,-56.5,-47.5,-133.5,-265.5
2019-05-24,-209.0,-95.5,-142.0,-286.5,0.0,-500.5,-57.5,-87.5,-89.0,-133.5,-320.5
2019-05-25,-209.0,-95.5,-142.0,-286.5,0.0,-500.5,-57.5,-87.5,-89.0,-133.5,-320.5
2019-05-26,-209.0,-95.5,-142.0,-286.5,0.0,-500.5,-57.5,-87.5,-89.0,-133.5,-320.5
2019-05-27,-196.5,-95.5,-142.0,-286.5,0.0,-500.5,-57.5,-87.5,-89.0,-133.5,-320.5
2019-05-28,-86.0,-162.5,-180.0,-286.5,-69.5,-551.0,-57.5,-125.5,-117.0,-133.5,-328.0
2019-05-29,-89.5,-184.5,-225.5,-350.5,-98.5,-518.5,-92.5,-145.5,-162.5,-159.0,-392.0
2019-05-30,-225.0,-214.5,-225.5,-350.5,-128.5,-548.5,-92.5,-145.5,-162.5,-159.0,-422.0
2019-05-31,-315.5,-305.0,-225.5,-350.5,-128.5,-639.0,-92.5,-145.5,-192.0,-159.0,-422.0
2019-06-01,-315.5,-305.0,-225.5,-350.5,-128.5,-639.0,-92.5,-145.5,-192.0,-159.0,-422.0
2019-06-02,-333.5,-323.0,-243.5,-350.5,-128.5,-657.0,-92.5,-163.5,-210.0,-159.0,-422.0
2019-06-03,-196.5,-150.5,-43.5,-350.5,-128.5,-484.5,-92.5,0.0,-37.5,-159.0,-222.0
2019-06-04,-349.5,-231.5,-57.5,-350.5,-142.5,-498.5,-92.5,-14.0,-51.5,-159.0,-222.0
2019-06-05,-387.0,-240.5,-66.5,-350.5,0.0,-347.5,-92.5,-33.5,-60.5,-159.0,-222.0
2019-06-06,-252.5,-287.5,-88.5,-350.5,-47.0,-394.5,-92.5,-55.5,-107.5,-159.0,-222.0
2019-06-07,-181.5,-45.0,0.0,-350.5,0.0,-152.0,-92.5,0.0,0.0,-159.0,-237.5
2019-06-08,-181.5,-45.0,0.0,-350.5,0.0,-152.0,-92.5,0.0,0.0,-159.0,-237.5
2019-06-09,-181.5,-45.0,0.0,-350.5,0.0,-152.0,-92.5,0.0,0.0,-159.0,-237.5
2019-06-10,-142.0,-45.0,0.0,-350.5,0.0,-152.0,-92.5,0.0,0.0,-159.0,-237.5
2019-06-11,-8.5,-85.0,-40.0,-359.5,0.0,-192.0,-101.5,-18.0,-40.0,-168.0,-246.5
2019-06-12,-19.5,-96.0,-27.5,-383.0,0.0,-203.0,-101.5,-18.0,-51.0,-168.0,-270.0
2019-06-13,-47.0,-174.0,-50.5,-383.0,-22.5,-225.5,-101.5,-18.0,-96.5,-168.0,-270.0
2019-06-14,-38.0,-169.0,-74.0,-383.0,-46.0,-197.0,-101.5,-18.0,-120.0,-168.0,-241.5
2019-06-15,-38.0,-169.0,-74.0,-383.0,-46.0,-197.0,-101.5,-18.0,-120.0,-168.0,-241.5
2019-06-16,-38.0,-169.0,-74.0,-383.0,-46.0,-197.0,-101.5,-18.0,-120.0,-168.0,-241.5
2019-06-17,-43.0,-163.0,-87.5,-363.5,-46.0,-191.0,-101.5,-31.5,-114.0,-168.0,-232.5
2019-06-18,-53.0,-204.5,-110.0,-390.5,-46.0,-205.5,-101.5,-39.5,-136.5,-195.0,-259.5
2019-06-19,-36.5,-295.0,-149.0,-401.5,-58.5,-292.0,-112.5,-63.0,-175.5,-195.0,-270.5
2019-06-20,-173.0,-321.5,-152.5,-401.5,-62.0,-318.5,-112.5,-66.5,-202.0,-195.0,-270.5
2019-06-21,-204.5,-353.0,-152.5,-433.0,-93.5,-350.0,-112.5,-66.5,-202.0,-195.0,-302.0
2019-06-22,-204.5,-353.0,-152.5,-433.0,-93.5,-350.0,-112.5,-66.5,-202.0,-195.0,-302.0
2019-06-23,-204.5,-353.0,-152.5,-433.0,-93.5,-350.0,-112.5,-66.5,-202.0,-195.0,-302.0
2019-06-24,-202.5,-313.0,-139.0,-430.5,-53.5,-321.5,-112.5,-53.0,-188.5,-192.5,-299.5
2019-06-25,0.0,-380.5,-169.0,-430.5,-68.5,-389.0,-112.5,-68.0,-218.5,-192.5,-299.5
2019-06-26,0.0,-351.0,-179.5,-401.0,-102.0,-326.0,-112.5,-78.5,-229.0,-163.0,-270.0
2019-06-27,-28.0,-397.0,-185.0,-422.0,-142.5,-376.0,-112.5,-84.0,-275.0,-163.0,-291.0
2019-06-28,0.0,-435.5,-185.0,-422.0,-153.5,-376.0,-112.5,-84.0,-275.0,-163.0,-291.0
2019-06-29,0.0,-435.5,-185.0,-422.0,-153.5,-376.0,-112.5,-84.0,-275.0,-163.0,-291.0
2019-06-30,0.0,-435.5,-185.0,-422.0,-153.5,-376.0,-112.5,-84.0,-275.0,-163.0,-291.0
2019-07-01,0.0,-370.5,-197.0,-422.0,-76.5,-311.0,-112.5,-96.0,-287.0,-163.0,-291.0
2019-07-02,0.0,-317.0,-122.0,-438.5,-93.0,-236.0,-129.0,-112.5,-233.5,-163.0,-307.5
2019-07-03,-30.5,-347.5,-152.5,-438.5,-113.5,-266.5,-129.0,-143.0,-264.0,-163.0,-317.5
2019-07-04,-68.5,-347.0,-152.0,-438.5,-113.5,-266.0,-129.0,-142.5,-263.5,-163.0,-329.0
2019-07-05,-169.5,-385.5,-152.0,-438.5,-152.0,-304.5,-129.0,-142.5,-263.5,-163.0,-329.0
2019-07-06,-169.5,-385.5,-152.0,-438.5,-152.0,-304.5,-129.0,-142.5,-263.5,-163.0,-329.0
2019-07-07,-169.5,-385.5,-152.0,-438.5,-152.0,-304.5,-129.0,-142.5,-263.5,-163.0,-329.0
2019-07-08,-180.5,-400.0,-166.5,-453.0,-152.0,-319.0,-143.5,-142.5,-278.0,-163.0,-343.5
2019-07-09,-262.0,-443.0,-177.5,-453.0,-152.0,-362.0,-143.5,-153.5,-297.0,-163.0,-354.5
2019-07-10,-338.0,-485.5,-192.0,-453.0,-152.0,-390.0,-143.5,-168.0,-339.5,-163.0,-354.5
2019-07-11,-408.5,-503.0,-209.5,-470.5,-152.0,-407.5,-161.0,-185.5,-357.0,-163.0,-372.0
2019-07-12,-435.5,-518.5,-225.0,-470.5,-152.0,-423.0,-161.0,-196.5,-372.5,-163.0,-387.5
2019-07-13,-435.5,-518.5,-225.0,-470.5,-152.0,-423.0,-161.0,-196.5,-372.5,-163.0,-387.5
2019-07-14,-458.5,-541.5,-225.0,-493.5,-175.0,-423.0,-161.0,-196.5,-372.5,-163.0,-410.5
2019-07-15,-475.5,-558.5,-242.0,-493.5,-192.0,-440.0,-161.0,-213.5,-389.5,-163.0,-410.5
2019-07-16,-389.5,-472.5,-254.0,-486.5,-106.0,-354.0,-173.0,-213.5,-303.5,-163.0,-420.5
2019-07-17,-408.0,-412.0,-263.5,-486.5,-106.0,-363.5,-173.0,-223.0,-313.0,-163.0,-420.5
2019-07-18,-257.0,-438.0,-289.5,-486.5,-116.5,-389.5,-173.0,-233.5,-339.0,-163.0,-420.5
2019-07-19,-387.5,-494.5,-305.5,-527.0,-116.5,-446.0,-173.0,-249.5,-355.0,-203.5,-461.0
2019-07-20,-387.5,-494.5,-305.5,-527.0,-116.5,-446.0,-173.0,-249.5,-355.0,-203.5,-461.0
2019-07-21,-387.5,-494.5,-305.5,-527.0,-116.5,-446.0,-173.0,-249.5,-355.0,-203.5,-461.0
2019-07-22,-428.5,-535.5,-346.5,-536.0,-130.0,-468.5,-182.0,-290.5,-396.0,-203.5,-470.0
2019-07-23,-522.5,-629.5,-384.0,-536.0,-167.5,-562.5,-182.0,-320.5,-433.5,-203.5,-497.0
2019-07-24,-611.0,-705.5,-401.0,-591.0,-209.5,-638.5,-182.0,-320.5,-471.5,-258.5,-552.0
2019-07-25,-686.0,-780.5,-402.0,-625.0,-265.5,-713.5,-193.5,-321.5,-516.5,-258.5,-575.5
2019-07-26,-614.0,-708.5,-330.0,-553.0,-282.0,-641.5,-121.5,-249.5,-444.5,-186.5,-503.5
2019-07-27,-614.0,-708.5,-330.0,-553.0,-282.0,-641.5,-121.5,-249.5,-444.5,-186.5,-503.5
2019-07-28,-614.0,-708.5,-330.0,-553.0,-282.0,-641.5,-121.5,-249.5,-444.5,-186.5,-503.5
2019-07-29,-567.5,-735.0,-356.5,-553.0,-308.5,-668.0,-121.5,-259.5,-471.0,-186.5,-503.5
2019-07-30,-556.0,-723.5,-382.0,-530.0,-308.5,-679.5,-135.5,-285.0,-496.5,-163.5,-492.0
2019-07-31,-403.5,-571.0,-229.5,-611.0,-126.0,-509.5,-156.5,-94.0,-344.0,-223.5,-590.5
2019-08-01,0.0,-221.5,0.0,-611.0,-176.5,-160.0,-156.5,0.0,0.0,-223.5,-590.5
2019-08-02,0.0,-21.5,0.0,-611.0,-176.5,-160.0,-156.5,0.0,0.0,-223.5,-590.5
2019-08-03,0.0,-21.5,0.0,-611.0,-176.5,-160.0,-156.5,0.0,0.0,-223.5,-590.5
2019-08-04,0.0,0.0,0.0,-411.0,0.0,0.0,0.0,0.0,0.0,-223.5,-390.5
2019-08-05,-332.0,-152.5,-24.5,-411.0,-48.0,-152.5,0.0,-24.5,-24.5,-223.5,-390.5
2019-08-06,-421.5,-242.0,-114.0,-462.0,-99.0,-242.0,-51.0,-63.0,-114.0,-223.5,-441.5
2019-08-07,-701.5,-393.0,-265.0,-462.0,-99.0,-365.0,-51.0,-120.0,-265.0,-223.5,-441.5
2019-08-08,-594.5,-217.5,-89.5,-462.0,-99.0,-165.0,-51.0,0.0,-89.5,-223.5,-441.5
2019-08-09,-492.5,-226.0,-98.0,-462.0,-107.5,-173.5,-51.0,-8.5,-98.0,-223.5,-441.5
2019-08-10,-492.5,-226.0,-98.0,-462.0,-107.5,-173.5,-51.0,-8.5,-98.0,-223.5,-441.5
2019-08-11,-492.5,-279.5,-98.0,-462.0,-161.0,-227.0,-51.0,-8.5,-98.0,-223.5,-441.5
2019-08-12,-277.0,-198.5,-55.0,-462.0,-65.0,-184.0,-51.0,0.0,-17.0,-223.5,-345.5
2019-08-13,-386.0,-243.0,-81.0,-462.0,-65.0,-228.5,-51.0,0.0,-43.0,-223.5,-371.5
2019-08-14,-722.0,-243.0,-81.0,-462.0,-65.0,-228.5,-51.0,0.0,-43.0,-223.5,-371.5
2019-08-15,-546.5,-15.0,-128.5,-462.0,-65.0,-253.0,-51.0,-47.5,-90.5,-223.5,-371.5
2019-08-16,-697.0,-73.0,-186.5,-494.5,-90.5,-311.0,-83.5,-73.0,-148.5,-223.5,-429.5
2019-08-17,-697.0,-73.0,-186.5,-494.5,-90.5,-311.0,-83.5,-73.0,-148.5,-223.5,-429.5
2019-08-18,-722.5,-98.5,-212.0,-494.5,-116.0,-336.5,-83.5,-98.5,-174.0,-223.5,-429.5
2019-08-19,-707.5,-109.5,-223.0,-494.5,-116.0,-336.5,-83.5,-109.5,-185.0,-223.5,-429.5
2019-08-20,-782.0,-166.5,-256.5,-509.5,-134.5,-375.0,-98.5,-124.5,-242.0,-223.5,-468.0
2019-08-21,-899.0,-196.0,-256.5,-509.5,-134.5,-375.0,-98.5,-124.5,-271.5,-223.5,-497.5
2019-08-22,-1020.0,-251.5,-267.5,-520.5,-134.5,-386.0,-109.5,-135.5,-282.5,-223.5,-553.0
2019-08-23,-1241.5,-450.5,-315.0,-520.5,-196.5,-483.5,-109.5,-183.0,-330.0,-223.5,-553.0
2019-08-24,-1241.5,-450.5,-315.0,-520.5,-196.5,-483.5,-109.5,-183.0,-330.0,-223.5,-553.0
2019-08-25,-1343.5,-450.5,-315.0,-520.5,-196.5,-483.5,-109.5,-183.0,-330.0,-223.5,-553.0
2019-08-26,-999.5,-589.5,-315.0,-603.5,-308.5,-622.5,-109.5,-183.0,-386.0,-306.5,-636.0
2019-08-27,-1039.0,-629.0,-354.5,-603.5,-336.5,-650.5,-109.5,-183.0,-425.5,-306.5,-664.0
2019-08-28,-1073.0,-663.0,-383.0,-655.5,-336.5,-684.5,-123.5,-211.5,-477.5,-344.5,-716.0
2019-08-29,-1218.0,-776.5,-406.5,-655.5,-336.5,-708.0,-123.5,-211.5,-501.0,-344.5,-716.0
2019-08-30,-1307.0,-865.5,-406.5,-655.5,-394.5,-739.0,-123.5,-211.5,-532.0,-344.5,-716.0
2019-08-31,-1307.0,-865.5,-406.5,-655.5,-394.5,-739.0,-123.5,-211.5,-532.0,-344.5,-716.0
2019-09-01,-1319.0,-877.5,-418.5,-655.5,-394.5,-751.0,-123.5,-223.5,-544.0,-344.5,-716.0
2019-09-02,-1406.5,-944.5,-485.5,-678.5,-394.5,-818.0,-146.5,-244.0,-611.0,-344.5,-739.0
2019-09-03,-1498.5,-1014.5,-526.5,-678.5,-435.5,-888.0,-146.5,-285.0,-652.0,-344.5,-739.0
2019-09-04,-1308.5,-824.5,-336.5,-488.5,-235.5,-698.0,0.0,-95.0,-462.0,-354.5,-549.0
2019-09-05,-1365.5,-881.5,-393.5,-510.5,-257.5,-733.0,-22.0,-107.0,-519.0,-376.5,-594.0
2019-09-06,-1384.0,-918.5,-425.5,-510.5,-271.0,-765.0,-22.0,-120.5,-551.0,-376.5,-594.0
2019-09-07,-1384.0,-918.5,-425.5,-510.5,-271.0,-765.0,-22.0,-120.5,-551.0,-376.5,-594.0
2019-09-08,-1384.0,-918.5,-425.5,-510.5,-271.0,-765.0,-22.0,-120.5,-551.0,-376.5,-594.0
2019-09-09,-1322.0,-858.0,-441.5,-510.5,-287.0,-781.0,-22.0,-136.5,-567.0,-376.5,-594.0
2019-09-10,-1252.5,-974.5,-415.0,-579.0,-344.0,-792.5,-22.0,-110.0,-540.5,-376.5,-567.5
2019-09-11,-1375.0,-862.5,-262.0,-579.0,-344.0,-639.5,-22.0,0.0,-387.5,-376.5,-597.5
2019-09-12,-1393.0,-880.5,-289.5,-579.0,-344.0,-641.5,-22.0,-27.5,-415.0,-376.5,-613.5
2019-09-13,-1447.5,-914.5,-323.5,-599.5,-344.0,-675.5,-42.5,-40.0,-449.0,-397.0,-635.0
2019-09-14,-1447.5,-914.5,-323.5,-599.5,-344.0,-675.5,-42.5,-40.0,-449.0,-397.0,-635.0
2019-09-15,-1447.5,-963.5,-323.5,-599.5,-393.0,-724.5,-42.5,-40.0,-449.0,-397.0,-635.0
2019-09-16,-1351.5,-1007.5,-342.5,-599.5,-393.0,-768.5,-42.5,-59.0,-493.0,-397.0,-660.0
2019-09-17,-1392.0,-930.0,-234.5,-630.0,-404.0,-810.0,-42.5,-70.0,-385.0,-397.0,-690.5
2019-09-18,-1306.5,-992.5,-277.5,-630.0,-404.0,-872.5,-42.5,-90.5,-428.0,-397.0,-690.5
2019-09-19,-1241.0,-916.0,-295.5,-648.0,-327.5,-872.5,-60.5,-108.5,-446.0,-397.0,-708.5
2019-09-20,-1421.5,-959.5,-339.0,-648.0,-344.5,-916.0,-60.5,-152.0,-489.5,-397.0,-719.5
2019-09-21,-1421.5,-959.5,-339.0,-648.0,-344.5,-916.0,-60.5,-152.0,-489.5,-397.0,-719.5
2019-09-22,-1421.5,-959.5,-339.0,-648.0,-344.5,-916.0,-60.5,-152.0,-489.5,-397.0,-719.5
2019-09-23,-1382.0,-920.0,-378.0,-648.0,-372.0,-945.0,-60.5,-162.0,-450.0,-397.0,-719.5
2019-09-24,-1583.0,-1057.0,-416.5,-682.5,-406.5,-1082.0,-60.5,-173.5,-508.0,-431.5,-818.0
2019-09-25,-1619.5,-1064.0,-423.5,-482.5,-406.5,-1089.0,-60.5,-180.5,-515.0,-431.5,-618.0
2019-09-26,-1656.5,-1101.0,-460.5,-482.5,-443.5,-1126.0,-60.5,-197.5,-552.0,-431.5,-618.0
2019-09-27,-1601.5,-1219.5,-553.0,-482.5,-477.5,-1244.5,-60.5,-248.0,-644.5,-431.5,-658.0
2019-09-28,-1601.5,-1219.5,-553.0,-482.5,-477.5,-1244.5,-60.5,-248.0,-644.5,-431.5,-658.0
2019-09-29,-1601.5,-1219.5,-553.0,-482.5,-477.5,-1244.5,-60.5,-248.0,-644.5,-431.5,-658.0
2019-09-30,-1675.5,-1270.0,-603.5,-482.5,-490.0,-1295.0,-60.5,-276.0,-695.0,-431.5,-673.5
2019-10-01,-1474.5,-1270.0,-603.5,-482.5,-490.0,-1295.0,-60.5,-276.0,-695.0,-431.5,-673.5
2019-10-02,-1566.5,-1301.5,-635.0,-482.5,-490.0,-1326.5,-60.5,-307.5,-726.5,-431.5,-673.5
2019-10-03,-1384.0,-1101.5,-435.0,-482.5,-490.0,-1126.5,-60.5,-107.5,-526.5,-431.5,-473.5
2019-10-04,-1411.0,-1101.5,-435.0,-482.5,-490.0,-1126.5,-60.5,-107.5,-526.5,-431.5,-473.5
2019-10-05,-1411.0,-1101.5,-435.0,-482.5,-490.0,-1126.5,-60.5,-107.5,-526.5,-431.5,-473.5
2019-10-06,-1411.0,-1101.5,-435.0,-482.5,-490.0,-1126.5,-60.5,-107.5,-526.5,-431.5,-473.5
2019-10-07,-1373.0,-1063.5,-435.0,-444.5,-452.0,-1088.5,-60.5,-107.5,-526.5,-431.5,-435.5
2019-10-08,-1550.0,-1072.5,-444.0,-444.5,-461.0,-1097.5,-60.5,-116.5,-535.5,-431.5,-435.5
2019-10-09,-1701.0,-1194.0,-522.5,-444.5,-461.0,-1191.0,-60.5,-140.0,-614.0,-431.5,-435.5
2019-10-10,-1827.5,-1345.5,-567.0,-444.5,-563.0,-1342.5,-60.5,-184.5,-685.5,-431.5,-435.5
2019-10-11,-1978.5,-1404.0,-567.0,-444.5,-574.5,-1401.0,-60.5,-184.5,-697.0,-431.5,-435.5
2019-10-12,-1978.5,-1404.0,-567.0,-444.5,-574.5,-1401.0,-60.5,-184.5,-697.0,-431.5,-435.5
2019-10-13,-1978.5,-1404.0,-567.0,-444.5,-574.5,-1401.0,-60.5,-184.5,-697.0,-431.5,-435.5
2019-10-14,-1985.5,-1411.0,-545.5,-456.5,-553.0,-1408.0,-72.5,-213.0,-704.0,-431.5,-397.5
2019-10-15,-2078.5,-1472.5,-581.5,-456.5,-578.5,-1469.5,-72.5,-213.0,-740.0,-431.5,-397.5
2019-10-16,-2095.0,-1489.0,-581.5,-486.0,-595.0,-1486.0,-72.5,-213.0,-760.5,-431.5,-427.0
2019-10-17,-2145.5,-1503.0,-595.5,-500.0,-595.0,-1500.0,-86.5,-227.0,-774.5,-445.5,-441.0
2019-10-18,-2216.5,-1451.5,-607.0,-500.0,-543.5,-1448.5,-86.5,-238.5,-723.0,-445.5,-454.5
2019-10-19,-2216.5,-1451.5,-607.0,-500.0,-543.5,-1448.5,-86.5,-238.5,-723.0,-445.5,-454.5
2019-10-20,-2216.5,-1451.5,-607.0,-500.0,-543.5,-1448.5,-86.5,-238.5,-723.0,-445.5,-454.5
2019-10-21,-2062.5,-1297.5,-622.5,-346.0,-389.5,-1367.0,-86.5,-254.0,-641.5,-445.5,-300.5
2019-10-22,-1889.5,-1111.0,-436.0,-373.0,-195.0,-1180.5,-86.5,-267.5,-455.0,-445.5,-327.5
2019-10-23,-1946.0,-1167.5,-455.5,-373.0,-214.5,-1237.0,-86.5,-267.5,-474.5,-445.5,-347.0
2019-10-24,-2003.5,-1167.5,-455.5,-373.0,-214.5,-1237.0,-86.5,-267.5,-474.5,-445.5,-347.0
2019-10-25,-1834.5,-985.5,-273.5,-424.5,-214.5,-1055.0,-86.5,-282.0,-292.5,-445.5,-398.5
2019-10-26,-1834.5,-985.5,-273.5,-424.5,-214.5,-1055.0,-86.5,-282.0,-292.5,-445.5,-398.5
2019-10-27,-1834.5,-985.5,-273.5,-424.5,-214.5,-1055.0,-86.5,-282.0,-292.5,-445.5,-398.5
2019-10-28,-1840.0,-991.0,-279.0,-424.5,-214.5,-1060.5,-86.5,-287.5,-298.0,-445.5,-398.5
2019-10-29,-1776.0,-873.0,-161.0,-306.5,-221.5,-950.0,0.0,-294.5,-180.0,-445.5,-280.5
2019-10-30,-1646.5,-743.5,-161.0,-306.5,-92.0,-820.5,0.0,-294.5,-197.5,-445.5,-280.5
2019-10-31,-1640.5,-698.5,-189.5,-324.5,-119.0,-748.5,-18.0,-305.0,-226.0,-463.5,-298.5
2019-11-01,-1569.0,-707.5,-198.5,-333.5,-119.0,-757.5,-27.0,-314.0,-235.0,-463.5,-307.5
2019-11-02,-1569.0,-707.5,-198.5,-333.5,-119.0,-757.5,-27.0,-314.0,-235.0,-463.5,-307.5
2019-11-03,-1569.0,-707.5,-198.5,-333.5,-119.0,-757.5,-27.0,-314.0,-235.0,-463.5,-307.5
2019-11-04,-1588.5,-724.0,-227.0,-321.5,-131.5,-761.0,-27.0,-342.5,-251.5,-463.5,-299.5
2019-11-05,-1667.0,-751.5,-254.5,-331.0,-131.5,-788.5,-36.5,-370.0,-279.0,-463.5,-309.0
2019-11-06,-1639.0,-698.0,-201.0,-256.0,-72.0,-735.0,0.0,-391.5,-225.5,-463.5,-242.5
2019-11-07,-1579.0,-631.5,-239.5,-256.0,-116.5,-668.5,0.0,-417.0,-159.0,-463.5,-242.5
2019-11-08,-1455.0,-697.5,-269.0,-277.0,-146.0,-689.5,0.0,-429.5,-209.5,-463.5,-276.0
2019-11-09,-1455.0,-697.5,-269.0,-277.0,-146.0,-689.5,0.0,-429.5,-209.5,-463.5,-276.0
2019-11-10,-1463.0,-705.5,-277.0,-285.0,-146.0,-697.5,-8.0,-437.5,-217.5,-471.5,-284.0
2019-11-11,-1421.0,-648.0,-300.0,-285.0,-88.5,-720.5,-8.0,-447.0,-240.5,-471.5,-284.0
2019-11-12,-1484.0,-687.5,-310.0,-307.5,-128.0,-760.0,-8.0,-457.0,-250.5,-471.5,-306.5
2019-11-13,-1495.5,-722.0,-323.5,-307.5,-128.0,-794.5,-8.0,-470.5,-285.0,-471.5,-306.5
2019-11-14,-1564.5,-829.5,-368.5,-325.5,-190.5,-857.5,-8.0,-496.5,-348.0,-471.5,-343.5
2019-11-15,-1468.5,-854.5,-393.5,-350.5,-199.0,-882.5,-33.0,-521.5,-373.0,-471.5,-368.5
2019-11-16,-1468.5,-854.5,-393.5,-350.5,-199.0,-882.5,-33.0,-521.5,-373.0,-471.5,-368.5
2019-11-17,-1468.5,-854.5,-393.5,-350.5,-199.0,-882.5,-33.0,-521.5,-373.0,-471.5,-368.5
2019-11-18,-1523.0,-869.0,-388.5,-358.5,-226.5,-905.0,-41.0,-529.5,-368.0,-479.5,-368.5
2019-11-19,-1480.0,-826.0,-396.5,-358.5,-183.5,-936.0,-41.0,-537.5,-376.0,-479.5,-325.5
2019-11-20,-1253.0,-693.5,-396.5,-394.5,0.0,-1003.5,-41.0,-537.5,-376.0,-479.5,-361.5
2019-11-21,-1254.0,-734.5,-364.5,-394.5,0.0,-971.5,-41.0,-505.5,-368.0,-479.5,-361.5
2019-11-22,-1255.0,-744.0,-374.0,-394.5,0.0,-981.0,-41.0,-515.0,-377.5,-479.5,-361.5
2019-11-23,-1255.0,-744.0,-374.0,-394.5,0.0,-981.0,-41.0,-515.0,-377.5,-479.5,-361.5
2019-11-24,-1255.0,-744.0,-374.0,-394.5,0.0,-981.0,-41.0,-515.0,-377.5,-479.5,-361.5
2019-11-25,-1384.5,-725.0,-355.0,-394.5,0.0,-981.0,-41.0,-496.0,-358.5,-479.5,-361.5
2019-11-26,-1424.5,-765.0,-378.0,-420.5,-23.0,-1004.0,-50.0,-515.5,-381.5,-479.5,-387.5
2019-11-27,-1457.0,-797.5,-378.0,-420.5,-55.5,-1036.5,-50.0,-515.5,-381.5,-479.5,-387.5
2019-11-28,-1413.0,-756.5,-383.0,-439.0,-14.5,-1036.5,-50.0,-520.5,-386.5,-479.5,-406.0
2019-11-29,-1413.0,-756.5,-392.5,-439.0,-24.0,-1046.0,-50.0,-520.5,-407.5,-479.5,-417.5
2019-11-30,-1413.0,-756.5,-392.5,-439.0,-24.0,-1046.0,-50.0,-520.5,-407.5,-479.5,-417.5
2019-12-01,-1390.0,-710.0,-392.5,-439.0,-24.0,-1046.0,-50.0,-520.5,-407.5,-479.5,-417.5
2019-12-02,-1463.0,-776.0,-403.5,-460.0,-56.0,-1083.0,-50.0,-520.5,-418.5,-500.5,-449.5
2019-12-03,-1660.5,-809.5,-203.5,-260.0,-56.0,-1116.5,0.0,-320.5,-218.5,-500.5,-249.5
2019-12-04,-1687.5,-836.5,-195.5,-232.0,-63.0,-1136.5,0.0,-312.5,-210.5,-500.5,-221.5
2019-12-05,-1684.5,-833.5,-192.5,-262.5,-60.0,-1133.5,-30.5,-325.0,-207.5,-518.5,-218.5
2019-12-06,-1695.5,-844.5,-203.5,-262.5,-60.0,-1144.5,-30.5,-336.0,-218.5,-518.5,-229.5
2019-12-07,-1695.5,-844.5,-203.5,-262.5,-60.0,-1144.5,-30.5,-336.0,-218.5,-518.5,-229.5
2019-12-08,-1708.0,-857.0,-216.0,-275.0,-72.5,-1157.0,-43.0,-348.5,-231.0,-531.0,-242.0
2019-12-09,-1762.5,-909.5,-216.0,-275.0,-96.0,-1209.5,-43.0,-348.5,-231.0,-531.0,-242.0
2019-12-10,-1702.5,-849.5,-226.5,-275.0,0.0,-1149.5,-43.0,-359.0,-241.5,-531.0,-266.5
2019-12-11,-1737.0,-884.0,-184.5,-223.0,0.0,-1159.5,0.0,-317.0,-199.5,-531.0,-291.0
2019-12-12,-1602.5,-792.5,-193.0,-164.5,0.0,-1068.0,0.0,-325.5,-222.5,-531.0,-232.5
2019-12-13,-1569.0,-802.0,-202.5,-164.5,0.0,-1077.5,0.0,-335.0,-232.0,-531.0,-232.5
2019-12-14,-1569.0,-802.0,-202.5,-164.5,0.0,-1077.5,0.0,-335.0,-232.0,-531.0,-232.5
