variable,level,universe,split,trades,win_rate,avg_points,avg_points_ci_low,avg_points_ci_high,avg_r,total_pnl,profit_factor,max_drawdown,sharpe,sortino,pnl_calmar,annualized_volatility,profitable_months
Prior 5m RVOL,≥1.25,All trades,Holdout 2025–26,621,0.3285024154589372,-4.484299516908212,-10.60720611916264,1.3788822574484287,-0.02147126091491085,-5569.5,0.8954094327752791,-8079.5,-0.7911509768090489,-1.091602339812885,-0.36554025106940263,3383.489797835789,0.38095238095238093
Prior 5m RVOL,≥1.25,1h,Overall,1462,0.28796169630642954,-1.2823187414500683,-4.25269693984912,1.8498464504125756,-0.047251300486357325,-3749.5,0.9525640944543194,-7398.0,-0.24642215586869773,-0.37453919139458053,-0.056674342539491634,1622.1111958131778,0.47191011235955055
Prior 5m RVOL,≥1.25,1h,Train 2019–22,691,0.2633863965267728,-3.133863965267728,-6.317105674439089,0.26012061093520294,-0.13446145571528953,-4331.0,0.8760517428882147,-5971.0,-0.7990647511267682,-1.1399150373771678,-0.20002650031155772,1463.9051117853815,0.4772727272727273
Prior 5m RVOL,≥1.25,1h,Validation 2023–24,354,0.2542372881355932,-0.14689265536723164,-6.308406817834784,6.283582378574768,-0.0020003702566331627,-104.0,0.9934541792547835,-3779.5,0.038710713875327714,0.06272708024754782,0.016012794727021593,1471.5697939553188,0.4166666666666667
Prior 5m RVOL,≥1.25,1h,Holdout 2025–26,417,0.35731414868105515,0.8219424460431655,-5.699758856086005,7.364504942602023,0.05884795122076451,685.5,1.0242968791535967,-2788.0,0.3574759403486373,0.565294537233504,0.3135828702190258,2063.2071351035197,0.5238095238095238
Prior 5m RVOL,unavailable,All trades,Overall,29,0.20689655172413793,-0.3448275862068966,,,0.9904716590559489,-20.0,0.9793067770305225,-269.0,-0.017956189501032484,-0.026277832738409775,-0.010554023407316199,146.64741870617823,0.0
Prior 5m RVOL,unavailable,All trades,Train 2019–22,29,0.20689655172413793,-0.3448275862068966,,,0.9904716590559489,-20.0,0.9793067770305225,-269.0,-0.025413806765337544,-0.037201360674615304,-0.02115225214827561,207.66219558231816,0.0
Prior 5m RVOL,unavailable,All trades,Validation 2023–24,0,,,,,,0.0,,0.0,,,,0.0,0.0
Prior 5m RVOL,unavailable,All trades,Holdout 2025–26,0,,,,,,0.0,,0.0,,,,0.0,0.0
Prior 5m RVOL,unavailable,1h,Overall,24,0.20833333333333334,-1.6145833333333333,,,1.1700413825464862,-77.5,0.8976897689768977,-382.5,-0.07577763934210624,-0.11043102024696907,-0.026676501321531744,134.65399350090496,0.0
